OWNERCITYCODE,OWNERTOWNCODE,RECEIVEYYYY,GENDER,BDATE,EDUCATION,RELATION,OTHERNOTFAMILYMEMBER
1000700000,1000710000,2021,M,094,D,K,
1001900000,,2021,F,105,I,9,
6500000000,6500500000,2021,M,095,D,F,
1000500000,1000501000,2021,M,096,D,F,
1001900000,,2021,M,108,I,9,
1001900000,,2021,F,093,E,F,
1001900000,,2021,M,093,E,F,
1001500000,1001505000,2021,M,109,I,O,
1000900000,1000903000,2021,M,098,C,9,
6500000000,6500100000,2021,M,093,Z,9,
6500000000,6500300000,2021,M,094,Z,9,
1000800000,1000806000,2021,M,103,C,Z,
1000300000,1000307000,2021,F,093,E,G,
1001700000,1001705000,2021,M,106,I,Y,
1001700000,1001702000,2021,F,097,D,Z,
1002100000,,2021,F,092,E,F,
6400000000,6401200000,2021,F,093,E,E,
1001900000,,2021,M,093,E,G,
6300000000,6300100000,2021,F,105,I,G,
1000500000,1000509000,2021,M,096,D,F,
1000900000,1000901000,2021,M,109,I,9,
1001400000,1001401000,2021,M,109,Z,F,
1000900000,1000901000,2021,M,092,E,Z,
6300000000,6300800000,2021,F,095,D,F,
6300000000,6300800000,2021,F,096,D,F,
1001900000,,2021,F,097,D,G,
1000300000,1000308000,2021,F,105,I,9,
1000300000,1000301000,2021,F,095,Z,9,
1000300000,1000310000,2021,M,108,I,F,
1000300000,1000301000,2021,F,102,C,H,
1000300000,1000312000,2021,M,105,I,9,
1001900000,,2021,F,105,I,9,
1001900000,,2021,M,103,I,G,
1001900000,,2021,M,108,I,Z,
6300000000,6301100000,2021,F,092,E,F,
6300000000,6301200000,2021,M,097,C,K,
1000300000,1000302000,2021,M,107,I,G,
1000300000,1000308000,2021,F,103,Z,Y,
1000300000,1000309000,2021,F,108,I,G,
1000300000,1000307000,2021,M,101,C,F,
1000300000,1000306000,2021,M,099,Z,S,
1000300000,1000302000,2021,F,102,C,G,
1000300000,1000302000,2021,F,108,I,G,
1001300000,1001301000,2021,F,094,E,F,
1001000000,1001012000,2021,F,107,I,9,
1002000000,1002002000,2021,M,100,C,F,
1002100000,,2021,F,108,I,S,
1002000000,1002002000,2021,F,109,I,F,
6500000000,6501700000,2021,F,095,D,G,
6500000000,6501400000,2021,F,097,C,F,
6400000000,6400200000,2021,F,093,E,Z,
6400000000,6401100000,2021,M,097,D,F,
6400000000,6401700000,2021,M,093,Z,X,
6400000000,6400300000,2021,M,107,I,F,
6400000000,6401700000,2021,M,093,Z,X,
1001900000,,2021,M,104,I,F,
1002100000,,2021,F,104,I,F,
1000500000,1000501000,2021,M,103,C,Q,
1001900000,,2021,M,099,C,F,
1001900000,,2021,F,094,E,F,
6400000000,6400900000,2021,F,096,D,H,
6400000000,6401100000,2021,F,093,E,9,
1000800000,1000801000,2021,F,093,E,G,
1001400000,1001407000,2021,F,100,C,F,
1000500000,1000504000,2021,F,092,E,F,
6400000000,6400800000,2021,F,099,C,F,
6400000000,6402400000,2021,F,106,I,F,
6400000000,6401300000,2021,M,107,I,F,
6400000000,6403100000,2021,F,109,I,G,
1002100000,,2021,M,096,D,G,
1002100000,,2021,M,110,I,Y,
1002100000,,2021,M,096,D,F,
1002100000,,2021,M,092,E,F,
1002100000,,2021,M,104,I,G,
1002100000,,2021,M,104,I,F,
1002100000,,2021,M,107,I,G,
1000700000,1000711000,2021,M,094,E,Z,
1002100000,,2021,F,105,I,F,
6400000000,6400900000,2021,M,108,I,F,
6400000000,6400500000,2021,M,094,E,F,
6500000000,6500700000,2021,F,107,I,H,
1002100000,,2021,M,095,D,Z,
1002100000,,2021,F,097,D,H,
1002100000,,2021,M,103,I,F,
1000900000,1000913000,2021,M,100,C,F,
6500000000,6501300000,2021,F,102,C,G,
6500000000,6501300000,2021,F,105,Z,G,
6500000000,6500100000,2021,M,106,Z,G,
1001900000,,2021,F,099,C,G,
6400000000,6400600000,2021,M,092,E,F,
1002100000,,2021,M,096,D,H,
6400000000,6400600000,2021,F,108,I,G,
1002100000,,2021,M,098,C,F,
6300000000,6300500000,2021,F,096,D,G,
6500000000,6500700000,2021,F,106,I,G,
1001900000,,2021,M,096,D,F,
1002100000,,2021,M,,Z,G,
6400000000,6401200000,2021,F,102,C,G,
1001500000,1001505000,2021,F,103,C,F,
1001900000,,2021,M,093,E,F,
1000700000,1000711000,2021,M,096,Z,F,
6500000000,6500100000,2021,F,102,C,G,
1001400000,1001401000,2021,M,107,I,G,
1000400000,1000401000,2021,M,108,I,Y,
6500000000,6500300000,2021,M,102,C,F,
1001500000,1001504000,2021,M,104,I,G,
6300000000,6300900000,2021,F,094,Z,F,
1002100000,,2021,M,104,I,G,
1001500000,1001505000,2021,M,095,D,G,
1000700000,1000703000,2021,F,105,I,F,
6300000000,6300700000,2021,M,098,C,F,
1002100000,,2021,F,097,Z,S,
6400000000,6400500000,2021,F,096,D,G,
1001500000,1001511000,2021,F,105,I,G,
6400000000,6400500000,2021,M,094,E,Z,
1000700000,1000707000,2021,M,094,E,H,
1001900000,,2021,M,109,I,h,
1001700000,1001702000,2021,F,094,Z,S,
6400000000,6400200000,2021,F,109,Z,O,
1001700000,1001707000,2021,F,100,C,G,
1001900000,,2021,F,092,E,F,
1001700000,1001702000,2021,F,094,Z,S,
6400000000,6400200000,2021,F,092,E,F,
6400000000,6401200000,2021,M,109,I,F,
1000900000,1000907000,2021,M,104,I,F,
1001900000,,2021,M,105,I,F,
1001900000,,2021,M,107,I,F,
1000900000,1000913000,2021,M,108,I,9,
6400000000,6402100000,2021,M,107,I,G,
6400000000,6401100000,2021,F,093,E,9,
1002100000,,2021,M,101,C,F,
1002100000,,2021,M,094,E,F,
1000700000,1000701000,2021,M,098,C,F,
1002100000,,2021,M,094,Z,Q,
6500000000,6500600000,2021,M,092,E,F,
6500000000,6500600000,2021,F,,E,F,
1001300000,1001301000,2021,M,104,I,G,
1001300000,1001310000,2021,F,093,E,F,
1000500000,1000507000,2021,F,092,E,F,
1000500000,1000503000,2021,M,094,E,G,
6500000000,6500200000,2021,M,102,C,G,
6400000000,6401400000,2021,F,106,I,F,
6300000000,6300700000,2021,F,102,Z,Q,
6500000000,6500200000,2021,M,108,Z,9,
1001500000,,2021,M,101,C,Q,
1000800000,1000813000,2021,F,106,I,F,
1001900000,,2021,F,092,E,F,
1001300000,1001317000,2021,M,099,C,G,
6400000000,6401200000,2021,M,104,I,F,
1001900000,,2021,F,101,C,F,
1001900000,,2021,F,102,C,F,
1001900000,,2021,F,108,I,9,
6300000000,6301100000,2021,M,098,C,G,
6300000000,6301100000,2021,F,096,D,G,
1001800000,1001802000,2021,F,110,Z,G,
1001900000,,2021,F,109,I,2,
1000200000,1000202000,2021,F,106,I,F,
1001300000,1001315000,2021,F,097,D,9,
1001300000,1001317000,2021,F,108,Z,F,
1001300000,1001317000,2021,F,109,Z,F,
1001900000,,2021,M,096,D,G,
1001900000,,2021,F,105,I,9,
6500000000,6501700000,2021,F,106,I,F,
6400000000,6401300000,2021,M,106,I,H,
1000700000,1000707000,2021,M,108,Z,j,
6500000000,6500200000,2021,F,092,E,9,
1002100000,,2021,F,097,Z,Q,
1002100000,,2021,F,101,C,G,
6300000000,6300200000,2021,M,104,I,F,
1000500000,1000503000,2021,M,096,D,G,
1001900000,,2021,M,106,Z,X,
6400000000,6401200000,2021,F,104,I,F,
6500000000,6501100000,2021,M,096,D,F,
6400000000,6401200000,2021,F,102,X,G,
6500000000,6501400000,2021,F,092,Z,9,
1002100000,,2021,F,093,E,G,
1000300000,1000301000,2021,F,107,I,F,
6500000000,6500500000,2021,M,097,Z,Q,
6300000000,6301200000,2021,M,107,I,9,
6400000000,6401900000,2021,M,094,E,F,
1000800000,1000801000,2021,F,108,I,G,
1002100000,,2021,F,109,I,F,
1001400000,1001404000,2021,F,094,E,F,
6300000000,6300900000,2021,M,109,I,O,
6300000000,6301000000,2021,M,103,I,F,
6400000000,6400600000,2021,F,100,C,G,
6300000000,6301100000,2021,F,106,I,G,
6400000000,6402300000,2021,M,092,D,9,
1001900000,,2021,F,100,C,F,
1001300000,1001325000,2021,F,106,I,G,
1001900000,,2021,F,098,C,9,
1002100000,,2021,M,096,D,G,
6500000000,6500200000,2021,F,092,Z,Q,
6400000000,6400400000,2021,F,099,Z,Q,
1002100000,,2021,F,092,Z,Q,
1002100000,,2021,F,092,Z,Q,
6300000000,6301200000,2021,F,097,D,F,
6500000000,6500500000,2021,M,107,I,F,
6400000000,6400300000,2021,F,097,C,Y,
1001900000,,2021,M,107,I,F,
1002100000,,2021,M,094,D,F,
1001300000,1001301000,2021,M,093,E,Z,
6500000000,6501000000,2021,M,092,Z,Z,
1000900000,1000903000,2021,F,092,E,F,
1001900000,,2021,F,096,D,F,
1000300000,1000301000,2021,M,093,E,9,
1000500000,1000515000,2021,M,107,I,F,
1000900000,1000901000,2021,M,093,E,9,
1001300000,1001328000,2021,M,103,I,G,
6400000000,6400400000,2021,F,104,Z,G,
1001900000,,2021,M,105,I,F,
1000300000,1000303000,2021,M,104,I,K,
1001900000,,2021,F,094,E,E,
1000700000,1000723000,2021,M,095,D,9,
1000800000,1000813000,2021,M,103,I,F,
1001900000,,2021,M,094,D,K,
6400000000,6400500000,2021,F,105,I,G,
1001900000,,2021,F,093,E,Z,
1001300000,1001301000,2021,M,105,I,Z,
6400000000,6401900000,2021,F,108,I,G,
1001300000,1001308000,2021,M,093,E,F,
6400000000,6401200000,2021,M,100,Z,F,
1000400000,1000406000,2021,M,093,E,F,
1000900000,,2021,F,098,C,W,
1001300000,1001302000,2021,M,098,C,F,
1001500000,1001512000,2021,M,094,D,K,
6500000000,6501300000,2021,M,107,I,P,
6300000000,6300600000,2021,F,096,Z,W,
1000900000,1000902000,2021,F,096,D,G,
6300000000,6301200000,2021,F,107,I,9,
6300000000,6301100000,2021,M,106,I,9,
6300000000,6301200000,2021,M,108,I,H,
6300000000,6300100000,2021,M,105,I,F,
6300000000,6300800000,2021,F,098,C,9,
1001900000,,2021,F,092,E,G,
6500000000,6501300000,2021,M,095,D,K,
6300000000,6300600000,2021,M,101,C,F,
6300000000,6300300000,2021,F,108,I,F,
6300000000,6301200000,2021,F,108,I,F,
6300000000,6300800000,2021,M,093,Z,F,
6300000000,6300800000,2021,M,093,E,Z,
6300000000,6301100000,2021,M,106,I,F,
1000300000,1000305000,2021,F,101,C,F,
6300000000,6300200000,2021,F,106,I,9,
6400000000,6400200000,2021,F,096,Z,Q,
1000200000,,2021,F,100,C,G,
6400000000,6402100000,2021,F,105,I,G,
1001900000,,2021,M,099,C,J,
1000300000,1000301000,2021,F,095,Z,Q,
1000300000,1000306000,2021,M,100,C,F,
1000300000,1000301000,2021,M,106,I,F,
1000300000,1000301000,2021,F,100,C,F,
6400000000,6401200000,2021,F,092,E,G,
1001000000,,2021,F,110,I,9,
1000300000,1000310000,2021,M,109,I,F,
1000300000,1000304000,2021,F,094,D,P,
1001000000,1001002000,2021,M,105,I,9,
6400000000,6400300000,2021,F,094,E,Z,
6400000000,6400400000,2021,F,108,I,F,
1001800000,1001803000,2021,M,095,D,G,
6300000000,6300500000,2021,M,102,Z,Q,
1000800000,1000813000,2021,M,105,I,F,
6400000000,6402400000,2021,M,092,Z,W,
1001900000,,2021,M,098,C,G,
6500000000,6500100000,2021,M,097,Z,Z,
6400000000,6400400000,2021,F,095,D,9,
1001900000,,2021,F,109,I,G,
1001900000,,2021,M,100,C,H,
1001900000,,2021,M,097,D,Z,
6400000000,6403200000,2021,M,099,Z,F,
1001300000,1001328000,2021,M,104,I,G,
1001300000,1001328000,2021,F,107,I,G,
1002100000,,2021,M,107,I,F,
1002100000,,2021,M,101,C,F,
6400000000,6401100000,2021,M,108,I,F,
1001900000,,2021,F,093,E,F,
6500000000,6501800000,2021,M,100,Z,F,
1001500000,1001503000,2021,M,108,I,F,
6500000000,6501800000,2021,M,096,Z,F,
1000900000,1000920000,2021,F,105,I,9,
6300000000,6300400000,2021,F,101,C,F,
1001500000,1001501000,2021,F,095,D,G,
6300000000,6301000000,2021,F,097,D,G,
1001900000,,2021,F,109,I,F,
1001900000,,2021,M,104,I,9,
1001900000,,2021,F,109,I,G,
1001900000,,2021,Z,106,I,F,
1000900000,1000903000,2021,M,105,I,G,
6500000000,6500400000,2021,F,096,D,I,
6500000000,6500900000,2021,M,101,C,F,
1001300000,1001317000,2021,M,099,C,F,
1000700000,1000711000,2021,M,103,I,F,
1001900000,,2021,F,106,I,F,
1000900000,1000913000,2021,M,095,D,9,
6400000000,6402200000,2021,M,103,Z,Q,
1001900000,,2021,M,094,Z,Q,
1001900000,,2021,M,104,I,G,
1001900000,,2021,M,093,E,9,
6500000000,6500300000,2021,F,,Z,G,
1000800000,1000812000,2021,M,102,C,G,
1001300000,1001319000,2021,F,093,F,G,
1001700000,1001704000,2021,M,108,I,H,
1000300000,1000308000,2021,F,106,I,F,
1000300000,,2021,F,101,C,F,
1000300000,1000301000,2021,M,105,I,G,
1000300000,1000308000,2021,M,101,C,F,
1000300000,,2021,F,105,I,G,
1000300000,1000312000,2021,F,104,I,F,
1000300000,1000301000,2021,M,109,I,F,
1000300000,1000308000,2021,F,093,E,Z,
1001000000,1001001000,2021,F,095,D,F,
6500000000,6501700000,2021,M,095,D,F,
6500000000,6501400000,2021,M,096,D,K,
1002100000,,2021,M,109,I,F,
1001900000,,2021,F,097,C,G,
6300000000,6300500000,2021,M,100,C,F,
1001900000,,2021,F,095,Z,F,
6500000000,6500300000,2021,F,108,Z,G,
6500000000,6500100000,2021,F,096,Z,G,
6400000000,6402900000,2021,M,101,C,F,
1001600000,1001601000,2021,F,106,I,G,
1001900000,,2021,F,095,D,9,
1002100000,,2021,M,104,I,G,
6400000000,6400500000,2021,F,110,I,F,
1001900000,,2021,M,103,C,F,
1001900000,,2021,F,100,C,G,
1001300000,,2021,M,,Z,G,
6400000000,6401200000,2021,F,096,D,Z,
1001900000,,2021,F,109,I,G,
6500000000,6500400000,2021,F,098,Z,G,
1001900000,,2021,F,107,I,F,
1000200000,1000202000,2021,M,104,I,F,
6400000000,6400500000,2021,M,105,I,F,
6500000000,6500400000,2021,M,103,Z,Q,
1000500000,1000501000,2021,M,092,E,Z,
6400000000,6400800000,2021,M,104,I,G,
6500000000,6500600000,2021,M,108,I,h,
6300000000,6300100000,2021,M,092,E,F,
6300000000,6300800000,2021,F,099,Z,Y,
1002100000,,2021,M,106,I,F,
1001900000,,2021,M,093,E,9,
1001900000,,2021,F,096,D,F,
1002100000,,2021,M,105,I,H,
1000300000,1000312000,2021,F,103,C,F,
1000300000,1000309000,2021,F,095,Z,Q,
1000300000,1000301000,2021,M,107,I,H,
1000300000,1000301000,2021,M,106,I,F,
1000300000,1000308000,2021,F,095,D,G,
1000300000,1000312000,2021,M,093,E,F,
1000300000,1000307000,2021,F,094,D,F,
1000700000,1000720000,2021,F,108,I,G,
1001000000,1001006000,2021,M,092,Z,Q,
1002000000,1002001000,2021,F,091,Z,9,
1002000000,1002002000,2021,F,109,I,F,
1002000000,1002002000,2021,F,096,D,J,
1001700000,1001706000,2021,F,099,C,G,
6400000000,6400400000,2021,F,094,Z,F,
6500000000,6500200000,2021,F,094,D,F,
1001900000,,2021,F,096,D,F,
6400000000,6400900000,2021,F,095,D,H,
1001700000,1001704000,2021,M,110,I,H,
1000900000,1000913000,2021,M,106,I,F,
1000900000,1000916000,2021,M,106,I,H,
6400000000,,2021,M,106,I,F,
1000800000,1000811000,2021,F,105,I,F,
1000800000,1000811000,2021,M,107,I,F,
1001900000,,2021,M,093,E,F,
6500000000,6500200000,2021,M,103,C,F,
1000800000,1000812000,2021,F,101,C,F,
1000800000,1000812000,2021,F,103,C,F,
1000800000,1000812000,2021,M,106,I,F,
6500000000,6501500000,2021,F,108,I,F,
6500000000,6501500000,2021,F,104,D,F,
1001300000,1001308000,2021,M,094,Z,F,
6400000000,6401900000,2021,F,100,C,G,
1001900000,,2021,M,093,E,9,
1001900000,,2021,M,109,I,F,
6400000000,6402900000,2021,M,102,C,H,
1001400000,1001402000,2021,M,096,C,G,
1000200000,1000208000,2021,M,100,Z,Z,
6500000000,6500300000,2021,F,107,I,F,
6400000000,6400400000,2021,F,093,Z,Q,
6300000000,6300800000,2021,M,099,C,F,
1000300000,1000306000,2021,F,108,I,H,
1000300000,1000301000,2021,M,103,C,F,
1000300000,1000304000,2021,F,093,E,9,
6300000000,6301100000,2021,F,107,I,S,
6400000000,6401200000,2021,F,102,C,G,
1000400000,1000412000,2021,M,107,I,9,
6500000000,6500300000,2021,F,103,Z,G,
6400000000,6401700000,2021,M,094,E,X,
1001900000,,2021,M,105,I,X,
6400000000,6401200000,2021,M,109,I,G,
1001900000,,2021,M,109,I,F,
1001900000,,2021,M,101,C,G,
1000400000,1000401000,2021,M,097,Z,Q,
1002100000,,2021,M,100,C,G,
6300000000,6300700000,2021,F,105,I,F,
1002100000,,2021,M,106,I,F,
6400000000,6403800000,2021,M,103,I,F,
1001300000,1001301000,2021,F,104,I,Y,
6400000000,6401100000,2021,M,096,D,F,
6300000000,6301000000,2021,F,097,D,F,
6500000000,6502800000,2021,M,095,D,F,
1001900000,,2021,M,109,I,F,
6400000000,6402900000,2021,F,109,I,G,
6400000000,6401700000,2021,F,097,C,G,
6300000000,6300700000,2021,M,097,C,F,
6300000000,6301200000,2021,F,104,Z,Z,
1001900000,,2021,M,099,Z,Q,
1001900000,,2021,F,093,D,9,
1000300000,1000307000,2021,F,095,D,Q,
1000300000,1000306000,2021,M,106,I,Z,
0900700000,0900701000,2021,F,094,Z,Q,
6400000000,6400200000,2021,M,094,Z,G,
1002100000,,2021,M,095,Z,Q,
1001900000,,2021,F,110,I,F,
1001900000,,2021,M,100,Z,Q,
1000900000,1000903000,2021,M,094,D,9,
6300000000,6300900000,2021,M,100,C,H,
1000700000,1000712000,2021,F,104,I,G,
1000700000,1000701000,2021,M,108,I,9,
1002100000,,2021,F,094,E,Q,
1000700000,1000710000,2021,F,102,C,G,
6300000000,6301100000,2021,F,097,D,Z,
1002100000,,2021,M,103,C,H,
6400000000,6401200000,2021,F,092,E,F,
6400000000,6401100000,2021,M,101,C,Z,
1002000000,1002001000,2021,F,108,I,G,
1000400000,1000410000,2021,M,109,I,G,
1000700000,1000701000,2021,M,105,I,F,
6300000000,6300100000,2021,F,960,Z,S,
6400000000,6401900000,2021,M,097,D,Z,
6400000000,6400400000,2021,F,092,Z,Q,
6300000000,6300100000,2021,F,096,Z,S,
1002100000,,2021,F,099,C,Y,
1001900000,,2021,F,093,D,9,
1000300000,1000313000,2021,M,098,C,H,
6400000000,6400200000,2021,M,098,Z,Q,
1000300000,1000310000,2021,F,096,Z,Q,
1000500000,1000503000,2021,M,107,I,Z,
1000700000,1000708000,2021,M,108,Z,F,
1002100000,,2021,F,097,D,Y,
6400000000,6400300000,2021,F,100,Z,Q,
6500000000,,2021,M,107,I,G,
1000400000,1000402000,2021,F,104,Z,G,
6500000000,,2021,M,099,Z,Q,
6500000000,6500500000,2021,M,101,C,G,
1000500000,1000504000,2021,F,096,D,9,
1000500000,1000501000,2021,F,095,D,G,
6400000000,6400300000,2021,F,101,Z,Q,
6500000000,6500900000,2021,F,093,E,F,
1002100000,,2021,F,106,I,G,
6500000000,6502600000,2021,M,097,C,F,
1002100000,,2021,M,102,Z,Q,
1002100000,,2021,M,103,Z,Q,
1002100000,,2021,F,103,Z,Q,
1002100000,,2021,F,102,Z,Q,
1002100000,,2021,F,102,Z,Q,
6500000000,6500300000,2021,M,103,C,G,
1002100000,,2021,F,096,Z,Q,
6400000000,6401100000,2021,M,096,Z,Q,
6400000000,6401400000,2021,M,103,I,F,
1001700000,1001704000,2021,M,104,Z,K,
1000500000,1000505000,2021,F,096,D,F,
6400000000,6400800000,2021,M,103,C,Z,
1001900000,,2021,M,095,D,Z,
1001500000,1001512000,2021,F,096,Z,Q,
1001500000,1001501000,2021,F,093,Z,Q,
6400000000,6401700000,2021,M,104,I,F,
1000500000,1000505000,2021,M,100,C,F,
6400000000,6400900000,2021,M,105,I,Y,
1001800000,1001801000,2021,F,107,I,G,
6400000000,6400400000,2021,M,101,C,G,
1002100000,,2021,F,102,Z,Q,
6400000000,6400800000,2021,F,097,C,F,
1000900000,1000919000,2021,M,097,D,F,
1002100000,,2021,F,097,Z,Q,
1001400000,1001401000,2021,F,103,Z,Q,
6400000000,,2021,M,101,C,G,
6400000000,6400800000,2021,F,099,C,F,
6400000000,6401700000,2021,F,105,I,G,
1000400000,1000404000,2021,X,093,Z,S,
1000400000,1000405000,2021,M,092,Z,S,
1002100000,,2021,M,103,Z,Q,
1001900000,,2021,F,108,I,N,
6400000000,6400200000,2021,M,098,C,G,
6500000000,6501600000,2021,F,,D,Z,
6300000000,6300400000,2021,F,094,Z,Q,
6300000000,6300700000,2021,F,093,Z,X,
6300000000,6300200000,2021,F,092,Z,X,
6300000000,6301000000,2021,F,093,Z,X,
1001000000,1001002000,2021,M,095,Z,9,
1000700000,1000712000,2021,F,082,D,F,
1000500000,1000503000,2021,M,100,Z,Q,
6500000000,6500100000,2021,M,100,C,F,
1002100000,,2021,M,104,I,G,
6300000000,6300800000,2021,M,103,C,H,
6500000000,6500600000,2021,F,095,D,F,
6300000000,6300100000,2021,F,095,Z,S,
1001000000,1001004000,2021,M,109,I,Z,
1001000000,,2021,M,092,D,X,
6300000000,6301000000,2021,M,097,C,G,
1000700000,1000701000,2021,M,093,E,F,
1000300000,1000302000,2021,M,102,C,F,
6400000000,6400900000,2021,M,100,C,G,
6400000000,6400300000,2021,F,094,D,Z,
1002100000,,2021,F,097,Z,Q,
1001900000,,2021,F,098,C,F,
1001900000,,2021,F,101,C,F,
6500000000,6500200000,2021,F,095,D,F,
1001300000,1001301000,2021,M,093,E,X,
6500000000,6501100000,2021,F,105,I,2,
6400000000,6400900000,2021,F,107,I,G,
1001300000,1001321000,2021,F,101,Z,S,
6400000000,6400900000,2021,M,105,I,F,
1001300000,1001331000,2021,F,099,Z,S,
1001300000,1001321000,2021,F,099,Z,S,
6400000000,6400300000,2021,F,094,Z,Q,
6500000000,6500500000,2021,M,098,C,G,
1001000000,1001005000,2021,M,099,C,F,
1001400000,1001401000,2021,M,108,I,G,
6500000000,6500700000,2021,F,095,D,G,
6500000000,6500100000,2021,M,110,Z,G,
6500000000,6500500000,2021,F,092,E,G,
1001300000,1001305000,2021,M,106,I,F,
6500000000,6500600000,2021,F,093,Z,9,
6400000000,6401700000,2021,M,098,Z,Q,
1001700000,1001701000,2021,M,106,I,G,
1001300000,1001302000,2021,F,096,D,Z,
1001700000,1001705000,2021,M,097,Z,Q,
6500000000,6500900000,2021,M,103,I,F,
6400000000,6400900000,2021,F,096,Z,Q,
1001300000,1001319000,2021,M,095,D,F,
1002100000,,2021,M,102,C,G,
1001300000,1001301000,2021,F,107,I,G,
1001000000,1001016000,2021,F,092,E,F,
1001000000,1001016000,2021,F,094,E,F,
1000300000,1000301000,2021,M,107,I,G,
1000300000,1000308000,2021,M,093,E,9,
1000300000,1000307000,2021,F,099,C,Z,
1000300000,,2021,M,107,I,F,
1000300000,1000301000,2021,M,108,I,F,
1000300000,1000302000,2021,M,103,I,F,
1000300000,1000301000,2021,F,109,I,F,
6500000000,6501300000,2021,F,099,C,F,
1000400000,1000407000,2021,M,100,Z,Q,
1000400000,1000403000,2021,X,101,Z,Q,
6500000000,6500100000,2021,M,102,C,G,
6500000000,6501800000,2021,M,097,D,F,
6500000000,6500300000,2021,F,096,D,G,
1000400000,1000405000,2021,M,094,Z,Q,
1000400000,1000405000,2021,F,094,Z,E,
6400000000,,2021,F,093,E,G,
6400000000,6401900000,2021,M,095,Z,Q,
1000700000,1000703000,2021,M,104,I,Z,
6500000000,6500100000,2021,M,098,Z,G,
1002100000,,2021,M,092,E,G,
1002100000,,2021,F,095,D,F,
1002100000,,2021,F,101,C,Z,
6500000000,6500600000,2021,F,093,Z,Q,
6400000000,6400400000,2021,M,096,D,F,
1002100000,,2021,F,096,Z,Q,
1002100000,,2021,M,099,Z,Q,
6500000000,6500300000,2021,F,104,I,F,
6500000000,6500300000,2021,F,104,I,G,
1000700000,1000706000,2021,M,092,Z,Q,
1000800000,1000812000,2021,M,098,C,G,
6300000000,6300800000,2021,F,093,Z,Q,
1001300000,1001302000,2021,F,096,D,H,
6400000000,6402900000,2021,F,102,Z,Q,
1000800000,1000813000,2021,F,103,Z,Q,
1002100000,,2021,F,102,Z,Q,
6500000000,6500300000,2021,M,109,Z,O,
1001500000,1001507000,2021,M,092,E,9,
6400000000,6402800000,2021,M,095,Z,Q,
1002100000,,2021,F,101,Z,Q,
1001400000,1001401000,2021,M,097,Z,Q,
1001900000,,2021,F,108,I,F,
1002100000,,2021,M,101,Z,Q,
1001900000,,2021,M,101,C,F,
6400000000,6401000000,2021,F,102,C,F,
1000200000,1000202000,2021,M,096,D,F,
6300000000,6301000000,2021,M,103,C,F,
1002100000,,2021,M,103,Z,Q,
6400000000,6400500000,2021,M,102,C,G,
6500000000,6500700000,2021,F,096,Z,Q,
6400000000,6400900000,2021,M,103,Z,Q,
1001300000,1001301000,2021,M,099,C,F,
1002100000,,2021,M,096,D,Y,
1002100000,,2021,F,097,D,H,
1002100000,,2021,F,108,I,H,
6400000000,6400800000,2021,M,096,Z,Q,
1002100000,,2021,M,103,Z,Q,
1001500000,1001503000,2021,F,095,Z,S,
1000700000,1000701000,2021,F,103,I,F,
1002100000,,2021,M,096,D,S,
6500000000,,2021,X,,Z,Q,
6500000000,,2021,F,,Z,S,
6400000000,6401200000,2021,M,105,I,F,
6500000000,6500700000,2021,F,105,I,H,
6500000000,6500700000,2021,M,107,Z,H,
1000700000,1000702000,2021,F,104,I,G,
6300000000,6300800000,2021,M,103,C,G,
6400000000,6401200000,2021,M,105,I,F,
1002100000,,2021,M,095,D,F,
6400000000,6401400000,2021,F,097,C,F,
6400000000,6400600000,2021,M,093,E,F,
6500000000,6501700000,2021,F,094,E,F,
1002100000,,2021,M,106,I,K,
1000500000,1000505000,2021,M,096,D,F,
1001300000,1001313000,2021,M,092,E,9,
1001900000,,2021,M,092,E,9,
1001500000,1001504000,2021,M,109,I,G,
1001900000,,2021,F,095,D,Z,
1001900000,,2021,M,095,D,9,
1000700000,1000710000,2021,M,103,I,K,
1001700000,1001701000,2021,F,092,Z,Q,
1001900000,,2021,F,104,I,H,
1001900000,,2021,M,108,Z,h,
6300000000,6301100000,2021,M,102,Z,Z,
1001300000,1001303000,2021,M,095,D,G,
1001900000,,2021,M,110,I,G,
1001800000,1001801000,2021,F,105,I,F,
6500000000,6500500000,2021,M,092,E,G,
6500000000,6501000000,2021,M,094,Z,F,
6500000000,6501100000,2021,F,108,I,G,
6500000000,6500100000,2021,M,103,C,F,
1001900000,,2021,F,099,C,F,
1001900000,,2021,F,106,I,q,
6500000000,6502700000,2021,F,093,E,Z,
6500000000,6501000000,2021,M,095,D,F,
1000800000,1000802000,2021,F,097,Z,Q,
1000400000,1000404000,2021,F,093,E,G,
1002100000,,2021,M,099,C,K,
1000200000,1000209000,2021,F,104,I,h,
1000700000,1000701000,2021,F,101,C,P,
1002100000,,2021,M,107,I,F,
1002100000,,2021,M,097,D,F,
6300000000,6301200000,2021,M,094,Z,Q,
6400000000,6401400000,2021,M,110,I,F,
6400000000,6400200000,2021,F,100,Z,Q,
1002100000,,2021,F,102,Z,Q,
1002100000,,2021,F,100,Z,Q,
6400000000,6401800000,2021,M,099,Z,Q,
1001900000,,2021,M,098,C,Z,
1001900000,,2021,M,098,Z,Q,
1001900000,,2021,M,097,C,F,
6500000000,6500400000,2021,M,107,I,F,
6500000000,6501700000,2021,F,103,C,F,
6500000000,6500400000,2021,M,106,Z,F,
6500000000,6500700000,2021,F,100,Z,Q,
1001900000,,2021,M,098,Z,Q,
