OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,SCHOOL,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,DID,DSEXID,DBDATE,DEDUCATION,CHILDRELATION,OTHERCHILDRELATION,DMAIMED,DOTHERMAIMED,DOTHERMAIMED2,CPARTICLE1,CPARTICLE2,CPARTICLE3,CPARTICLE4,OCCURTIME,RECEIVETIMEYEAR,RECEIVETIMEMONTH,TOWNCODE
1002100000,H,I,,,,F,000,J,,I,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1001900000,H,I,,,,M,089,J,C,E,,,,,F,063,Z,B,,,,,,B,,,,2016,06,
1002100000,H,I,,,,F,094,A,C,C,X,,,,M,064,Z,A,,X,,,,B,,,,2016,06,
1000800000,H,I,,,,F,000,J,C,D,,,,,F,000,Z,B,,,,,,B,,,,2016,06,
1002100000,C,C,,,,F,104,A,A,I,X,,,,M,072,Z,A,,X,,,,,B,,,2016,06,6702100000
6500000000,H,I,,,,F,098,J,C,C,,,,,M,064,Z,A,,,,,,B,,,,2016,06,
1000300000,H,I,,,,M,091,J,C,D,,,,,F,070,Z,B,,,,,,B,,,,2016,06,1000308000
6500000000,H,I,,,,F,092,J,C,D,,,,,M,061,Z,A,,,,,,B,,,,2016,06,
1000400000,H,I,,,,F,101,J,,I,,,,,F,000,Z,B,,,,,,Z,A,,,2016,06,
1002100000,H,I,,,,Z,102,J,A,Z,X,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1000700000,H,I,,,,F,103,J,C,Z,,,,,F,000,Z,B,,,,,,B,,,,2016,06,
1001000000,H,I,,,,F,095,J,C,C,,,,,M,051,Z,I,,,,,,B,,,,2016,06,
1001300000,H,C,,,,M,105,A,A,I,X,,,,M,075,F,A,,X,,,,B,,B,,2016,06,1001301000
1002100000,H,C,,,,M,105,A,A,I,X,,,,M,065,,A,,X,,,,B,,,,2016,06,6701900000
6500000000,H,I,,,,M,000,J,C,C,,,,,M,000,Z,A,,,,,,B,A,,,2016,06,
1001900000,H,E,,,,M,098,M,B,I,X,,,,F,068,D,B,,X,,,,B,,,,2016,06,6601800000
1001900000,H,C,,,,F,087,A,C,E,X,,,,M,057,Z,A,,X,,,,B,,,,2016,06,6600600000
1001900000,H,I,,,,M,101,J,A,I,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1000400000,C,C,,,,M,103,A,A,I,X,,,,,070,E,A,,X,,,,,,,,2016,06,1000402000
1000700000,H,I,,,,F,100,J,A,I,,,,,M,000,Z,A,,,,,,,,B,,2016,06,
1001700000,H,I,,,,F,089,J,C,D,,,,,M,000,Z,G,,,,,,B,,,,2016,06,
1000500000,H,I,,,,M,102,J,,I,,,,,M,075,Z,A,,,,,,,,,,2016,06,
6500000000,H,I,,,,M,100,J,B,I,X,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1001300000,C,C,,,,F,088,A,,F,X,,,,F,068,,B,,,,,,O,,,,2016,06,1001302000
1000300000,H,I,,,,F,088,J,C,Z,,,,,F,050,Z,B,,,,,,B,,,,2016,06,
1001900000,H,I,,,,M,102,J,,I,,,,,M,072,Z,A,,,,,,B,,,,2016,06,
1000500000,H,C,,,,F,095,A,C,C,X,,,,M,061,E,A,,X,,,,,,,,2016,06,1000505000
1000400000,H,I,,,,F,094,Q,C,C,,,,,M,000,Z,A,,,,,,BZ,,,,2016,06,1000412000
1001900000,H,C,,,,F,090,A,C,D,X,,,,M,061,Z,A,,X,,,,B,,,,2016,06,6602800000
6500000000,H,I,,,,M,095,J,C,C,,,,,M,000,B,I,,,,,,B,,,,2016,06,6500600000
6500000000,H,I,,,,F,095,J,C,C,,,,,M,000,B,I,,,,,,B,,,,2016,06,6500600000
6500000000,H,I,,,,F,091,J,C,D,,,,,M,000,B,I,,,,,,B,,,,2016,06,6500600000
6500000000,H,I,,,,M,092,J,C,C,,,,,M,000,B,I,,,,,,B,,,,2016,06,6500600000
1001900000,H,I,,,,F,100,J,A,Z,,,,,F,000,Z,B,,,,,,B,,,,2016,06,6602500000
1000300000,H,I,,,,F,094,A,C,C,X,,,,M,060,Z,A,,L,,,,B,,,,2016,06,
6500000000,Y,F,,,,M,087,J,C,E,X,,,,M,000,F,A,,X,,,,B,,,,2016,06,
1001700000,H,I,,,,M,090,J,,Z,,,,,M,000,Z,I,,,,,,B,,,,2016,06,
6500000000,H,I,,,,F,102,J,A,Z,,,,,M,068,Z,A,,,,,,B,,,,2016,06,6500300000
1000300000,H,I,,,,F,090,A,C,D,,,,,M,052,Z,A,,,,,,B,,,,2016,06,1000305000
1001300000,H,I,,,,F,095,J,C,C,,,,,M,066,Z,A,,,,,,B,,,,2016,06,1001314000
1001900000,H,I,,,,M,093,J,C,C,,,,,F,061,G,B,,X,,,,B,,,,2016,06,6602800000
1001300000,H,I,,,,M,098,A,C,I,,,,,M,066,Z,A,,,,,,B,,,,2016,06,1001314000
6500000000,H,I,,,,F,091,J,C,D,,,,,M,058,Z,A,,,,,,B,,,,2016,06,
1001900000,H,E,,,,M,103,A,A,Z,X,,,,F,066,,B,,,,,,Z,,,,2016,06,
1001900000,H,I,,,,F,102,J,B,I,,,,,M,000,Z,A,,,,,,B,,,,2016,06,6602800000
1001900000,C,C,,,,F,087,A,C,E,X,,,,M,056,D,A,,X,,,,J,,,,2016,06,6601100000
1001300000,H,I,,,,F,102,P,A,I,X,,,,F,072,Z,B,,X,,,,N,,,,2016,06,1001327000
1002100000,H,I,,,,M,100,A,B,I,X,,,,M,074,Z,A,,X,,,,B,,,,2016,06,
1001300000,H,E,,,,F,099,A,B,I,L,,,,F,076,,B,,X,,,,B,,,,2016,06,1001314000
1000700000,H,I,,,,M,090,J,C,D,,,,,M,064,Z,A,,,,,,,,,,2016,06,
1001000000,H,I,,,,M,100,J,B,I,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1000700000,H,I,,,,F,000,J,C,D,,,,,F,000,Z,I,,,,,,B,,,,2016,06,
6300000000,H,I,,,,M,000,J,C,C,,,,,F,000,Z,B,,E,,,,B,,,,2016,06,
6500000000,F,F,,,,M,092,A,C,D,L,,,,,,,I,,,,,,,,,,2016,06,6500600000
1000400000,F,F,,,,M,091,A,C,D,X,,,,M,058,D,A,,,,,,B,,,,2016,06,1000404000
6400000000,H,E,,,,M,096,A,C,C,X,,,,F,057,E,B,,X,,,,,B,,,2016,06,6402000000
6400000000,H,I,,,,M,089,A,C,E,X,,,,M,061,Z,I,,X,,,,B,,,,2016,06,6400500000
1001000000,F,F,,,,F,098,A,C,C,Y,,,,M,000,,A,,,,,,AB,,,,2016,06,1001005000
6500000000,F,F,,,,F,092,A,C,C,X,,,,F,000,,B,,,,,,,,,,2016,06,6501000000
1001000000,H,C,,,,F,093,A,C,C,,,,,F,000,,I,,,,,,,,,,2016,06,1001004000
1001900000,H,E,,,,M,089,J,,Z,,,,,F,068,,B,,,,,,Z,,,,2016,06,6600600000
6500000000,H,E,,,,Z,104,O,A,Z,,,,,F,064,E,B,,,,,,N,A,,,2016,06,6500900000
1002100000,H,C,,,,M,095,A,C,C,X,,,,M,069,,A,,X,,,,B,,,,2016,06,6700500000
6500000000,H,C,,,,F,104,A,A,I,X,,,,F,000,,I,,,,,,,B,,,2016,06,6501500000
1001900000,F,F,,,,M,097,A,C,C,Y,,,,F,065,D,B,,X,,,,B,,,,2016,06,6601800000
1001300000,H,I,,,,M,092,A,C,D,X,,,,F,065,Z,B,,X,,,,B,,,,2016,06,1001305000
6300000000,F,F,,,,F,096,A,C,C,X,,,,,000,,A,,,,,,B,,,,2016,06,6301100000
6300000000,F,F,,,,M,099,A,B,I,,,,,M,000,,A,,,,,,,,,,2016,06,6301000000
6500000000,H,I,,,,M,000,J,,Z,,,,,M,000,Z,A,,,,,,B,A,,,2016,06,
6400000000,F,F,,,,M,098,A,C,C,X,,,,F,073,D,B,,X,,,,,,,,2016,06,6400800000
1002100000,F,F,,,,M,094,A,C,C,X,,,,F,069,Z,B,,X,,,,B,,,,2016,06,6703100000
1002100000,H,C,,,,M,094,A,C,C,X,,,,M,067,E,A,,X,,,,B,,,,2016,06,6702900000
1001900000,F,F,,,,M,093,A,C,C,X,,,,M,063,,A,,X,,,,B,,,,2016,06,6602700000
6500000000,H,E,,,,F,102,A,C,I,,,,,M,065,,A,,,,,,B,,,,2016,06,6501700000
1001900000,A,A,,,,M,087,A,F,Z,X,,,,,,,A,,,,,A,,,,,2016,06,6601200000
6300000000,E,F,,,,F,098,A,B,I,X,,,,F,066,,B,,X,,,,,,,,2016,06,6300800000
6500000000,H,C,,,,F,102,A,A,I,X,,,,,000,,I,,,,,,B,,,,2016,06,6500500000
1001900000,H,C,,,,F,094,A,C,C,X,,,,M,063,,A,,,,,,B,,,,2016,06,6602800000
6500000000,F,F,,,,M,094,A,C,C,X,,,,F,000,,H,,X,,,,B,,,,2016,06,6500600000
6300000000,F,F,,,,F,088,J,,Z,X,,,,M,051,,A,,,,,,B,,,,2016,06,6300100000
6400000000,H,I,,,,M,098,J,C,C,,,,,M,071,Z,G,,,,,,B,,,,2016,06,6401800000
6500000000,F,F,,,,M,101,A,C,I,Y,,,,M,000,,I,,,,,,B,,,,2016,06,6501300000
1001900000,H,C,,,,M,102,A,B,I,X,,,,M,068,E,A,,X,,,,B,,,,2016,06,6601800000
6500000000,F,C,,,,F,090,J,C,D,,,,,F,000,,B,,,,,,,,,,2016,06,6500100000
1001000000,D,D,,,,M,087,A,C,D,X,,,,M,064,E,A,,E,,,,B,,,,2016,06,1001012000
6500000000,D,D,,,,F,096,A,C,C,,,,,M,047,D,A,,,,,,B,,,,2016,06,6500500000
6500000000,D,D,,,,F,095,A,C,C,X,,,,M,071,C,I,,X,,,,,,,,2016,06,6501400000
6400000000,D,D,,,,F,090,A,C,D,X,,,,M,057,D,A,,X,,,,,,,,2016,06,6400900000
1000300000,D,D,,,,F,092,A,C,E,X,,,,M,052,D,A,,X,,,,,D,,,2016,06,1000301000
1002100000,D,D,,,,M,100,A,A,I,X,,,,M,066,E,A,,X,,,,BO,,,,2016,06,6700700000
1000300000,F,F,,,,M,095,A,C,C,N,,,,M,000,,A,,,,,,B,,,,2016,06,1000309000
1000300000,F,F,,,,F,096,A,C,Z,X,,,,M,000,,A,,,,,,,,,,2016,06,1000308000
1000300000,H,E,,,,M,093,A,C,C,X,,,,M,068,C,A,,X,,,,,D,,,2016,06,
1000300000,H,C,,,,F,098,A,C,C,X,,,,,,,A,,,,,,B,,,,2016,06,1000301000
6500000000,F,F,,,,Z,000,J,,Z,,,,,,,,A,,,,,,,,,,2016,06,6500100000
1002100000,F,F,,,,F,089,A,C,E,X,,,,F,065,Z,B,,E,,,,B,,,,2016,06,6702100000
6400000000,F,F,,,,F,093,A,C,Z,X,,,,M,070,,G,,X,,,,B,,,,2016,06,6400200000
6500000000,H,F,,,,F,094,A,C,C,X,,,,F,052,,B,,,,,,M,,,,2016,06,6501300000
1000500000,H,I,,,,F,000,J,C,C,X,,,,F,000,Z,B,,M,,,,B,,,,2016,06,
1000700000,H,I,,,,F,104,J,A,I,,,,,M,070,Z,A,,,,,,O,,,,2016,06,
1000300000,H,I,,,,M,098,J,C,C,,,,,M,059,Z,A,,,,,,B,,,,2016,06,
6500000000,H,I,,,,F,000,A,C,D,,,,,M,000,,A,,,,,,B,,,,2016,06,
6300000000,H,I,,,,M,095,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1001300000,C,C,,,,F,088,A,C,E,X,,,,M,057,E,A,,X,,,,B,,,,2016,06,1001317000
1001900000,H,I,,,,F,093,A,C,C,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1001500000,H,I,,,,F,089,X,F,D,X,,,,F,090,Z,B,,,,,,B,A,,,2016,06,1001511000
1002100000,H,I,,,,M,090,A,C,D,X,,,,M,061,Z,A,,X,,,,B,,,,2016,06,
6400000000,H,I,,,,F,092,A,C,C,L,,,,M,047,Z,A,,,,,,B,,,,2016,06,
6400000000,F,F,,,,F,092,A,C,D,X,,,,M,062,,A,,X,,,,BZ,,,,2016,06,6401200000
1001400000,F,F,,,,M,098,A,C,C,N,,,,,000,,A,,,,,,,,,,2016,06,1001401000
1000300000,H,E,,,,F,101,J,A,Z,,,,,M,068,D,A,,X,,,,B,,,,2016,06,1000301000
1000300000,H,E,,,,F,088,J,C,Z,,,,,M,000,,A,,,,,,,,,,2016,06,1000302000
1000300000,H,C,,,,F,092,A,C,D,X,,,,,057,,A,,X,,,,,,,,2016,06,1000310000
6400000000,C,C,,,,F,087,A,E,F,X,,,,M,081,Z,I,,X,,,,,,,,2016,06,6400700000
1001700000,H,E,,,,M,095,J,C,Z,L,,,,F,066,,B,,,,,,A,,B,,2016,06,1001705000
1001000000,F,F,,,,M,096,A,C,C,X,,,,,087,,I,,,,,,B,,,,2016,06,1001006000
6500000000,F,F,,,,F,098,A,C,C,X,,,,,073,F,B,,X,,,,,,,,2016,06,6500500000
6300000000,F,F,,,,M,097,A,C,C,X,,,,M,070,,A,,,,,,,,,,2016,06,6301100000
1000300000,F,F,,,,F,094,O,C,C,X,,,,F,078,D,B,,X,,,,B,,,,2016,06,1000308000
1001900000,F,F,,,,M,098,A,C,C,X,,,,F,000,,B,,,,,,B,,,,2016,06,6600600000
6300000000,F,F,,,,F,096,A,C,C,X,,,,F,059,G,B,,X,,,,,,,,2016,06,6300600000
1000700000,H,E,,,,F,088,A,C,E,L,,,,F,071,,B,,,,,,Z,,,,2016,06,1000705000
6500000000,F,F,,,,M,097,J,C,C,L,,,,,000,,B,,,,,,B,,,,2016,06,6501100000
1001900000,H,I,,,,M,089,J,C,E,,,,,F,067,Z,B,,,,,,B,,,,2016,06,6600800000
6400000000,H,C,,,,M,105,A,A,I,X,,,,F,081,,B,,,,,,,,,,2016,06,
1001900000,F,F,,,,M,091,A,C,D,X,,,,M,000,,A,,,,,,B,,,,2016,06,6600500000
1001900000,H,C,,,,M,101,A,,Z,X,,,,M,066,D,A,,X,,,,B,,,,2016,06,6602800000
6300000000,H,C,,,,M,105,A,A,I,X,,,,F,075,,B,,,,,,,,,,2016,06,6301000000
6400000000,H,E,,,,F,094,A,C,Z,,,,,M,067,,A,,,,,,,,,,2016,06,6400100000
1000400000,F,F,,,,M,092,A,C,C,X,,,,,,,A,,,,,,,,,,2016,06,1000404000
6500000000,H,I,,,,M,000,J,A,I,,,,,F,000,Z,B,,,,,,,,,,2016,06,
1001500000,H,E,,,,M,097,8,C,C,X,,,,M,060,F,A,,X,,,,B,,,,2016,06,1001505000
6500000000,F,F,,,,M,095,J,,Z,,,,,F,000,,B,,,,,,B,,,,2016,06,6501100000
1000400000,F,F,,,,M,093,A,C,C,X,,,,F,000,,B,,,,,,B,,,,2016,06,1000401000
1001900000,H,E,,,,F,087,J,C,Z,,,,,F,066,,B,,,,,,B,,,,2016,06,6600600000
1002100000,F,F,,,,F,095,A,C,C,X,,,,F,042,Z,D,,X,,,,B,,,,2016,06,6703300000
1000200000,H,I,,,,M,000,J,,Z,,,,,M,080,Z,A,,,,,,B,A,,,2016,06,
1002100000,H,I,,,,F,090,A,C,D,X,,,,F,073,Z,B,,X,,,,B,,,,2016,06,
6400000000,F,F,,,,M,095,A,,Z,X,,,,F,064,,B,,,,,,,,,,2016,06,6401200000
1001700000,H,C,,,,M,104,A,A,I,,,,,M,043,,I,,,,,,O,,,,2016,06,1001701000
6500000000,H,E,,,,M,101,A,C,I,X,,,,M,064,Z,A,,X,,,,B,,,,2016,06,6501100000
1000200000,F,F,,,,Z,000,J,,Z,M,,,,M,000,,A,,,,,,B,D,,,2016,06,1000203000
6500000000,F,F,,,,M,092,A,C,D,X,,,,,000,,I,,,,,,B,,,,2016,06,6501100000
6400000000,F,F,,,,F,099,A,B,Z,X,,,,F,069,,B,,X,,,,N,,,,2016,06,6401200000
6500000000,F,F,,,,M,097,A,C,Z,,,,,M,063,,A,,,,,,B,,,,2016,06,6500600000
6400000000,F,F,,,,F,097,A,C,C,X,,,,F,069,E,H,,,,,,B,,,,2016,06,6400400000
6400000000,C,C,,,,M,102,A,A,I,X,,,,M,067,,A,,,,,,,,B,,2016,06,6400400000
6400000000,F,F,,,,M,095,A,C,C,X,,,,F,070,,H,,X,,,,B,,,,2016,06,6400400000
1001700000,F,F,,,,M,095,J,C,Z,L,,,,M,000,,A,,,,,,Z,,,,2016,06,1001706000
1001900000,H,E,,,,M,100,A,B,I,X,,,,F,075,Z,B,,X,,,,A,,,,2016,06,6601800000
6400000000,H,E,,,,M,100,A,B,I,X,,,,M,077,E,A,,X,,,,,,,,2016,06,6401600000
6400000000,H,E,,,,F,104,A,A,I,X,,,,M,077,E,A,,X,,,,,,,,2016,06,6401600000
1001900000,H,I,,,,F,103,J,A,I,,,,,F,035,Z,I,,,,,,B,,,,2016,06,6600700000
1000300000,H,E,,,,M,101,A,A,I,X,,,,F,065,,B,,X,,,,B,,,,2016,06,1000306000
6500000000,F,F,,,,F,091,O,C,D,X,,,,M,000,D,I,,X,,,,I,,,,2016,06,6500800000
1001900000,H,C,,,,M,103,J,A,I,X,,,,M,068,Z,A,,X,,,,B,,,,2016,06,6600800000
6400000000,F,F,,,,M,091,A,C,D,NY,,,,M,057,,A,,X,,,,BZ,A,,,2016,06,6401200000
6500000000,H,H,,,,F,103,J,,Z,,,,,F,000,,B,,,,,,,,,,2016,06,6500200000
6500000000,H,H,,,,M,101,J,B,Z,,,,,M,000,,A,,,,,,,,,,2016,06,6500100000
6500000000,H,H,,,,M,091,J,C,D,,,,,M,000,,A,,,,,,,,,,2016,06,6500300000
1000800000,D,D,,,,F,088,A,F,D,X,,,,,,,B,,,,,A,,,,,2016,06,1000802000
1000300000,D,D,,,,F,091,A,C,D,,,,,,,,A,,,,,,,,,,2016,06,1000307000
6300000000,D,D,,,,M,089,A,C,E,X,,,,M,051,,A,,J,,,,BO,,,,2016,06,6300800000
1001900000,D,D,,,,F,096,A,C,C,X,,,,F,076,Z,B,,X,,,,,,,,2016,06,6600700000
1001300000,H,I,,,,M,093,P,C,C,,,,,M,000,Z,A,,,,,,B,,,,2016,06,1001328000
1000300000,H,E,,,,F,099,A,B,I,,,,,,000,,A,,,,,,B,B,,,2016,06,1000301000
1000300000,F,F,,,,M,095,A,C,C,L,,,,M,057,Z,A,,X,,,,B,BC,,,2016,06,1000305000
6500000000,H,I,,,,M,000,J,C,C,,,,,,000,Z,A,,,,,,B,A,,,2016,06,6500300000
6400000000,H,I,,,,M,096,A,C,C,,,,,M,052,Z,A,,,,,,B,,,,2016,06,
6500000000,H,E,,,,M,100,J,B,Z,X,,,,F,077,C,B,,X,,,,B,,,,2016,06,6500200000
6400000000,H,I,,,,F,092,A,C,D,X,,,,M,052,Z,A,,X,,,,B,,,,2016,06,
1001400000,H,I,,,,M,094,A,C,C,X,,,,M,058,D,A,,X,,,,B,,,,2016,06,1001407000
1000200000,H,I,,,,F,000,J,A,I,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1001900000,H,I,,,,M,097,A,C,C,X,,,,M,062,Z,A,,X,,,,B,,,,2016,06,6600400000
1000900000,H,I,,,,F,089,J,C,D,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1001900000,H,I,,,,F,096,J,C,C,,,,,M,061,Z,A,,,,,,B,,,,2016,06,
1000300000,H,E,,,,F,095,A,C,Z,X,,,,F,000,,I,,,,,,Z,B,,,2016,06,
1000300000,C,C,,,,M,091,J,C,D,,,,,F,061,,B,,,,,,,,,,2016,06,1000301000
6500000000,H,I,,,,F,000,J,C,E,,,,,F,000,Z,B,,,,,,B,,,,2016,06,
1001700000,H,E,,,,M,090,A,C,D,X,,,,M,043,E,A,,,,,,B,,,,2016,06,1001702000
6500000000,H,E,,,,F,091,A,,Z,X,,,,,000,,A,,X,,,,,,,,2016,06,6500100000
6500000000,F,F,,,,F,088,J,C,E,,,,,F,000,,B,,,,,,,,,,2016,06,6500200000
6300000000,H,I,,,,F,092,A,C,D,X,,,,,060,Z,B,,X,,,,,,,,2016,06,6300800000
1001900000,D,D,,,,M,089,A,F,D,X,,,,M,064,Z,A,,X,,,,B,,,,2016,06,6601600000
1001900000,D,D,,,,M,088,A,C,D,X,,,,F,066,E,B,,X,,,,B,,,,2016,06,6600800000
1002000000,D,D,,,,F,091,A,C,D,X,,,,M,065,F,A,,E,,,,BZ,,,,2016,06,1002002000
1000200000,D,D,,,,M,097,A,C,C,,,,,M,071,C,A,,,,,,,,,,2016,06,1000205000
6400000000,D,D,,,,M,089,A,C,E,X,,,,F,086,,I,,X,,,,Z,,,,2016,06,6402800000
1001900000,D,D,,,,M,091,A,C,D,X,,,,F,072,Z,B,,X,,,,Z,D,,,2016,06,6601500000
1000300000,F,F,,,,M,095,X,C,C,X,,,,M,058,,A,,,,,,,,,,2016,06,1000312000
1001900000,F,F,,,,M,089,A,C,E,X,,,,,000,,A,,,,,,O,,,,2016,06,6600800000
1001500000,H,I,,,,F,105,A,A,I,X,,,,M,075,Z,A,,,,,,B,,,,2016,06,1001501000
1000300000,H,E,,,,M,096,J,C,C,X,,,,F,063,,B,,,,,,B,,,,2016,06,1000305000
6500000000,H,I,,,,M,099,J,B,I,,,,,M,063,Z,A,,,,,,B,,,,2016,06,
6500000000,H,I,,,,M,101,J,,Z,,,,,M,063,Z,A,,,,,,B,,,,2016,06,
1000800000,H,E,,,,F,098,9,C,C,,,,,M,076,D,A,,,,,,O,,,,2016,06,1000813000
1001800000,H,F,,,,F,090,A,B,D,L,,,,F,000,E,B,,,,,,,BD,,,2016,06,1001802000
1001800000,H,E,,,,F,101,A,,Z,,,,,M,066,,A,,,,,,,,,,2016,06,1001803000
6400000000,H,I,,,,M,096,A,C,C,X,,,,F,068,Z,B,,X,,,,F,,,,2016,06,6400400000
1000900000,H,I,,,,M,097,J,C,C,,,,,M,060,Z,A,,,,,,B,,,,2016,06,
6400000000,C,C,,,,M,093,A,C,C,X,,,,F,069,E,B,,X,,,,,,,,2016,06,6401400000
1000700000,C,C,,,,Z,097,J,,Z,,,,,,,,B,,,,,,,B,,,2016,06,1000701000
6500000000,H,I,,,,F,000,J,,D,,,,,M,000,Z,A,,E,,,,B,A,,,2016,06,
1001900000,H,I,,,,M,100,J,B,I,,,,,M,000,Z,A,,,,,,Z,,,,2016,06,
6500000000,H,I,,,,F,104,J,A,I,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1000700000,H,I,,,,M,090,J,C,D,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
6500000000,H,I,,,,M,093,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
6500000000,H,E,,,,M,098,A,C,C,X,,,,F,061,,H,,X,,,,B,,,,2016,06,6500300000
6400000000,H,E,,,,M,105,A,A,I,X,,,,F,069,,B,,X,,,,N,A,B,,2016,06,6401200000
1001900000,H,E,,,,M,000,A,C,D,X,,,,,058,,A,,,,,,B,,,,2016,06,6600700000
1001300000,F,F,,,,M,089,A,C,E,,,,,F,000,,B,,,,,,B,,,,2016,06,1001303000
1000700000,F,F,,,,F,092,A,C,C,,,,,,000,,A,,,,,,ABFOZ,ABD,,,2016,06,1000710000
1001900000,H,F,,,,M,089,A,C,E,L,,,,,000,,A,,,,,,Z,,,,2016,06,6602800000
6400000000,H,E,,,,M,095,A,C,C,,,,,M,091,,I,,X,,,,BZ,,,,2016,06,6400300000
6400000000,H,E,,,,F,096,A,C,C,X,,,,F,063,E,B,,X,,,,,,,,2016,06,6400800000
6500000000,F,F,,,,M,094,A,C,C,X,,,,F,000,,B,,,,,,B,,,,2016,06,6500500000
6500000000,F,F,,,,M,097,A,C,C,X,,,,F,000,,B,,X,,,,B,,,,2016,06,6501300000
1001900000,H,I,,,,F,100,J,B,I,,,,,F,000,Z,B,,,,,,B,,,,2016,06,
6300000000,F,F,,,,F,091,A,C,D,X,,,,M,054,,A,,,,,,,,,,2016,06,6300600000
6300000000,F,F,,,,Z,091,J,C,Z,X,,,,,000,,A,,,,,,B,,,,2016,06,
6400000000,H,C,,,,M,105,A,,Z,X,,,,F,062,,B,,X,,,,,,B,,2016,06,6401800000
6400000000,C,C,,,,F,088,A,C,E,X,,,,M,060,,A,,X,,,,,,,,2016,06,6400900000
1001900000,D,D,,,,F,103,A,A,Z,X,,,,F,076,E,B,,E,,,,B,,,,2016,06,6600500000
1001300000,D,D,,,,M,100,A,B,I,X,,,,M,067,E,A,,X,,,,B,,,,2016,06,1001302000
1001900000,D,D,,,,M,100,Q,A,I,X,,,,F,070,C,B,,X,,,,,AB,B,,2016,06,6600600000
6500000000,D,D,,,,M,089,A,C,E,X,,,,M,062,,A,,X,,,,B,,,,2016,06,6500300000
6500000000,D,D,,,,M,089,A,,D,X,,,,F,000,,A,,,,,,B,,,,2016,06,6501400000
6400000000,D,D,,,,M,102,A,A,Z,X,,,,M,062,,A,,,,,,,,B,,2016,06,6401700000
6400000000,D,D,,,,F,091,A,C,D,X,,,,M,060,F,A,,X,,,,,,,,2016,06,6400900000
1001500000,H,C,,,,F,101,O,A,Z,X,,,,M,080,,A,,X,,,,,,B,,2016,06,1001504000
1001500000,H,I,,,,F,092,X,C,D,X,,,,M,067,Z,A,,,,,,B,,,,2016,06,1001511000
1001500000,H,E,,,,F,097,O,C,C,X,,,,M,075,,A,,E,,,B,B,ABD,,,2016,06,1001501000
1002100000,H,I,,,,F,089,A,C,D,X,,,,F,070,Z,H,,X,,,,B,,,,2016,06,6702000000
1001900000,H,I,,,,M,101,A,A,Z,X,,,,M,072,Z,A,,,,,,B,,,,2016,06,6600600000
6400000000,H,I,,,,M,102,A,,Z,,,,,M,072,Z,A,,,,,,B,,,,2016,06,6401700000
6400000000,H,I,,,,F,103,A,,Z,X,,,,M,072,Z,A,,,,,,B,,,,2016,06,6401700000
1000700000,F,F,,,,F,091,A,C,D,X,,,,M,000,,A,,X,,,,Z,,,,2016,06,1000719000
1000300000,H,E,,,,M,103,A,A,I,X,,,,M,061,Z,A,,X,,,,B,,,,2016,06,1000304000
1000800000,H,I,,,,M,099,J,B,I,,,,,M,000,Z,A,,,,,,,,B,,2016,06,
1002100000,H,I,,,,M,099,A,B,I,X,,,,F,074,Z,B,,X,,,,,,,,2016,06,
6400000000,H,I,,,,M,102,A,B,I,,,,,M,073,Z,A,,X,,,,B,,,,2016,06,6401100000
6500000000,H,E,,,,M,097,A,C,C,X,,,,M,051,D,A,,X,,,,B,,,,2016,06,6500200000
1001000000,H,I,,,,F,092,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2016,06,
1001900000,H,I,,,,F,087,J,C,E,,,,,M,053,Z,A,,,,,,B,,,,2016,06,
1000300000,H,I,,,,F,089,J,C,E,,,,,F,000,Z,A,,,,,,BJ,,,,2016,06,
6400000000,H,I,,,,F,104,A,A,I,X,,,,M,068,Z,A,,X,,,,Z,,,,2016,06,6400200000
6300000000,H,I,,,,M,000,J,C,C,EZ,,,,M,000,Z,A,,,,,,B,,,,2016,06,
6400000000,H,I,,,,F,090,A,C,D,,,,,M,064,Z,A,,,,,,B,,,,2016,06,6400300000
6400000000,F,F,,,,F,092,A,C,D,X,,,,M,057,,A,,,,,,B,,,,2016,06,6400500000
6500000000,F,F,,,,F,092,O,C,D,X,,,,F,000,,B,,,,,,B,,,,2016,06,6500500000
6500000000,H,I,,,,M,000,J,,I,,,,,F,000,Z,A,,,,,,B,,,,2016,06,
6500000000,H,I,,,,F,093,J,C,C,,,,,M,000,Z,A,,E,,,,B,,,,2016,06,
6500000000,H,I,,,,M,095,J,C,C,,,,,M,000,Z,A,,E,,,,B,,,,2016,06,
6500000000,H,I,,,,F,100,J,C,I,,,,,M,000,Z,A,,E,,,,B,,,,2016,06,
