OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,SCHOOL,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,DID,DSEXID,DBDATE,DEDUCATION,CHILDRELATION,OTHERCHILDRELATION,DMAIMED,DOTHERMAIMED,DOTHERMAIMED2,CPARTICLE1,CPARTICLE2,CPARTICLE3,CPARTICLE4,OCCURTIME,RECEIVETIMEYEAR,RECEIVETIMEMONTH,TOWNCODE
1000400000,H,I,,,,Z,000,J,C,Z,,,,,M,000,Z,A,,,,,,B,A,,,2014,02,
6500000000,H,I,,,,F,096,J,C,C,X,,,,F,000,Z,I,,E,,,,B,,,,2014,02,
1000400000,H,I,,,,Z,000,J,C,Z,,,,,M,000,Z,A,,,,,,B,A,,,2014,02,
1000400000,H,I,,,,Z,000,J,C,Z,,,,,M,000,Z,A,,,,,,B,A,,,2014,02,
1000400000,H,I,,,,M,000,J,C,Z,,,,,M,000,Z,A,,,,,,B,A,,,2014,02,
1000300000,H,I,,,,M,096,J,,Z,,,,,F,000,Z,B,,,,,,B,A,,,2014,02,
1000300000,H,I,,,,M,099,J,,Z,,,,,F,000,Z,B,,,,,,B,A,,,2014,02,
6400000000,H,I,,,,M,089,A,,D,X,,,,M,050,Z,I,,,,,,B,,,,2014,02,
1000300000,H,E,,,,M,087,A,C,E,X,,,,M,058,E,A,,X,,,,B,A,,,2014,02,1000310000
1001900000,H,I,,,,M,000,J,C,C,,,,,F,000,Z,I,,,,,,B,,,,2014,02,6601500000
1000300000,H,I,,,,F,093,J,C,C,,,,,F,066,Z,B,,,,,,B,,,,2014,02,
1000400000,H,I,,,,M,092,J,C,C,,,,,M,058,Z,A,,,,,,B,,,,2014,02,
1001900000,H,I,,,,F,091,J,,C,H,,,,F,055,Z,B,,,,,,Z,A,,,2014,02,
1000900000,H,I,,,,F,091,J,C,C,,,,,M,000,Z,A,,,,,,B,A,,,2014,02,
6400000000,H,I,,,,F,086,A,C,E,X,,,,M,065,Z,A,,,,,,B,,,,2014,02,
1000900000,H,I,,,,M,100,J,A,I,,,,,M,056,Z,A,,,,,,B,A,,,2014,02,
1000800000,H,I,,,,M,000,J,A,I,X,,,,F,000,Z,B,,X,,,,B,,,,2014,02,
1002100000,H,I,,,,F,095,J,C,C,,,,,F,000,Z,I,,,,,,B,,,,2014,02,6703300000
1001900000,H,I,,,,M,091,A,C,C,,,,,M,060,Z,A,,,,,,B,,,,2014,02,
1000200000,C,C,,,,M,097,A,A,I,X,,,,F,000,D,I,,X,,,,,,,,2014,02,1000205000
1001900000,H,I,,,,M,092,A,C,C,,,,,M,060,Z,A,,,,,,B,,,,2014,02,
6500000000,H,I,,,,F,088,J,C,D,,,,,M,059,Z,A,,,,,,B,,,,2014,02,
1000700000,H,I,,,,M,000,J,C,C,,,,,F,000,Z,B,,,,,,B,,,,2014,02,
6500000000,H,I,,,,F,091,J,C,C,,,,,M,059,Z,A,,,,,,B,,,,2014,02,
6500000000,H,I,,,,M,097,J,B,I,,,,,M,000,Z,I,,,,,,B,,,,2014,02,
6500000000,H,I,,,,F,099,J,A,I,,,,,M,000,Z,I,,,,,,B,,,,2014,02,
6500000000,H,I,,,,F,088,J,C,D,,,,,M,000,Z,A,,,,,,Z,,,,2014,02,
1000700000,H,I,,,,F,093,J,C,C,L,,,,M,000,Z,A,,,,,,B,,,,2014,02,
1001700000,H,I,,,,M,000,J,C,C,,,,,M,000,Z,A,,,,,,,,,,2014,02,
6300000000,H,I,,,,M,098,J,B,I,,,,,F,000,Z,B,,,,,,B,,,,2014,02,
6500000000,H,I,,,,F,000,J,C,E,,,,,M,000,Z,A,,,,,,B,,,,2014,02,
1000500000,H,I,,,,M,092,J,C,C,,,,,F,000,Z,I,,,,,,B,,,,2014,02,
1000700000,H,I,,,,M,097,J,B,I,,,,,M,059,Z,A,,,,,,,,,,2014,02,1000712000
6300000000,H,I,,,,M,094,J,C,C,,,,,,000,Z,A,,,,,,B,A,,,2014,02,
1001900000,H,I,,,,M,101,J,A,I,,,,,M,000,Z,A,,,,,,B,,,,2014,02,
1002100000,H,C,,,,M,099,J,,Z,,,,,,000,,B,,,,,,BG,,,,2014,02,6702700000
1001900000,H,C,,,,F,091,J,C,Z,,,,,M,056,,A,,,,,,,,,,2014,02,6600900000
1001900000,H,E,,,,M,091,A,C,C,,,,,M,060,,A,,,,,,N,,,,2014,02,6600900000
1000200000,F,F,,,,M,097,A,B,I,X,,,,F,000,,I,,X,,,,B,,,,2014,02,1000205000
6400000000,H,C,,,,M,101,A,A,Z,X,,,,M,063,H,A,,X,,,,B,,,,2014,02,6401400000
6300000000,H,I,,,,M,092,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2014,02,
1000500000,H,C,,,,F,088,A,C,D,X,,,,F,070,Z,B,,X,,,,N,,,,2014,02,1000506000
1002100000,H,E,,,,M,103,J,A,I,Y,,,,F,076,,B,,,,,,A,A,,,2014,02,
6400000000,H,C,,,,M,089,A,C,D,X,,,,M,063,Z,A,,X,,,,B,,,,2014,02,6401200000
6300000000,F,F,,,,M,092,J,C,Z,,,,,M,000,,A,,,,,,,,,,2014,02,6301100000
1000300000,F,F,,,,F,094,A,C,C,X,,,,M,064,E,A,,X,,,,B,,,,2014,02,1000304000
1001000000,H,I,,,,F,098,J,B,I,X,,,,M,000,Z,A,,X,,,,Z,,,,2014,02,
1001700000,F,F,,,,M,088,A,C,D,X,,,,M,061,,A,,X,,,,B,,,,2014,02,1001706000
1001800000,H,Z,,,,M,085,Q,C,E,X,,,,M,000,,A,,X,,,A,,,,,2014,02,1001801000
1001900000,F,F,,,,M,095,A,C,C,X,,,,F,000,,H,,,,,,B,,,,2014,02,6600500000
6400000000,F,F,,,,F,089,A,C,D,X,,,,M,056,E,A,,,,,,,BD,,,2014,02,6402300000
1000900000,F,F,,,,M,094,A,C,C,X,,,,F,076,,B,,,,,,B,,,,2014,02,1000901000
6500000000,H,E,,,,F,091,A,C,C,X,,,,M,048,,A,,X,,,,,,,,2014,02,6501800000
6300000000,H,I,,,,M,000,J,A,I,,,,,F,000,Z,B,,,,,,Z,,B,,2014,02,
1001900000,F,F,,,,M,093,A,C,C,X,,,,,000,,B,,,,,,B,,,,2014,02,6601200000
1000900000,H,C,,,,M,091,J,C,C,X,,,,,   ,,A,,,,,,,B,,,2014,02,
6300000000,H,I,,,,F,085,A,,Z,X,,,,F,000,Z,B,,,,,,,,,,2014,02,
6300000000,H,I,,,,M,089,J,C,D,,,,,M,064,Z,A,,,,,,B,A,,,2014,02,
6500000000,F,F,,,,F,095,A,C,C,X,,,,M,058,,A,,,,,,,,,,2014,02,6500200000
6500000000,F,F,,,,F,087,A,C,E,X,,,,M,000,,A,,,,,,,,,,2014,02,6501900000
6500000000,F,F,,,,F,086,A,C,E,X,,,,M,000,,A,,,,,,,,,,2014,02,6500500000
1001300000,D,D,,,,M,085,A,C,E,,,,,,   ,,A,,,,,A,,,,,2014,02,1001309000
6400000000,D,D,,,,M,095,A,C,C,,,,,M,073,,A,,,,,,,,,,2014,02,6401200000
6500000000,D,D,,,,M,101,J,,Z,,,,,,068,,B,,,,,,,,,,2014,02,6500200000
1000500000,D,D,,,,F,101,A,A,I,,,,,F,078,Z,B,,,,,,BK,B,,,2014,02,1000508000
1001900000,D,D,,,,M,093,B,C,C,,,,,M,069,F,A,,,,,,,,,,2014,02,6600300000
1000700000,D,D,,,,M,101,A,A,Z,,,,,M,064,E,A,,,,,,,,,,2014,02,1000715000
1000400000,C,C,,,,F,089,A,C,D,X,,,,,000,,A,,,,,,B,,,,2014,02,1000401000
1000400000,F,F,,,,M,094,A,C,C,L,,,,F,062,,D,,X,,,,B,,,,2014,02,1000406000
1000700000,H,I,,,,F,097,J,B,I,,,,,M,062,Z,A,,,,,,,A,B,,2014,02,
1000700000,H,I,,,,F,093,J,C,C,,,,,M,062,Z,A,,,,,,,A,B,,2014,02,
1000700000,H,I,,,,F,095,J,C,C,,,,,M,062,Z,A,,,,,,,A,B,,2014,02,
1001500000,H,C,,,,F,091,O,C,C,X,,,,F,063,,I,,H,,,,,,,,2014,02,1001503000
6500000000,H,I,,,,F,000,J,C,D,,,,,M,000,Z,A,,,,,,B,,,,2014,02,6500700000
1001900000,H,I,,,,M,094,J,C,C,X,,,,F,063,Z,B,,X,,,,B,,,,2014,02,
1001000000,H,H,,,,F,101,A,A,I,X,,,,F,065,,B,,E,,,,B,,,,2014,02,1001014000
6400000000,F,F,,,,F,088,A,C,D,X,,,,,053,,A,,,,,,B,,,,2014,02,6400500000
1001300000,H,I,,,,M,101,J,,I,,,,,F,074,Z,B,,,,,,,,,,2014,02,
1001300000,H,I,,,,F,102,J,,I,,,,,F,074,Z,B,,,,,,,,,,2014,02,
1002100000,H,I,,,,F,000,J,C,D,,,,,M,000,Z,A,,,,,,B,,,,2014,02,
6400000000,F,F,,,,M,094,A,,Z,X,,,,M,070,,A,,,,,,B,,,,2014,02,6401400000
1000800000,H,I,,,,M,095,J,B,I,,,,,M,070,Z,A,,,,,,B,,,,2014,02,
1000800000,H,I,,,,F,098,J,A,I,,,,,M,070,Z,A,,,,,,B,,,,2014,02,
1000800000,H,I,,,,M,101,J,A,I,,,,,M,070,Z,A,,,,,,B,,,,2014,02,
6500000000,H,I,,,,M,093,J,C,C,,,,,M,048,Z,A,,,,,,B,,,,2014,02,
1000500000,H,I,,,,F,091,J,C,C,X,,,,F,063,Z,B,,X,,,,,,,,2014,02,
1000700000,H,I,,,,F,088,J,C,D,,,,,F,000,Z,B,,,,,,Z,A,,,2014,02,
1000700000,H,I,,,,M,089,J,C,D,,,,,F,000,Z,B,,,,,,Z,A,,,2014,02,
1002100000,H,I,,,,F,000,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2014,02,
1002100000,H,I,,,,M,000,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2014,02,
1000300000,H,I,,,,M,093,J,C,C,,,,,M,055,Z,A,,,,,,B,,,,2014,02,
6400000000,H,Z,,,,M,102,A,,I,X,,,,M,077,,A,,,,,,,,,,2014,02,6400600000
1001900000,H,I,,,,F,089,J,C,D,,,,,M,000,Z,A,,,,,,,,,,2014,02,
1000300000,H,E,,,,M,089,A,C,D,X,,,,M,064,F,A,,X,,,,B,B,,,2014,02,1000304000
1001300000,H,I,,,,M,000,J,,Z,,,,,F,000,Z,B,,,,,,BZ,,,,2014,02,1001313000
1000300000,H,I,,,,M,102,J,,Z,,,,,M,000,Z,A,,,,,,B,A,,,2014,02,1000302000
6400000000,H,I,,,,F,095,A,C,C,,,,,M,067,Z,A,,,,,,,,,,2014,02,6400400000
1000800000,F,F,,,,F,090,A,C,C,X,,,,F,072,D,B,,,,,,N,A,,,2014,02,1000803000
6300000000,H,I,,,,M,095,J,C,C,,,,,F,069,Z,B,,,,,,B,,,,2014,02,6300800000
1001500000,H,H,,,,F,087,A,C,F,X,,,,M,051,E,A,,,,,,B,,,,2014,02,
6300000000,H,I,,,,M,097,J,C,C,,,,,F,069,Z,B,,,,,,B,,,,2014,02,6300800000
1001900000,H,E,,,,M,098,J,A,Z,,,,,M,065,,A,,,,,,B,,,,2014,02,6601600000
1001500000,H,E,,,,F,101,O,A,I,X,,,,F,073,D,B,,,,,,,B,AB,,2014,02,1001506000
6400000000,F,F,,,,F,096,A,C,C,X,,,,M,058,,A,,,,,,,,,,2014,02,6401600000
1000300000,F,F,,,,Z,093,J,,Z,X,,,,,000,,A,,,,,,B,,,,2014,02,1000302000
6500000000,H,E,,,,M,089,J,C,D,X,,,,M,057,,A,,X,,,,,,,,2014,02,6500500000
1002100000,H,E,,,,F,102,A,A,Z,X,,,,F,000,,B,,X,,,,,B,B,,2014,02,6703500000
1000200000,F,F,,,,F,094,A,C,C,,,,,,000,,A,,,,,,,B,A,,2014,02,1000202000
1001900000,H,C,,,,F,100,J,,Z,,,,,M,066,,A,,,,,,,,,,2014,02,6600900000
1001900000,F,F,,,,F,088,A,C,D,X,,,,,000,,A,,,,,,B,,,,2014,02,6601900000
6300000000,H,I,,,,F,088,J,C,D,,,,,M,053,Z,A,,,,,,B,,,,2014,02,6300200000
6300000000,H,I,,,,M,092,J,C,C,,,,,M,054,Z,A,,,,,,B,,,,2014,02,6300200000
6300000000,F,F,,,,F,093,A,C,C,Y,,,,M,000,,G,,,,,,I,,,,2014,02,6300700000
1001400000,H,I,,,,M,101,J,A,I,,,,,M,072,Z,A,,,,,,B,,,,2014,02,
1001900000,H,I,,,,M,000,J,,Z,,,,,F,000,Z,B,,,,,,,,,,2014,02,
6400000000,F,F,,,,M,091,A,C,C,X,,,,F,060,E,B,,,,,,,,,,2014,02,6401200000
1001900000,H,I,,,,M,091,J,C,C,,,,,F,000,Z,B,,,,,,B,,,,2014,02,
6400000000,F,F,,,,M,086,A,C,E,X,,,,M,052,D,A,,X,,,,B,,,,2014,02,6401900000
6500000000,H,I,,,,F,000,J,C,D,X,,,,F,065,Z,B,,,,,,B,,,,2014,02,6500500000
6500000000,F,F,,,,M,089,A,C,D,X,,,,F,000,,H,,,,,,B,,,,2014,02,6500600000
1001900000,H,I,,,,F,099,J,B,I,X,,,,M,069,Z,A,,X,,,,B,,,,2014,02,
6500000000,C,C,,,,M,088,A,C,D,X,,,,M,000,,A,,,,,,,,,,2014,02,6500500000
1000400000,C,C,,,,F,097,Q,B,I,X,,,,M,066,,G,,,,,,,,,,2014,02,1000402000
6300000000,F,F,,,,F,096,A,C,C,X,,,,M,053,,A,,,,,,,,,,2014,02,6300400000
6300000000,F,F,,,,F,089,A,C,D,Z,,,,F,064,E,B,,,,,,B,,,,2014,02,
1001900000,D,D,,,,M,090,Q,C,D,,,,,,   ,,B,,,,,,AB,B,A,,2014,02,6602900000
6500000000,D,D,,,,M,093,A,C,C,,,,,M,063,,A,,,,,,B,A,,,2014,02,6501300000
6300000000,D,D,,,,F,096,J,C,C,,,,,M,041,H,A,,,,,,ABL,,A,,2014,02,6301200000
1000500000,D,D,,,,M,094,A,C,C,,,,,F,064,E,I,,,,,,Z,,,,2014,02,1000505000
1000400000,D,D,,,,F,090,Q,C,C,,,,,M,066,,G,,,,,,B,,,,2014,02,1000402000
1000700000,D,D,,,,M,089,A,C,D,,,,,M,058,E,A,,,,,,BK,,,,2014,02,1000712000
1001800000,D,D,,,,M,096,A,C,I,,,,,F,070,E,B,,,,,,B,,,,2014,02,1001802000
6300000000,D,D,,,,M,088,A,C,D,,,,,M,055,Z,A,,,,,,B,,,,2014,02,6300800000
6500000000,D,D,,,,F,096,A,C,C,,,,,M,054,E,A,,,,,,,,,,2014,02,6501500000
1002000000,D,D,,,,M,098,A,A,I,,,,,M,073,E,G,,,,,,B,,,,2014,02,1002002000
6500000000,D,D,,,,F,091,J,C,Z,,,,,M,067,D,G,,,,,,,,,,2014,02,6500700000
6500000000,D,D,,,,M,102,A,A,I,,,,,F,070,F,B,,,,,,,,B,,2014,02,6500700000
1002100000,D,D,,,,F,093,A,C,C,,,,,M,071,E,A,,,,,,,,,,2014,02,6702700000
1000300000,H,C,,,,M,096,A,B,I,X,,,,M,075,D,A,,X,,,,,,,,2014,02,1000310000
1002100000,H,E,,,,F,102,J,A,Z,,,,,F,076,,B,,L,,,,B,,,,2014,02,6702500000
6500000000,H,I,,,,F,000,J,C,C,,,,,F,000,Z,I,,,,,,B,,,,2014,02,
1000200000,F,F,,,,F,092,A,C,Z,X,,,,M,000,,A,,,,,,,AD,,,2014,02,1000204000
1000800000,F,F,,,,M,085,A,C,E,L,,,,M,000,,A,,,,,,B,,,,2014,02,1000807000
6500000000,H,I,,,,M,000,J,C,D,,,,,F,067,Z,I,,,,,,B,,,,2014,02,
1001500000,H,I,,,,M,101,O,A,I,X,,,,F,044,Z,I,,,,,,B,,,,2014,02,1001505000
1002100000,H,I,,,,M,088,A,C,D,,,,,M,057,Z,A,,,,,,,,,,2014,02,
1002000000,H,C,,,,M,091,A,C,C,X,,,,M,056,E,A,,X,,,,B,,,,2014,02,1002002000
1000400000,H,I,,,,F,096,J,C,C,,,,,M,067,Z,A,,,,,,B,,,,2014,02,
1001900000,H,I,,,,F,101,J,A,I,X,,,,M,059,Z,A,,X,,,,B,,,,2014,02,
1000700000,H,I,,,,F,096,J,C,C,,,,,M,000,Z,B,,,,,,B,,,,2014,02,
1002100000,H,I,,,,M,089,A,C,D,X,,,,M,073,Z,I,,,,,,,,,,2014,02,
1000800000,C,C,,,,M,094,J,C,Z,X,,,,M,055,E,A,,X,,,,,,,,2014,02,1000804000
1001900000,H,I,,,,M,094,J,C,Z,,,,,F,073,Z,B,,,,,,,,,,2014,02,
1000300000,C,C,,,,M,102,O,A,I,X,,,,,   ,,A,,,,,,,,B,,2014,02,
1001900000,H,I,,,,F,090,A,C,C,,,,,F,070,Z,B,,,,,,B,,,,2014,02,
6300000000,H,I,,,,M,098,J,,Z,X,,,,M,060,Z,A,,X,,,,,,,,2014,02,
6300000000,H,I,,,,M,085,J,C,Z,,,,,M,055,Z,A,,,,,,B,,,,2014,02,
1001900000,H,I,,,,M,092,L,C,C,,,,,F,000,Z,I,,,,,,B,A,,,2014,02,
1001900000,H,I,,,,F,094,L,C,C,,,,,F,000,Z,I,,,,,,B,A,,,2014,02,
1001900000,H,I,,,,M,097,J,A,I,,,,,F,000,Z,I,,,,,,B,A,,,2014,02,
1002100000,H,I,,,,F,000,J,C,D,X,,,,M,000,Z,A,,X,,,,B,,,,2014,02,
6500000000,H,I,,,,M,093,J,C,C,,,,,M,062,Z,A,,,,,,B,,,,2014,02,
1002100000,H,I,,,,F,000,J,C,C,X,,,,M,000,Z,A,,X,,,,B,,,,2014,02,
1002100000,H,I,,,,F,000,J,B,I,X,,,,M,000,Z,A,,X,,,,B,,,,2014,02,
6400000000,C,C,,,,M,102,A,A,Z,X,,,,F,074,Z,B,,,,,,,,A,,2014,02,6400500000
6300000000,C,C,,,,F,101,A,,Z,,,,,,   ,,B,,,,,,,,,,2014,02,6300100000
1000800000,H,I,,,,F,092,J,C,C,,,,,M,065,Z,A,,,,,,B,,,,2014,02,
1001800000,H,I,,,,F,090,J,C,C,L,,,,M,000,Z,A,,,,,,Z,,,,2014,02,
1001800000,H,I,,,,F,092,J,C,C,H,,,,M,000,Z,A,,,,,,Z,,,,2014,02,
1001800000,H,I,,,,F,093,J,C,C,,,,,M,000,Z,A,,,,,,Z,,,,2014,02,
6400000000,F,F,,,,M,089,A,C,D,X,,,,M,050,,A,,,,,,Z,,,,2014,02,
6300000000,F,F,,,,F,094,J,C,C,Y,,,,M,000,,A,,,,,,B,A,,,2014,02,6300400000
6400000000,F,F,,,,M,093,A,,C,X,,,,,   ,,G,,,,,,BF,,,,2014,02,6401200000
1000200000,F,F,,,,M,093,A,C,C,X,,,,M,069,,A,,DE,,,,,,,,2014,02,1000203000
1001000000,H,I,,,,F,000,J,B,I,,,,,M,074,Z,A,,,,,,,,,,2014,02,
1002100000,F,F,,,,M,089,A,C,D,X,,,,,   ,,B,,,,,A,,,,,2014,02,6700500000
6400000000,H,E,,,,F,094,A,C,Z,L,,,,M,054,,A,,H,,,,,,,,2014,02,
1000800000,H,C,,,,F,103,J,,Z,X,,,,F,065,,B,,,,,A,,,,,2014,02,1000805000
6400000000,F,F,,,,M,091,A,C,C,X,,,,F,062,,B,,X,,,,B,,,,2014,02,6401800000
6400000000,H,I,,,,M,091,A,C,C,,,,,M,046,Z,A,,,,,,,,,,2014,02,
6400000000,H,I,,,,M,097,A,B,I,X,,,,M,049,Z,A,,E,,,,B,,,,2014,02,
6500000000,E,F,,,,F,090,A,C,Z,X,,,,M,052,,A,,,,,,B,,,,2014,02,6501400000
1001900000,F,F,,,,M,092,A,C,C,X,,,,M,000,,A,,,,,,B,,,,2014,02,6601100000
6500000000,H,I,,,,M,087,J,C,E,X,,,,M,000,Z,A,,X,,,,B,,,,2014,02,
6500000000,H,I,,,,M,000,J,B,I,,,,,M,000,Z,A,,,,,,B,A,,,2014,02,
6500000000,H,I,,,,M,088,J,,Z,,,,,M,000,Z,A,,X,,,,B,,,,2014,02,
6300000000,H,I,,,,M,091,J,C,C,,,,,M,055,Z,A,,,,,,B,,,,2014,02,
6400000000,H,I,,,,M,092,A,C,C,,,,,M,046,Z,A,,,,,,,,,,2014,02,
6400000000,H,E,,,,F,103,A,A,I,X,,,,F,080,E,B,,X,,,,,,,,2014,02,6400400000
6300000000,H,I,,,,M,095,J,C,C,,,,,M,055,Z,A,,,,,,B,,,,2014,02,
6500000000,F,F,,,,F,090,J,,Z,,,,,F,000,,B,,,,,,B,,,,2014,02,
6400000000,E,F,,,,M,089,A,C,D,X,,,,M,081,,I,,N,,,,B,,,,2014,02,6401400000
1001400000,F,F,,,,F,093,O,C,C,X,,,,M,065,D,A,,X,,,,B,A,,,2014,02,1001404000
6500000000,F,F,,,,F,096,A,C,C,X,,,,M,000,,B,,H,,,,,D,,,2014,02,6500100000
1002100000,H,I,,,,M,100,J,A,I,,,,,M,062,Z,A,,,,,,B,,,,2014,02,
6500000000,H,C,,,,M,090,A,C,D,,,,,M,000,,A,,,,,,B,,,,2014,02,6501100000
6500000000,F,F,,,,M,000,J,C,Z,X,,,,F,000,,B,,,,,,AB,,,,2014,02,6501000000
6500000000,C,C,,,,M,099,J,,Z,,,,,M,000,,A,,,,,,,,,,2014,02,
1001900000,H,E,,,,F,094,A,C,C,X,,,,F,052,Z,B,,X,,,,A,,,,2014,02,6600900000
6500000000,H,E,,,,M,096,J,C,C,,,,,F,072,,B,,,,,,,,,,2014,02,6500400000
1000400000,H,E,,,,F,101,A,A,Z,X,,,,M,067,,A,,,,,,N,,,,2014,02,1000405000
6500000000,C,C,,,,M,100,A,A,I,X,,,,F,000,,I,,,,,,,,,,2014,02,6500200000
6300000000,H,Z,,,,M,096,A,C,C,X,,,,M,072,Z,A,,X,,,,B,,,,2014,02,6300800000
6500000000,H,E,,,,M,090,J,C,D,X,,,,M,000,,I,,X,,,,B,B,,,2014,02,6501100000
6500000000,D,D,,,,F,092,A,C,C,,,,,M,049,,A,,,,,,,,,,2014,02,6501100000
6500000000,D,D,,,,M,089,A,C,D,,,,,M,064,,A,,,,,,,,,,2014,02,6500300000
1001900000,D,D,,,,M,088,A,C,D,,,,,F,059,F,B,,,,,,,,,,2014,02,6601600000
1002100000,D,D,,,,F,092,A,C,C,,,,,M,060,E,A,,,,,,BCZ,,,,2014,02,6702100000
6500000000,D,D,,,,M,099,A,B,I,,,,,M,062,,A,,,,,,B,A,,,2014,02,
1001300000,D,D,,,,F,096,A,C,C,,,,,M,064,D,A,,,,,,BZ,,,,2014,02,1001302000
1000200000,F,F,,,,M,092,A,C,C,Z,,,,M,057,,I,,,,,,,,,,2014,02,1000205000
1001300000,H,I,,,,M,000,J,C,C,,,,,F,070,Z,B,,,,,,B,,,,2014,02,
6400000000,F,F,,,,F,089,A,C,D,X,,,,F,051,,B,,X,,,,B,A,,,2014,02,6401300000
1000300000,H,I,,,,F,000,J,B,I,,,,,F,000,Z,B,,,,,,B,,,,2014,02,
1001000000,H,I,,,,M,096,J,C,I,,,,,M,000,Z,I,,,,,,B,,,,2014,02,
1000300000,H,I,,,,M,000,J,B,I,,,,,F,000,Z,B,,,,,,B,,,,2014,02,
1000300000,H,I,,,,M,000,J,A,Z,,,,,F,000,Z,B,,,,,,B,,,,2014,02,
1000800000,H,I,,,,M,000,J,C,E,K,,,,M,000,Z,I,,J,,,,B,,,,2014,02,
6500000000,H,I,,,,M,087,A,C,E,,,,,M,057,Z,A,,,,,,B,,,,2014,02,
1000300000,H,I,,,,F,094,J,C,C,,,,,M,000,Z,I,,,,,,B,,,,2014,02,
1002100000,H,I,,,,M,095,A,C,C,X,,,,F,000,Z,B,,,,,,,,,,2014,02,
1000300000,H,I,,,,M,085,J,C,E,,,,,M,061,Z,A,,,,,,B,,,,2014,02,
1000300000,H,I,,,,F,086,J,C,E,,,,,M,061,Z,A,,,,,,B,,,,2014,02,
1000300000,H,I,,,,F,089,J,C,D,,,,,M,061,Z,A,,,,,,B,,,,2014,02,
6400000000,H,I,,,,M,090,A,C,C,,,,,F,071,Z,B,,,,,,B,,,,2014,02,
6400000000,H,I,,,,M,096,A,B,I,,,,,F,071,Z,B,,,,,,B,,,,2014,02,
1001900000,H,I,,,,M,093,J,C,C,,,,,M,057,Z,A,,,,,,B,,,,2014,02,
6500000000,H,I,,,,M,087,J,C,D,,,,,F,000,Z,B,,,,,,,,,,2014,02,
1000300000,H,I,,,,M,087,J,C,E,,,,,F,050,Z,B,,E,,,,B,,,,2014,02,
1000800000,H,I,,,,M,090,J,C,D,,,,,F,000,Z,B,,,,,,Z,,,,2014,02,
1001900000,F,F,,,,M,097,A,C,I,X,,,,F,074,F,B,,,,,,,D,,,2014,02,6602400000
1001900000,F,F,,,,F,094,A,C,C,X,,,,M,000,,A,,,,,,B,,,,2014,02,6600600000
1001700000,H,C,,,,F,085,A,C,E,X,,,,M,058,E,A,,X,,,,B,,,,2014,02,1001706000
1000700000,H,E,,,,M,097,A,B,I,,,,,M,070,,A,,M,,,,B,D,,,2014,02,1000714000
1000900000,F,F,,,,M,085,A,C,Z,L,,,,F,049,,B,,L,,,,B,,,,2014,02,
1000300000,H,E,,,,M,099,A,A,I,X,,,,M,070,Z,A,,X,,,,,B,,,2014,02,1000301000
1000700000,F,F,,,,F,089,A,C,D,L,,,,M,000,,C,,,,,,B,,,,2014,02,1000720000
6500000000,F,F,,,,F,088,S,C,D,X,,,,,000,,B,,,,,,B,,,,2014,02,6500500000
1001900000,F,F,,,,M,095,J,C,Z,,,,,,000,,B,,,,,,B,,,,2014,02,6600400000
6500000000,F,F,,,,F,092,J,C,C,N,,,,,000,,B,,,,,,B,,,,2014,02,6500200000
1000300000,H,Z,,,,F,090,A,C,D,,,,,M,056,D,A,,I,,,,B,,,,2014,02,1000311000
1001300000,C,C,,,,F,097,A,B,I,X,,,,,072,F,B,,,,,,,,,,2014,02,1001302000
1002000000,H,E,,,,F,000,A,C,C,X,,,,M,056,E,A,,E,,,,,,,,2014,02,1002001000
1001700000,H,I,,,,Z,000,J,A,I,,,,,,000,Z,A,,,,,,,,A,,2014,02,
6500000000,F,F,,,,F,089,J,C,Z,,,,,M,000,,A,,,,,,B,,,,2014,02,6500700000
6400000000,H,C,,,,M,087,A,C,D,X,,,,M,064,D,A,,X,,,,B,,,,2014,02,6400500000
1001900000,F,F,,,,F,000,J,,Z,,,,,M,000,,A,,,,,,B,,,,2014,02,6600500000
1001900000,F,F,,,,M,090,A,C,C,X,,,,M,000,,A,,,,,,,,,,2014,02,6601400000
1002000000,H,E,,,,F,099,A,B,I,X,,,,F,065,Z,B,,X,,,,B,,,,2014,02,
1001900000,F,F,,,,M,088,A,C,D,X,,,,M,000,,G,,,,,,B,,,,2014,02,6601800000
6500000000,H,E,,,,F,088,A,C,D,X,,,,M,000,,A,,,,,,,,,,2014,02,
6500000000,H,I,,,,M,000,J,C,C,,,,,M,000,Z,A,,,,,,N,A,,,2014,02,
6500000000,H,I,,,,F,000,J,,I,,,,,F,000,Z,B,,,,,,B,,,,2014,02,
6500000000,H,C,,,,F,000,A,,E,Z,,,,M,064,,G,,,,,,B,,,,2014,02,6500500000
1001900000,C,C,,,,F,087,J,,Z,X,,,,F,000,,B,,X,,,,,,,,2014,02,6602700000
6300000000,D,D,,,,F,087,A,C,E,,,,,M,055,Z,A,,,,,,,,,,2014,02,6300200000
6400000000,H,I,,,,F,094,A,C,C,X,,,,F,068,Z,B,,X,,,,,,,,2014,02,
1000900000,H,C,,,,M,086,A,,Z,,,,,M,068,C,A,,,,,,B,,,,2014,02,1000907000
