OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,SCHOOL,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,DID,DSEXID,DBDATE,DEDUCATION,CHILDRELATION,OTHERCHILDRELATION,DMAIMED,DOTHERMAIMED,DOTHERMAIMED2,CPARTICLE1,CPARTICLE2,CPARTICLE3,CPARTICLE4,OCCURTIME,RECEIVETIMEYEAR,RECEIVETIMEMONTH,TOWNCODE
1001300000,D,D,,,,M,094,A,C,C,,,,,M,065,,A,,,,,,,,,,2015,02,1001304000
1000300000,D,D,,,,M,097,A,C,C,,,,,M,068,H,A,,,,,,,,,,2015,02,1000302000
6500000000,D,D,,,,M,093,A,,Z,,,,,M,067,E,A,,,,,,B,,,,2015,02,6500800000
1001900000,D,D,,,,F,087,A,D,E,,,,,M,080,G,I,,,,,,,,,,2015,02,6600800000
1000700000,D,D,,,,M,101,A,A,I,,,,,M,078,E,A,,,,,A,BNZ,,B,,2015,02,1000710000
6500000000,D,D,,,,M,086,A,C,E,,,,,F,049,E,B,,,,,,B,,,,2015,02,6501700000
6500000000,D,D,,,,F,088,A,C,E,,,,,F,049,E,B,,,,,,B,,,,2015,02,6501700000
6500000000,D,D,,,,M,089,J,C,D,,,,,M,060,,A,,,,,,M,AC,A,,2015,02,6500600000
1001900000,D,D,,,,M,089,A,C,Z,,,,,M,061,,A,,,,,,,,,,2015,02,6602700000
1001900000,D,D,,,,M,086,A,C,Z,,,,,,061,,A,,,,,,,,,,2015,02,6602700000
1001900000,D,D,,,,F,093,A,C,C,,,,,M,057,F,A,,,,,,B,,,,2015,02,6600600000
1001900000,D,D,,,,M,095,A,C,C,,,,,M,063,E,A,,,,,,,,,,2015,02,6601800000
1001300000,D,D,,,,F,095,A,C,C,,,,,M,071,Z,A,,,,,,,,,,2015,02,1001305000
1000500000,D,D,,,,M,087,A,F,E,,,,,M,060,E,A,,,,,,,,,,2015,02,1000501000
6500000000,D,D,,,,F,103,A,A,I,,,,,M,073,C,A,,,,,,B,,B,,2015,02,6500100000
1000800000,D,D,,,,F,090,A,C,D,,,,,M,051,,A,,,,,,,,,,2015,02,1000802000
1000500000,D,D,,,,F,100,A,A,I,,,,,M,070,C,A,,,,,,,,B,,2015,02,1000506000
1001900000,D,D,,,,F,099,A,A,I,,,,,M,052,D,A,,,,,,,,,,2015,02,6601800000
1001900000,D,D,,,,F,099,A,A,I,,,,,M,052,D,A,,,,,,,,,,2015,02,6601800000
1000700000,D,D,,,,M,091,A,C,C,,,,,M,059,D,A,,,,,,,,,,2015,02,1000726000
6300000000,D,D,,,,F,099,A,B,I,,,,,M,063,,A,,,,,,B,,,,2015,02,6301000000
1000500000,D,D,,,,M,091,A,C,D,,,,,M,064,,A,,,,,,B,,,,2015,02,1000504000
1001900000,D,D,,,,M,087,A,C,E,,,,,M,058,,A,,,,,,,,,,2015,02,6600500000
1001900000,D,D,,,,M,087,A,C,E,,,,,M,058,,A,,,,,,,,,,2015,02,6600500000
1000300000,D,D,,,,M,094,A,C,C,,,,,M,067,E,G,,,,,,B,,,,2015,02,1000302000
1001300000,D,D,,,,M,098,A,A,I,,,,,M,068,F,A,,,,,,B,,,,2015,02,1001317000
1001300000,D,D,,,,M,089,A,C,D,,,,,M,065,,A,,,,,,B,A,,,2015,02,1001301000
1001300000,D,D,,,,F,093,A,C,C,,,,,M,065,,A,,,,,,B,A,,,2015,02,1001301000
6500000000,D,D,,,,M,103,A,,I,,,,,F,074,E,B,,,,,,,,,,2015,02,6500700000
1001900000,D,D,,,,F,089,A,C,D,,,,,M,047,D,A,,,,,,,,,,2015,02,6600300000
1001900000,D,D,,,,F,086,A,C,E,,,,,M,046,D,A,,,,,,,,,,2015,02,6602800000
1001900000,D,D,,,,F,092,A,C,C,,,,,,047,D,A,,,,,,,,,,2015,02,6600300000
1001900000,D,D,,,,M,089,A,C,C,,,,,M,046,D,A,,,,,,,,,,2015,02,6602800000
1001900000,D,D,,,,F,093,A,C,C,,,,,M,046,E,A,,,,,,,B,AB,,2015,02,6600900000
6500000000,D,D,,,,M,090,A,C,D,,,,,M,061,E,A,,,,,,,,,,2015,02,6500100000
6500000000,D,D,,,,F,090,A,C,D,,,,,M,052,E,A,,,,,,,AB,A,,2015,02,6501700000
6500000000,D,D,,,,F,092,A,C,C,,,,,M,055,,A,,,,,,,,,,2015,02,6500100000
6500000000,D,D,,,,F,094,A,C,C,,,,,M,055,Z,A,,,,,,,,,,2015,02,6500100000
6500000000,D,D,,,,F,097,A,C,C,,,,,M,055,Z,A,,,,,,,,,,2015,02,6500100000
1000300000,D,D,,,,F,090,M,C,D,,,,,M,061,D,A,,,,,,B,,,,2015,02,1000304000
1000300000,D,D,,,,F,101,A,A,I,,,,,F,065,G,B,,,,,,,,,,2015,02,1000301000
1000300000,D,D,,,,F,103,A,A,I,,,,,M,074,Z,A,,,,,,,,,,2015,02,1000302000
1001900000,D,D,,,,M,096,A,C,C,,,,,M,068,E,A,,,,,,B,,,,2015,02,6601500000
1001300000,D,D,,,,M,103,A,A,I,,,,,F,045,C,I,,,,,,BZ,,,,2015,02,1001301000
6500000000,D,D,,,,F,091,A,C,D,,,,,F,056,Z,B,,,,,,,,,,2015,02,6500600000
1001900000,D,D,,,,M,088,A,C,D,,,,,F,064,,B,,,,,,B,,,,2015,02,6600700000
6500000000,D,D,,,,M,102,A,A,Z,,,,,M,081,D,A,,,,,,,,A,,2015,02,6501300000
1001800000,D,D,,,,M,101,A,B,I,,,,,F,068,H,B,,,,,,Z,,,,2015,02,1001801000
6500000000,D,D,,,,F,089,A,C,D,,,,,F,066,Z,B,,,,,,Z,,A,,2015,02,6501600000
6500000000,D,D,,,,M,089,A,C,D,,,,,M,060,E,A,,,,,,B,A,,,2015,02,6500500000
6500000000,D,D,,,,F,000,J,,Z,,,,,F,066,,B,,,,,,,,,,2015,02,6500600000
1000900000,D,D,,,,M,102,A,A,I,,,,,M,066,E,A,,,,,,,,,,2015,02,1000901000
1000300000,D,D,,,,M,101,A,A,Z,,,,,M,062,H,B,,,,,,,,AB,,2015,02,
6500000000,D,D,,,,M,091,O,C,D,,,,,M,064,E,A,,,,,,,D,,,2015,02,6500700000
1000300000,D,D,,,,F,100,A,A,I,,,,,M,076,D,A,,,,,,B,,,,2015,02,1000311000
6500000000,D,D,,,,M,093,A,C,C,,,,,M,069,,A,,,,,,,,,,2015,02,6500700000
6500000000,D,D,,,,F,091,A,C,D,,,,,M,064,F,A,,,,,,A,,,,2015,02,6500400000
6300000000,D,D,,,,M,086,A,C,E,,,,,M,047,,A,,,,,,B,,,,2015,02,6300200000
1001900000,D,D,,,,M,089,A,C,D,,,,,,066,E,A,,,,,,,,,,2015,02,6602700000
1001900000,D,D,,,,F,102,A,A,I,,,,,M,065,D,A,,,,,,,,,,2015,02,6600300000
1001900000,D,D,,,,M,087,A,C,E,,,,,M,063,,B,,,,,,,,,,2015,02,6600800000
1001900000,D,D,,,,M,094,A,C,C,,,,,M,057,F,A,,,,,,B,,,,2015,02,6600600000
6400000000,D,D,,,,F,100,A,A,D,,,,,M,082,C,A,,,,,,,B,AB,,2015,02,6402600000
6400000000,D,D,,,,F,101,A,A,Z,X,,,,M,082,Z,A,,,,,,,,AB,,2015,02,6402600000
6400000000,D,D,,,,F,102,A,A,Z,X,,,,M,082,Z,A,,,,,,,,AB,,2015,02,6402600000
1001900000,D,D,,,,M,100,A,A,I,,,,,M,066,E,A,,,,,,Z,,,,2015,02,6600200000
1000500000,H,C,,,,M,096,A,C,C,X,,,,,,,A,,,,,,Z,,,,2015,02,1000504000
1001900000,H,I,,,,M,000,J,,Z,,,,,M,000,Z,A,,,,,,B,,,,2015,02,6602800000
1001300000,H,I,,,,M,094,J,C,C,,,,,M,000,Z,A,,,,,,B,A,,,2015,02,1001304000
6500000000,H,I,,,,M,089,J,C,D,X,,,,M,000,Z,A,,X,,,,B,,,,2015,02,
1000700000,H,C,,,,F,090,A,C,D,,,,,M,061,,A,,,,,B,B,,,,2015,02,1000701000
6500000000,H,I,,,,M,000,J,,Z,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
1000800000,H,C,,,,M,101,L,A,I,X,,,,,,,B,,,,,,,A,A,,2015,02,1000812000
6500000000,H,I,,,,M,000,J,,Z,,,,,M,069,Z,I,,,,,,B,,,,2015,02,
1000300000,H,I,,,,F,000,J,C,E,X,,,,M,000,Z,A,,ZH,,,,B,,,,2015,02,
1001900000,H,I,,,,F,096,J,,Z,,,,,F,066,Z,B,,,,,,,,,,2015,02,
6500000000,H,I,,,,M,088,J,C,D,,,,,M,050,Z,A,,,,,,B,,,,2015,02,6501000000
1001900000,H,I,,,,F,087,J,C,E,,,,,M,060,Z,A,,,,,,B,,,,2015,02,
6500000000,H,I,,,,F,090,J,C,D,,,,,,000,Z,A,,,,,,B,,,,2015,02,
1000500000,H,I,,,,F,086,J,,Z,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
1000200000,H,I,,,,M,088,J,E,E,,,,,F,000,Z,I,,,,,,B,,,,2015,02,1000204000
1000300000,H,I,,,,F,093,J,C,C,,,,,M,052,Z,A,,,,,,B,,,,2015,02,
1001000000,H,I,,,,M,089,J,C,D,L,,,,M,000,Z,A,,,,,,B,,,,2015,02,
1001300000,H,E,,,,M,088,A,,Z,X,,,,M,065,,A,,,,,,B,,,,2015,02,1001319000
1002000000,H,I,,,,M,000,J,A,I,X,,,,F,000,Z,B,,X,,,,,,,,2015,02,
1001900000,H,I,,,,M,097,A,,I,,,,,M,052,Z,I,,,,,,B,,,,2015,02,6602800000
1001900000,H,I,,,,M,086,J,C,E,,,,,F,049,Z,I,,,,,,B,,,,2015,02,
1000500000,H,I,,,,F,000,J,,Z,,,,,M,000,Z,A,,,,,,B,A,,,2015,02,
1000800000,H,I,,,,F,090,J,C,D,X,,,,M,000,Z,A,,X,,,,B,,,,2015,02,
1000300000,H,I,,,,F,088,J,C,D,,,,,F,092,C,I,,,,,,B,,,,2015,02,
1001900000,H,I,,,,M,090,J,C,D,,,,,M,050,,A,,,,,,B,A,,,2015,02,
1001900000,H,I,,,,M,092,J,C,C,,,,,M,050,,A,,,,,,B,A,,,2015,02,
1000700000,H,I,,,,F,099,J,B,I,X,,,,F,000,Z,A,,,,,,B,,,,2015,02,1000701000
1000300000,H,I,,,,F,000,J,,Z,,,,,F,000,,B,,,,,,B,,,,2015,02,
1000800000,H,I,,,,M,100,A,A,Z,,,,,M,067,Z,A,,,,,,,,,,2015,02,1000801000
1001500000,C,C,,,,F,102,A,A,I,X,,,,,,,A,,,,,,,,,,2015,02,1001501000
1000500000,H,I,,,,M,091,J,C,D,,,,,M,000,Z,A,,,,,,B,A,,,2015,02,
1001900000,H,I,,,,F,090,J,C,D,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
1001900000,H,I,,,,F,090,J,C,D,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
6500000000,C,C,,,,M,102,A,A,Z,,,,,,000,,A,,,,,A,,,,,2015,02,6500100000
1000300000,H,I,,,,F,000,J,,C,,,,,F,000,Z,B,,,,,,,,A,,2015,02,
1000300000,H,I,,,,F,000,J,,C,,,,,F,000,Z,B,,,,,,,,A,,2015,02,
6500000000,H,I,,,,F,000,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
6500000000,H,I,,,,M,091,J,C,D,,,,,M,056,Z,A,,,,,,B,,,,2015,02,
1001300000,C,C,,,,M,103,A,A,I,X,,,,,079,,B,,,,,,,B,,,2015,02,1001302000
6500000000,H,I,,,,M,000,J,,Z,,,,,F,000,Z,B,,,,,,B,,,,2015,02,
1001800000,H,H,,,,M,101,A,B,I,X,,,,F,069,H,B,,X,,,,,,,,2015,02,1001802000
6500000000,H,I,,,,M,000,J,,Z,,,,,M,000,Z,A,,,,,,,,,,2015,02,
1001900000,H,I,,,,F,000,J,,I,,,,,F,042,Z,I,,,,,,,,,,2015,02,
1001900000,H,I,,,,F,089,J,C,D,,,,,M,000,Z,A,,,,,,B,A,,,2015,02,
1001900000,H,I,,,,F,091,J,C,C,,,,,M,000,Z,A,,,,,,B,A,,,2015,02,
1000300000,H,I,,,,M,094,J,B,C,,,,,M,000,Z,A,,,,,,B,,,,2015,02,1000302000
1000300000,H,I,,,,M,095,J,C,C,,,,,,,,A,,,,,,,,A,,2015,02,
1000300000,H,I,,,,F,099,J,B,I,,,,,,,,A,,,,,,,,A,,2015,02,
1000300000,H,I,,,,F,101,J,A,I,,,,,M,000,Z,A,,,,,,,,A,,2015,02,
1000300000,H,I,,,,M,086,J,F,E,,,,,M,055,Z,I,,,,,,B,,,,2015,02,
1001900000,H,I,,,,F,097,J,C,C,,,,,F,000,Z,B,,,,,,B,,,,2015,02,
6500000000,H,I,,,,M,095,J,C,C,,,,,,069,Z,I,,,,,,B,,,,2015,02,
1001300000,H,I,,,,M,000,J,A,I,,,,,M,000,Z,A,,,,,,Z,,,,2015,02,
6500000000,H,I,,,,F,090,J,C,D,,,,,M,052,Z,A,,,,,,B,A,,,2015,02,
1000800000,H,I,,,,M,000,J,,D,,,,,M,062,Z,A,,,,,,B,,,,2015,02,1000806000
6300000000,H,C,,,,M,086,O,C,E,X,,,,M,067,E,I,,M,,,,B,,,,2015,02,6301000000
1001900000,H,I,,,,F,086,J,C,E,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
6500000000,H,I,,,,M,090,J,C,D,,,,,M,062,Z,A,,,,,,B,A,,,2015,02,
1001900000,H,I,,,,M,092,J,C,C,,,,,M,059,Z,A,,,,,,BCEZ,A,,,2015,02,
1001900000,H,I,,,,F,000,J,C,C,,,,,M,059,Z,A,,,,,,BCEZ,A,,,2015,02,
1000800000,H,I,,,,M,090,J,,Z,,,,,M,000,Z,A,,,,,,B,,,,2015,02,1000802000
1000800000,H,I,,,,M,089,J,,Z,,,,,M,000,Z,A,,,,,,B,,,,2015,02,1000802000
1001900000,H,I,,,,M,088,J,C,D,,,,,F,064,Z,B,,,,,,,,,,2015,02,
1000700000,H,I,,,,F,097,J,C,C,,,,,F,000,Z,I,,,,,,B,B,,,2015,02,
1001800000,H,I,,,,M,095,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
1001800000,H,I,,,,F,096,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
1000700000,H,I,,,,M,098,J,C,I,,,,,F,000,Z,I,,,,,,B,B,,,2015,02,
1000700000,H,I,,,,M,101,J,A,I,,,,,F,000,Z,I,,,,,,B,B,,,2015,02,
1000300000,H,I,,,,F,103,J,A,I,,,,,M,000,Z,A,,,,,,,,B,,2015,02,
6500000000,H,I,,,,F,000,J,,Z,,,,,F,000,Z,B,,E,,,,,,,,2015,02,
1000300000,H,C,,,,M,099,A,B,I,X,,,,M,069,G,A,,X,,,,B,,,,2015,02,
6500000000,H,C,,,,F,100,B,B,I,X,,,,M,060,E,I,,X,,,,B,,,,2015,02,6501100000
1000300000,H,C,,,,M,089,A,C,D,,,,,M,061,D,A,,X,,,,B,,,,2015,02,1000304000
1000700000,H,C,,,,F,098,A,B,Z,X,,,,F,072,E,B,,X,,,,Z,,,,2015,02,1000702000
1000300000,H,C,,,,M,092,A,C,C,X,,,,M,071,E,A,,,,,,,,,,2015,02,1000304000
1001000000,H,E,,,,M,091,J,,Z,,,,,M,055,,A,,,,,,B,,,,2015,02,1001013000
1000500000,H,C,,,,F,095,A,C,C,X,,,,M,060,,A,,,,,,Z,,,,2015,02,1000504000
1001700000,H,C,,,,F,103,A,A,I,X,,,,F,065,D,I,,X,,,,,,A,,2015,02,1001706000
1002100000,H,I,,,,F,099,A,,Z,,,,,M,071,Z,A,,,,,,B,,,,2015,02,
1002100000,H,I,,,,M,098,A,,Z,,,,,M,071,Z,A,,,,,,B,,,,2015,02,
1002100000,H,I,,,,F,087,A,C,E,,,,,F,064,Z,B,,,,,,B,,,,2015,02,
1002100000,H,I,,,,M,100,A,,Z,,,,,M,071,Z,A,,,,,,B,,,,2015,02,
1002100000,H,I,,,,F,091,A,C,D,,,,,M,071,Z,A,,,,,,B,,,,2015,02,
1002100000,H,I,,,,F,088,A,C,E,,,,,F,064,Z,B,,,,,,B,,,,2015,02,6701200000
1002100000,H,I,,,,M,091,A,C,D,,,,,F,064,Z,B,,,,,,B,,,,2015,02,
1002100000,H,I,,,,M,096,A,C,C,,,,,F,064,Z,B,,,,,,B,,,,2015,02,6701200000
1002100000,H,I,,,,F,092,A,C,C,,,,,M,071,Z,A,,,,,,B,,,,2015,02,
6400000000,H,I,,,,F,094,A,C,C,X,,,,M,063,Z,A,,,,,,B,,,,2015,02,
1002100000,H,I,,,,F,095,A,C,C,,,,,M,071,Z,A,,,,,,B,,,,2015,02,
1002100000,H,I,,,,F,096,A,C,C,,,,,M,071,Z,A,,,,,,B,,,,2015,02,
1002100000,H,I,,,,F,096,A,C,C,,,,,M,071,Z,A,,,,,,B,,,,2015,02,
6500000000,H,I,,,,F,091,J,C,Z,X,,,,M,000,,A,,,,,,B,A,,,2015,02,6500400000
1000700000,H,I,,,,F,088,J,C,E,,,,,F,068,Z,I,,E,,,,BJ,,,,2015,02,
6500000000,H,I,,,,M,000,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
1000900000,H,I,,,,F,089,J,C,Z,,,,,M,056,Z,A,,,,,,B,,,,2015,02,
1000700000,H,I,,,,F,095,J,C,C,,,,,F,070,Z,B,,,,,,B,,,,2015,02,1000710000
6400000000,H,I,,,,M,102,A,,I,,,,,F,066,Z,B,,,,,,B,,,,2015,02,6402800000
1002100000,H,I,,,,F,086,A,C,E,,,,,M,060,Z,A,,,,,,B,,,,2015,02,6701000000
6300000000,H,I,,,,F,092,J,,Z,,,,,F,071,Z,B,,,,,,Z,A,,,2015,02,
6300000000,H,I,,,,M,101,J,,Z,,,,,F,071,Z,B,,,,,,Z,A,,,2015,02,
1002100000,H,I,,,,M,093,A,C,C,,,,,F,063,Z,B,,,,,,B,,,,2015,02,6703500000
6500000000,H,I,,,,M,000,J,C,D,,,,,M,000,Z,A,,,,,,B,A,,,2015,02,
1002100000,H,C,,,,M,103,A,A,Z,,,,,M,077,,A,,,,,,,,,,2015,02,6701800000
6400000000,F,F,,,,F,090,O,C,D,X,,,,M,068,D,G,,X,,,,B,A,,,2015,02,6403100000
6500000000,H,C,,,,F,100,A,A,I,X,,,,M,069,H,A,,X,,,,,,,,2015,02,6501700000
1000300000,H,C,,,,M,090,A,C,D,X,,,,M,063,,A,,,,,,B,,,,2015,02,1000312000
6500000000,H,E,,,,M,089,A,C,Z,L,,,,M,045,Z,A,,X,,,,B,,,,2015,02,6500500000
1000700000,F,F,,,,M,094,A,C,C,X,,,,F,000,,B,,X,,,,B,,,,2015,02,1000701000
1001300000,E,F,,,,M,096,A,C,C,X,,,,,000,,I,,,,,,B,,,,2015,02,1001301000
6500000000,H,I,,,,M,096,J,C,C,,,,,M,067,Z,A,,,,,,Z,,,,2015,02,
6400000000,H,E,,,,M,089,A,C,D,X,,,,M,071,,A,,X,,,,B,,,,2015,02,
6500000000,H,I,,,,M,097,J,C,C,,,,,M,067,Z,A,,,,,,Z,,,,2015,02,
1001900000,H,I,,,,M,099,J,B,I,,,,,F,069,Z,B,,,,,,,,A,,2015,02,
6500000000,F,F,,,,F,092,A,C,C,X,,,,M,000,,A,,,,,,B,,,,2015,02,6500200000
1001900000,F,F,,,,F,096,A,C,Z,X,,,,,000,,A,,,,,,B,,,,2015,02,6601800000
1000800000,H,C,,,,F,097,C,C,C,X,,,,M,053,,A,,,,,,,,A,,2015,02,
6400000000,H,C,,,,M,104,A,A,I,X,,,,F,077,,B,,X,,,,,B,,,2015,02,6400100000
6500000000,,C,,,,M,096,J,,Z,,,,,,000,,A,,,,,,,,,,2015,02,6500100000
1001900000,C,C,,,,F,088,J,C,E,X,,,,M,059,E,A,,X,,,,,,,,2015,02,6600500000
6400000000,F,F,,,,F,091,A,C,C,X,,,,M,053,,A,,X,,,,,,,,2015,02,6401200000
1000200000,C,C,,,,M,103,A,,Z,X,,,,M,077,,A,,X,,,,B,,,,2015,02,1000209000
1002100000,D,D,,,,M,088,A,F,D,,,,,M,062,D,A,,,,,,,D,,,2015,02,6703400000
1002100000,D,D,,,,M,101,A,,Z,X,,,,M,067,,A,,X,,,,Z,,,,2015,02,6703400000
6400000000,D,D,,,,M,092,X,C,C,X,,,,M,059,D,A,,,,,,B,,,,2015,02,6400200000
6500000000,D,D,,,,F,102,J,A,I,,,,,M,064,G,A,,,,,,,,,,2015,02,6500200000
6400000000,D,D,,,,M,101,A,A,I,X,,,,F,071,E,B,,,,,,,D,,,2015,02,6401600000
1001700000,D,D,,,,M,000,A,B,C,,,,,M,071,G,A,,,,,,,,,,2015,02,1001703000
6400000000,D,D,,,,F,100,A,A,I,,,,,F,071,E,B,,,,,,,D,,,2015,02,6401600000
1001700000,D,D,,,,F,100,A,A,I,,,,,M,063,E,A,,,,,,,,,,2015,02,1001706000
1001700000,D,D,,,,F,095,A,C,C,,,,,M,063,E,A,,,,,,,,,,2015,02,1001706000
1000300000,D,D,,,,M,090,A,C,D,,,,,M,061,H,A,,,,,,A,,,,2015,02,1000308000
1000800000,D,D,,,,M,094,L,C,C,,,,,M,062,D,A,,,,,,B,,,,2015,02,1000812000
1001900000,D,D,,,,F,097,J,C,I,,,,,M,076,,A,,,,,,,,,,2015,02,6602700000
1000900000,D,D,,,,F,103,A,A,Z,,,,,M,068,,A,,,,,,,,,,2015,02,1000909000
1000300000,D,D,,,,F,092,A,C,C,,,,,F,054,G,I,,,,,,B,,,,2015,02,1000302000
6500000000,D,D,,,,M,088,J,,Z,,,,,,000,,A,,,,,,,,A,,2015,02,6501400000
6500000000,D,D,,,,M,088,A,C,D,,,,,M,053,,A,,,,,,B,,,,2015,02,6501800000
1001900000,D,D,,,,M,095,A,C,C,,,,,M,046,E,A,,,,,,,B,A,,2015,02,6600900000
1001400000,D,D,,,,F,094,A,C,Z,,,,,M,046,E,A,,,,,,,,,,2015,02,1001403000
1001900000,D,D,,,,F,088,A,C,E,,,,,M,054,D,I,,,,,,,,,,2015,02,6600600000
1001000000,D,D,,,,M,092,A,C,C,,,,,F,056,Z,B,,,,,,,,A,,2015,02,1001012000
6400000000,D,D,,,,M,103,A,A,I,,,,,M,078,D,A,,,,,,,B,,,2015,02,6400800000
1001900000,D,D,,,,F,099,A,B,I,,,,,M,070,E,A,,,,,,Z,,,,2015,02,6601100000
1001900000,D,D,,,,M,087,A,,E,,,,,F,059,Z,B,,,,,,B,,,,2015,02,6600600000
6300000000,D,D,,,,F,087,A,C,E,,,,,,,,B,,,,,,,,,,2015,02,6300400000
1000400000,H,I,,,,M,103,J,A,I,,,,,F,000,Z,B,,,,,,B,,,,2015,02,1000401000
1001300000,F,F,,,,F,095,J,C,C,X,,,,M,000,,C,,,,,,B,,,,2015,02,1001305000
1001900000,H,E,,,,M,101,A,A,Z,X,,,,F,062,Z,B,,X,,,,B,,,,2015,02,6600600000
6500000000,H,I,,,,M,000,J,C,F,G,,,,F,000,Z,B,,X,,,,F,,,,2015,02,
1000300000,H,E,,,,M,100,J,,Z,,,,,,000,,A,,,,,,B,,,,2015,02,1000305000
6500000000,H,I,,,,M,090,J,C,D,X,,,,M,000,Z,A,,X,,,,,,,,2015,02,
1000300000,H,E,,,,M,103,A,A,I,X,,,,M,067,,G,,X,,,,B,,,,2015,02,1000310000
1002100000,H,I,,,,M,100,A,A,I,,,,,M,073,Z,A,,,,,,B,A,,,2015,02,
1001900000,H,E,,,,M,102,A,A,Z,X,,,,F,062,Z,B,,X,,,,B,A,,,2015,02,6600600000
1002100000,H,I,,,,M,100,A,A,I,X,,,,M,073,Z,A,,,,,,B,A,,,2015,02,
1001900000,H,E,,,,F,102,A,A,Z,X,,,,F,062,Z,B,,X,,,,B,A,,,2015,02,6600600000
1001800000,F,F,,,,F,086,A,C,E,X,,,,,000,,A,,,,,,Z,,,,2015,02,1001802000
6500000000,F,F,,,,F,089,A,C,Z,Z,,,,M,000,,A,,,,,,Z,B,,,2015,02,6500100000
6400000000,H,I,,,,M,102,A,A,I,,,,,F,072,Z,B,,X,,,,B,,,,2015,02,
1000300000,H,C,,,,F,092,J,B,C,X,,,,F,000,,I,,,,,,,CD,,,2015,02,1000302000
1001700000,H,I,,,,F,093,J,C,C,X,,,,M,056,Z,A,,X,,,,B,,,,2015,02,
1001400000,H,I,,,,F,000,J,A,I,,,,,F,000,Z,B,,,,,,,,,,2015,02,
6500000000,H,I,,,,F,092,A,C,C,,,,,F,069,Z,B,,,,,,B,,,,2015,02,6500300000
1002100000,H,I,,,,M,098,J,,I,,,,,F,000,Z,I,,,,,,B,,,,2015,02,
6400000000,H,I,,,,F,102,A,A,I,X,,,,F,043,Z,I,,M,,,,B,,,,2015,02,6400800000
1000800000,H,I,,,,M,094,J,C,C,,,,,M,062,Z,A,,,,,,B,,,,2015,02,1000812000
1000800000,H,I,,,,M,098,J,,I,,,,,M,062,Z,A,,,,,,B,,,,2015,02,1000812000
1000300000,H,I,,,,M,095,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
1000700000,H,C,,,,M,100,J,B,I,,,,,,,,A,,,,,,B,,,,2015,02,1000701000
6400000000,H,I,,,,M,102,A,,I,X,,,,M,080,Z,A,,,,,,B,A,,,2015,02,
6500000000,H,I,,,,F,091,J,,Z,,,,,M,066,Z,A,,,,,,,,,,2015,02,
1000400000,H,I,,,,F,099,A,B,I,X,,,,M,061,Z,A,,E,,,,B,,,,2015,02,1000401000
1000400000,H,I,,,,M,101,A,B,I,X,,,,M,061,Z,A,,E,,,,B,,,,2015,02,1000401000
6500000000,H,I,,,,Z,000,J,,Z,,,,,F,000,Z,B,,,,,,,,,,2015,02,
1002000000,H,I,,,,F,091,J,C,C,,,,,M,000,Z,A,,,,,,B,,,,2015,02,
6500000000,H,C,,,,M,101,A,,Z,X,,,,M,000,,A,,X,,,,B,,,,2015,02,6500400000
6400000000,F,F,,,,M,094,A,C,C,X,,,,,069,,B,,X,,,,B,,,,2015,02,6401200000
1001900000,H,C,,,,F,086,A,C,E,,,,,M,000,,A,,A,,,,B,,,,2015,02,6602700000
6400000000,H,I,,,,M,089,A,C,D,,,,,F,055,Z,B,,,,,,B,A,,,2015,02,
6500000000,F,F,,,,M,097,A,C,C,X,,,,F,065,F,B,,,,,,,,,,2015,02,6501000000
6500000000,H,I,,,,M,096,J,C,C,,,,,M,000,Z,A,,,,,,B,A,,,2015,02,6500400000
6500000000,H,I,,,,F,097,J,C,C,,,,,M,000,Z,A,,,,,,B,A,,,2015,02,6500400000
6500000000,H,E,,,,F,095,A,C,C,Z,,,,M,066,Z,A,,,,,,B,,,,2015,02,6501000000
6500000000,H,I,,,,M,100,J,A,I,,,,,M,000,Z,A,,,,,,B,A,,,2015,02,6500400000
6500000000,H,I,,,,M,103,J,A,I,,,,,M,000,Z,A,,,,,,B,A,,,2015,02,6500400000
6400000000,H,I,,,,F,091,A,C,D,,,,,F,055,Z,B,,,,,,B,A,,,2015,02,
6400000000,H,I,,,,F,094,A,C,C,,,,,F,055,Z,B,,,,,,B,A,,,2015,02,
6400000000,F,F,,,,F,088,A,C,D,X,,,,M,063,Z,A,,X,,,,,B,,,2015,02,6401700000
1000900000,C,C,,,,F,102,A,,I,,,,,M,000,,A,,,,,,,,,,2015,02,1000908000
6500000000,H,H,,,,F,102,A,A,I,X,,,,M,065,,A,,,,,,B,,B,,2015,02,6500300000
6500000000,F,F,,,,F,087,J,C,Z,,,,,,,,H,,,,,,B,,,,2015,02,6500100000
