OWNERCITYCODE,RECEIVEYYYY,RECEIVEMM,GENDER,BDATE,RELATION,OTHERNOTFAMILYMEMBER,VIOLENCETYPE
1001900000,2019,03,F,055,,,
1001900000,2019,03,M,023,,,
1001900000,2019,03,F,064,D,,
1001900000,2019,03,F,084,C,,
1001900000,2019,03,F,067,A,,
1001900000,2019,03,M,065,A,,
1001900000,2019,03,F,071,C,,
1001900000,2019,03,F,072,A,,
6400000000,2019,03,F,072,C,,A
1000800000,2019,03,F,064,A,,A
1002100000,2019,03,F,055,I,,BC
6500000000,2019,03,M,066,Z,,B
1000800000,2019,03,F,067,C,,A
1002100000,2019,03,M,056,,,
1002100000,2019,03,M,054,A,,
1002100000,2019,03,F,063,,,
1000900000,2019,03,F,048,A,,
6400000000,2019,03,F,083,C,,
1001600000,2019,03,F,086,,,
1002100000,2019,03,F,067,A,,
1002100000,2019,03,M,058,A,,
6300000000,2019,03,F,070,,,
6400000000,2019,03,F,082,A,,A
1000200000,2019,03,M,058,F,,A
6400000000,2019,03,M,015,,,
6400000000,2019,03,F,066,,,
6400000000,2019,03,F,056,,,
6400000000,2019,03,F,033,,,
6300000000,2019,03,F,051,C,,A
1001900000,2019,03,F,075,A,,
1001900000,2019,03,M,039,,,
1001900000,2019,03,F,066,A,,
1001900000,2019,03,F,070,B,,
1001900000,2019,03,F,066,,,
1001900000,2019,03,F,045,A,,
1001900000,2019,03,M,063,C,,
1001900000,2019,03,F,049,C,,
1001900000,2019,03,M,056,,,
1001900000,2019,03,F,072,,,
1001900000,2019,03,F,039,,,
1001900000,2019,03,F,073,B,,
1001900000,2019,03,F,068,,,
1001900000,2019,03,M,084,D,,
1000200000,2019,03,F,069,A,,G
1000900000,2019,03,F,068,A,,
6300000000,2019,03,F,066,B,,A
1002100000,2019,03,M,072,Z,,A
1002100000,2019,03,F,063,C,,B
1002100000,2019,03,F,088,G,,A
1002100000,2019,03,F,079,A,,
1002100000,2019,03,F,090,Z,,
1002100000,2019,03,F,068,B,,
6400000000,2019,03,F,072,D,,
6400000000,2019,03,F,035,I,,C
1002100000,2019,03,F,060,D,,
1002100000,2019,03,M,070,Z,,A
1000200000,2019,03,F,044,,,
1000200000,2019,03,M,042,,,
6500000000,2019,03,F,076,C,,A
6500000000,2019,03,F,088,Z,,A
6400000000,2019,03,F,083,A,,A
6500000000,2019,03,M,077,Z,,A
6400000000,2019,03,F,071,A,,AB
6500000000,2019,03,F,074,Z,,A
1000300000,2019,03,M,086,A,,
1001800000,2019,03,F,071,B,,A
1001800000,2019,03,M,069,,,AB
6400000000,2019,03,F,067,A,,A
6300000000,2019,03,F,083,C,,
6500000000,2019,03,F,087,C,,A
6300000000,2019,03,F,071,B,,
6500000000,2019,03,M,083,D,,
6500000000,2019,03,M,072,D,,
1000900000,2019,03,F,077,C,,
1000900000,2019,03,M,036,A,,
1000900000,2019,03,F,048,A,,
6500000000,2019,03,F,072,D,,
1000900000,2019,03,M,032,A,,
6500000000,2019,03,M,054,A,,
6500000000,2019,03,F,043,,,
6500000000,2019,03,M,056,I,,B
1001900000,2019,03,F,062,A,,
1001900000,2019,03,F,062,A,,
1001900000,2019,03,F,087,D,,
1001900000,2019,03,F,036,,,
1001900000,2019,03,F,061,A,,
1001900000,2019,03,F,038,A,,
6300000000,2019,03,M,084,,,
6300000000,2019,03,M,037,,,
6300000000,2019,03,F,042,Z,,
6300000000,2019,03,F,077,A,,B
6300000000,2019,03,F,088,,,M
6300000000,2019,03,F,043,A,,A
6300000000,2019,03,M,051,A,,
6300000000,2019,03,F,071,C,,
6300000000,2019,03,F,041,A,,
6300000000,2019,03,M,054,Z,,
6500000000,2019,03,F,081,A,,A
1000900000,2019,03,F,076,B,,AB
6500000000,2019,03,M,058,Z,,
6400000000,2019,03,F,078,B,,BC
1000300000,2019,03,F,,A,,E
1001900000,2019,03,M,088,B,,
6500000000,2019,03,F,060,A,,AB
6400000000,2019,03,F,050,A,,B
6500000000,2019,03,F,082,Z,,
1001900000,2019,03,M,051,Z,,A
1002000000,2019,03,F,071,A,,BC
1002000000,2019,03,F,079,A,,A
6300000000,2019,03,F,059,B,,B
1000200000,2019,03,F,078,D,,
1001900000,2019,03,M,020,I,,A
1001900000,2019,03,F,052,I,,A
1001900000,2019,03,F,065,G,,A
1001900000,2019,03,F,051,I,,B
1001900000,2019,03,F,061,A,,B
1001900000,2019,03,F,050,B,,A
6500000000,2019,03,M,071,A,,
1000500000,2019,03,F,071,Z,,
1001900000,2019,03,M,045,A,,
1001900000,2019,03,M,044,,,
1001900000,2019,03,F,045,,,F
1001900000,2019,03,F,077,A,,
1001900000,2019,03,M,069,D,,
1001900000,2019,03,F,078,A,,
6300000000,2019,03,M,077,C,,
1001700000,2019,03,F,089,,,
1001700000,2019,03,F,052,Z,,A
6500000000,2019,03,F,056,I,,B
6500000000,2019,03,F,087,Z,,B
6500000000,2019,03,M,067,C,,
6300000000,2019,03,F,082,,,
1001300000,2019,03,M,062,A,,
1001300000,2019,03,F,062,,,A
1001300000,2019,03,F,042,A,,
1001300000,2019,03,F,069,A,,
1001300000,2019,03,F,069,A,,
1001300000,2019,03,F,064,A,,
6500000000,2019,03,F,072,A,,AC
6400000000,2019,03,F,089,D,,A
1000200000,2019,03,F,069,,,BG
6300000000,2019,03,F,066,,,
1000500000,2019,03,M,048,I,,A
1002100000,2019,03,F,077,C,,
1002100000,2019,03,F,054,D,,
1002100000,2019,03,F,070,C,,
1002100000,2019,03,F,036,,,
1000300000,2019,03,F,050,B,,A
1000300000,2019,03,F,081,A,,ABCFH
1000300000,2019,03,F,069,A,,A
1000300000,2019,03,F,070,Z,,ABC
1000300000,2019,03,F,090,A,,A
1001800000,2019,03,F,068,,,H
1002100000,2019,03,F,055,F,,AB
1000300000,2019,03,F,038,A,,AB
6300000000,2019,03,F,068,A,,A
1001900000,2019,03,F,071,A,,BC
6500000000,2019,03,M,062,,,AB
1000900000,2019,03,M,047,,,
1001800000,2019,03,F,070,B,,A
1001800000,2019,03,F,074,A,,AB
1001800000,2019,03,F,085,A,,
1002100000,2019,03,F,081,A,,AB
1001900000,2019,03,F,062,A,,
6400000000,2019,03,F,090,F,,A
1000900000,2019,03,M,070,Z,,A
1000900000,2019,03,F,064,Y,婆媳,A
1000900000,2019,03,F,042,I,,AE
1000900000,2019,03,F,041,,,
1000900000,2019,03,F,041,,,
1001700000,2019,03,F,040,,,A
6500000000,2019,03,F,059,C,,B
1001700000,2019,03,F,080,,,
1001700000,2019,03,F,072,A,,A
1001700000,2019,03,F,023,,,
6300000000,2019,03,F,073,A,,
6300000000,2019,03,M,068,A,,
1000200000,2019,03,M,045,A,,
6500000000,2019,03,F,055,I,,A
1001900000,2019,03,F,037,,,
6500000000,2019,03,F,076,Z,,AB
6300000000,2019,03,F,055,,,
1000900000,2019,03,M,055,Z,,A
6500000000,2019,03,F,080,C,,A
6500000000,2019,03,F,064,I,,A
1000900000,2019,03,M,048,,,
6500000000,2019,03,F,085,,,
6400000000,2019,03,F,068,C,,
6500000000,2019,03,M,045,,,
6300000000,2019,03,F,082,,,
6300000000,2019,03,F,078,,,
6300000000,2019,03,M,046,A,,
1001900000,2019,03,F,059,C,,
1001900000,2019,03,M,067,,,
1001900000,2019,03,F,060,A,,
1001900000,2019,03,F,035,,,
1001900000,2019,03,F,063,,,
1001900000,2019,03,M,058,,,
1001900000,2019,03,F,086,,,
6300000000,2019,03,F,054,,,
1002100000,2019,03,M,026,I,,A
1000400000,2019,03,M,060,Y,女友的女兒,A
1000400000,2019,03,F,064,A,,AB
1002100000,2019,03,M,085,,,
1000400000,2019,03,M,079,,,
1000400000,2019,03,F,076,,,
1000300000,2019,03,F,076,Z,,BC
1002100000,2019,03,F,065,A,,
1002100000,2019,03,F,061,A,,
1002100000,2019,03,M,052,A,,
1000300000,2019,03,F,054,I,,C
1000300000,2019,03,F,059,A,,C
1000200000,2019,03,F,034,I,,B
1000900000,2019,03,F,074,,,A
6500000000,2019,03,F,064,G,,B
6500000000,2019,03,F,065,Z,,A
1000200000,2019,03,F,060,A,,
6300000000,2019,03,F,053,Z,,AB
1000500000,2019,03,F,070,D,,
6300000000,2019,03,F,052,Z,,AB
6300000000,2019,03,M,078,,,
6300000000,2019,03,F,067,A,,A
6500000000,2019,03,F,071,A,,ABC
6500000000,2019,03,M,028,A,,A
1000900000,2019,03,M,074,,,
1000900000,2019,03,F,042,,,
1000900000,2019,03,F,064,Z,,
1000900000,2019,03,M,031,,,
1000900000,2019,03,F,079,,,A
1000900000,2019,03,F,055,Z,,A
1000900000,2019,03,F,074,,,
1000900000,2019,03,F,022,,,
1000900000,2019,03,M,071,,,
6500000000,2019,03,F,075,A,,
6400000000,2019,03,F,075,Y,前男友,B
6400000000,2019,03,F,054,,,
1001900000,2019,03,M,046,B,,
1001900000,2019,04,M,030,,,A
1001900000,2019,04,F,,G,,A
1001900000,2019,04,F,058,,,AB
1001900000,2019,04,F,087,A,,A
1001900000,2019,04,F,062,Z,,AB
1001000000,2019,04,F,063,B,,AE
1001900000,2019,04,F,034,,,AB
1001900000,2019,04,F,068,G,,BF
6500000000,2019,04,F,076,A,,A
1001900000,2019,04,F,046,A,,
1001900000,2019,04,F,085,,,
1001900000,2019,04,F,050,,,
1002100000,2019,04,F,064,C,,
1002100000,2019,04,F,055,,,
1002100000,2019,04,M,090,,,
1001500000,2019,04,F,,,,BC
1001500000,2019,04,M,017,A,,
6300000000,2019,04,M,066,C,,ABC
1001000000,2019,04,F,071,A,,AB
6400000000,2019,04,F,082,A,,ABG
6500000000,2019,04,F,065,I,,AB
6400000000,2019,04,F,057,I,,BE
6400000000,2019,04,M,058,A,,
6400000000,2019,04,F,064,A,,
6300000000,2019,04,F,077,A,,
6400000000,2019,04,M,060,B,,
1001900000,2019,04,F,058,,,AB
1001900000,2019,04,F,048,,,AB
1001900000,2019,04,F,076,C,,A
1001500000,2019,03,F,080,A,,
1000800000,2019,03,F,037,,,
6500000000,2019,03,F,084,,,
6500000000,2019,03,F,076,A,,
6400000000,2019,03,M,055,,,
6400000000,2019,03,F,060,,,
6400000000,2019,03,F,071,A,,
6400000000,2019,03,F,078,E,,
6400000000,2019,03,F,089,C,,
6300000000,2019,03,F,076,A,,
6300000000,2019,03,F,076,A,,
1000200000,2019,03,F,077,C,,AB
1000500000,2019,03,F,077,A,,ABCD
6400000000,2019,03,F,055,A,,
6400000000,2019,03,F,042,,,
6400000000,2019,03,M,035,Z,,
6400000000,2019,03,F,067,,,
6400000000,2019,03,F,078,A,,
6400000000,2019,03,M,073,A,,
6300000000,2019,03,F,065,A,,
6300000000,2019,03,F,071,,,AB
6300000000,2019,03,F,074,B,,
6300000000,2019,03,F,066,,,
6300000000,2019,03,F,040,,,
6300000000,2019,03,M,039,,,
6300000000,2019,03,F,084,C,,
6300000000,2019,03,M,085,C,,
6300000000,2019,03,M,065,A,,
6400000000,2019,04,F,074,C,,
1001400000,2019,04,F,086,,,
1000300000,2019,04,F,066,B,,A
6500000000,2019,04,F,085,A,,A
1001700000,2019,04,F,080,A,,A
1001700000,2019,04,F,088,,,A
1001700000,2019,04,F,055,I,,A
6500000000,2019,04,F,062,A,,AB
6500000000,2019,04,F,089,F,,AB
6500000000,2019,04,F,070,A,,B
1000300000,2019,04,F,087,Z,,A
6500000000,2019,04,F,072,A,,ABE
1001900000,2019,04,F,070,Y,同居人之子,A
1001900000,2019,04,F,033,,,
1001900000,2019,04,M,055,,,
1000200000,2019,04,F,065,A,,
6500000000,2019,04,F,073,C,,
6400000000,2019,04,F,025,Z,,A
1001800000,2019,04,F,072,A,,A
1001000000,2019,04,F,075,A,,ABD
1001300000,2019,04,F,068,C,,A
6500000000,2019,03,F,061,B,,
1000500000,2019,03,M,089,,,A
1000500000,2019,03,F,074,A,,A
6400000000,2019,03,M,054,,,
6400000000,2019,03,M,087,F,,A
1001700000,2019,03,F,053,C,,
6300000000,2019,03,F,073,,,
6300000000,2019,03,F,045,,,
6300000000,2019,03,M,073,,,
6300000000,2019,03,F,031,,,
6300000000,2019,03,F,088,,,
6300000000,2019,03,M,032,,,
6300000000,2019,03,M,057,Z,,
6500000000,2019,03,F,069,,,
1002100000,2019,03,M,085,,,
6500000000,2019,03,F,066,A,,A
1000900000,2019,03,F,070,,,
6300000000,2019,04,M,074,D,,
6300000000,2019,04,F,061,A,,A
6300000000,2019,04,F,088,G,,AE
6300000000,2019,04,M,082,,,
6300000000,2019,04,M,037,,,
6300000000,2019,03,F,064,A,,
6300000000,2019,03,F,079,A,,ABEFH
6300000000,2019,03,F,061,,,
6300000000,2019,03,F,078,,,
6300000000,2019,03,F,042,C,,
6300000000,2019,03,F,049,C,,
6300000000,2019,03,M,063,A,,
1001900000,2019,04,F,053,C,,
1001900000,2019,04,F,068,C,,AB
1001900000,2019,04,F,058,A,,AB
1002100000,2019,04,F,048,B,,
1001900000,2019,04,F,089,C,,
6500000000,2019,04,F,079,A,,ABE
1002000000,2019,04,M,049,A,,BCD
1000200000,2019,04,M,057,Z,,A
6400000000,2019,04,F,067,A,,BE
6400000000,2019,04,F,049,Z,,AB
6400000000,2019,04,F,056,I,,
1000900000,2019,04,F,064,A,,
6500000000,2019,04,M,050,Z,,A
6500000000,2019,04,F,076,C,,A
6300000000,2019,04,F,061,A,,
6300000000,2019,04,F,079,C,,
6300000000,2019,04,M,069,C,,AB
1001300000,2019,04,M,048,I,,B
1001300000,2019,04,F,027,I,,A
1002100000,2019,04,F,068,A,,
1002100000,2019,04,F,058,A,,
1000200000,2019,04,F,070,A,,A
6400000000,2019,04,F,056,B,,
6300000000,2019,04,M,057,Z,,
6300000000,2019,04,F,053,Z,,
1001700000,2019,04,F,034,I,,A
1001700000,2019,04,F,068,A,,
1001700000,2019,04,F,065,A,,BC
6400000000,2019,03,F,079,A,,B
6500000000,2019,03,F,070,A,,B
1000200000,2019,03,F,034,I,,B
1001900000,2019,03,F,063,A,,A
1000800000,2019,03,F,063,C,,A
1002100000,2019,03,M,056,I,,AB
1002100000,2019,03,F,045,B,,ABF
6400000000,2019,03,M,026,,,A
1000200000,2019,03,F,026,,,
1001900000,2019,03,F,057,A,,A
6300000000,2019,04,F,074,G,,A
6300000000,2019,04,F,057,A,,E
6300000000,2019,04,F,,A,,AB
6300000000,2019,04,M,063,A,,BC
1001800000,2019,04,M,072,A,,A
1001800000,2019,04,F,077,A,,
6400000000,2019,04,F,069,B,,A
1001000000,2019,04,F,035,,,A
6400000000,2019,04,F,066,Z,,A
1001000000,2019,04,F,048,,,
1001000000,2019,04,M,061,,,
1000300000,2019,04,M,065,A,,A
1000300000,2019,04,F,072,A,,
1000300000,2019,04,M,063,,,
1000300000,2019,04,F,069,,,AB
1000300000,2019,04,F,070,A,,
6300000000,2019,04,F,071,Z,,A
6300000000,2019,04,F,079,A,,AB
6300000000,2019,04,M,023,A,,
6300000000,2019,04,F,087,G,,B
6300000000,2019,04,F,089,E,,AB
6300000000,2019,04,F,087,F,,AB
1000300000,2019,04,F,042,A,,AEHLP
1000300000,2019,04,F,063,C,,AB
1000300000,2019,04,M,067,A,,
1000300000,2019,04,F,058,,,
1000300000,2019,04,F,032,I,,BC
1000300000,2019,04,F,082,C,,AB
1000300000,2019,04,F,060,D,,
1000300000,2019,04,F,044,A,,
6500000000,2019,04,M,069,G,,AB
1001700000,2019,04,M,087,I,,BC
1001700000,2019,04,F,082,B,,
1001900000,2019,04,F,077,A,,A
1001900000,2019,04,F,079,A,,
1001900000,2019,04,F,041,A,,
1002100000,2019,04,F,065,Z,,
1000200000,2019,04,F,045,I,,B
1002100000,2019,04,F,047,,,E
6500000000,2019,04,F,037,Z,,C
1001900000,2019,04,F,047,A,,A
6400000000,2019,04,M,021,I,,BCK
6400000000,2019,03,M,049,A,,A
6300000000,2019,03,M,048,,,
6500000000,2019,03,F,033,A,,BG
6500000000,2019,03,F,050,,,
6500000000,2019,03,M,060,Z,,A
6500000000,2019,03,F,088,,,
6300000000,2019,03,F,064,C,,
1001800000,2019,03,F,040,I,,B
1001000000,2019,03,F,062,A,,AB
1001000000,2019,03,F,077,A,,A
1001000000,2019,03,F,080,B,,BE
1001000000,2019,03,F,073,B,,
1001400000,2019,03,F,080,F,,A
1000700000,2019,03,F,031,,,
1000300000,2019,04,M,019,I,,B
6400000000,2019,04,F,057,I,,
1000300000,2019,04,F,046,I,,B
1002000000,2019,04,F,075,A,,
1000300000,2019,04,M,074,Z,,A
1000300000,2019,04,F,045,I,,A
1000400000,2019,04,F,073,A,,A
1000400000,2019,04,M,064,Z,,
6400000000,2019,04,F,083,D,,
1000500000,2019,04,F,059,D,,
1000300000,2019,04,F,043,I,,A
1000300000,2019,04,F,064,B,,A
1000300000,2019,04,F,072,A,,B
1000300000,2019,04,F,077,C,,AB
1000300000,2019,04,F,072,A,,A
1000300000,2019,04,F,074,A,,A
1000300000,2019,04,F,066,A,,A
1000300000,2019,04,F,045,,,
1000300000,2019,04,F,039,A,,A
1000300000,2019,04,F,,B,,B
1000300000,2019,04,F,083,D,,
1000300000,2019,04,F,037,,,
1000300000,2019,04,F,,D,,A
1000300000,2019,04,M,084,C,,
1002000000,2019,04,F,063,C,,
1002100000,2019,04,F,064,A,,A
6300000000,2019,04,F,072,C,,A
6400000000,2019,04,F,066,A,,B
6300000000,2019,04,M,043,A,,AC
1000800000,2019,04,F,071,A,,A
6500000000,2019,04,F,068,A,,AB
1001900000,2019,04,F,088,A,,
1002100000,2019,04,F,036,,,F
1002100000,2019,04,F,052,Z,,A
6500000000,2019,04,F,077,Z,,A
1002100000,2019,04,F,075,Z,,A
6400000000,2019,04,M,070,A,,
6400000000,2019,03,F,071,A,,AB
6400000000,2019,03,F,070,D,,
1002100000,2019,03,F,055,A,,ABL
6400000000,2019,03,F,041,A,,
6400000000,2019,03,M,040,A,,
1000300000,2019,03,M,032,,,A
6500000000,2019,03,F,087,A,,
6300000000,2019,03,F,063,C,,
6500000000,2019,03,F,050,B,,A
6500000000,2019,03,F,082,F,,A
6400000000,2019,03,F,075,A,,A
1001300000,2019,03,F,073,A,,A
6500000000,2019,03,M,068,A,,A
6500000000,2019,03,F,031,,,
1002100000,2019,03,M,074,,,
1001500000,2019,03,M,054,F,,B
1000500000,2019,03,F,083,B,,
6500000000,2019,03,F,082,C,,
1000300000,2019,04,F,042,B,,
1001900000,2019,04,F,062,C,,A
1001900000,2019,04,F,040,Z,,A
1001900000,2019,04,F,069,,,ABCEG
1000500000,2019,04,F,069,A,,A
1001900000,2019,04,M,050,,,B
1001900000,2019,04,F,077,Z,,A
1001900000,2019,04,F,063,A,,B
1001900000,2019,04,F,049,A,,BC
1001900000,2019,04,F,065,A,,BC
1001900000,2019,04,M,062,Z,,AB
1001900000,2019,04,M,068,A,,E
1001900000,2019,04,M,066,G,,ABC
1001900000,2019,04,M,038,A,,
6500000000,2019,04,F,077,A,,
1000300000,2019,04,M,083,,,
1000300000,2019,04,F,053,,,
1000300000,2019,04,F,052,C,,AB
1000300000,2019,04,F,068,A,,
1000300000,2019,04,F,075,A,,
1000300000,2019,04,F,017,I,,BC
1000300000,2019,04,F,063,C,,
1000300000,2019,04,M,061,C,,
1001800000,2019,04,F,055,B,,
1002100000,2019,04,F,054,C,,A
1002100000,2019,04,F,067,C,,A
1002100000,2019,04,M,079,Z,,A
1002100000,2019,04,F,079,C,,AB
1001000000,2019,04,M,086,F,,A
1001000000,2019,04,M,049,Z,,
1000200000,2019,04,F,074,A,,B
1000200000,2019,04,F,060,D,,
6400000000,2019,04,M,043,C,,
6500000000,2019,04,F,085,A,,
6500000000,2019,04,F,073,A,,
6500000000,2019,04,F,078,A,,
1000200000,2019,04,F,073,A,,A
1000200000,2019,04,F,069,C,,
6500000000,2019,04,F,051,,,
1001400000,2019,04,M,052,Z,,A
1001700000,2019,04,F,084,C,,
6500000000,2019,04,M,074,F,,A
1001300000,2019,04,M,065,Z,,
1002100000,2019,03,F,048,A,,AB
1002100000,2019,03,M,025,I,,A
6300000000,2019,03,F,054,,,A
1002100000,2019,03,F,045,C,,
6400000000,2019,03,F,080,A,,A
6500000000,2019,03,M,062,A,,
6500000000,2019,03,F,076,A,,
6400000000,2019,03,F,075,E,,AB
6500000000,2019,03,F,053,I,,E
6500000000,2019,03,M,050,,,A
1001400000,2019,03,F,060,Z,,
1000200000,2019,03,F,068,A,,
1000900000,2019,03,F,054,A,,
1001900000,2019,03,F,065,D,,A
1001900000,2019,03,M,070,Z,,A
1001900000,2019,03,F,070,A,,
1001900000,2019,03,F,063,,,
1001900000,2019,04,F,068,A,,
1001900000,2019,04,F,084,A,,
1001900000,2019,04,M,046,,,
1001900000,2019,04,F,068,A,,
1000300000,2019,04,F,059,,,
1000300000,2019,04,F,026,,,
1000300000,2019,04,M,085,C,,
6400000000,2019,04,F,074,B,,
1000300000,2019,04,F,043,A,,
1000300000,2019,04,M,046,C,,
1000300000,2019,04,F,060,A,,
1000400000,2019,04,F,068,B,,BCF
1001900000,2019,04,F,055,A,,B
1001900000,2019,04,F,079,D,,
1001900000,2019,04,F,076,B,,C
1001900000,2019,04,F,069,C,,
1001900000,2019,04,F,067,,,
1001900000,2019,04,F,079,A,,
1001900000,2019,04,F,069,A,,
1001900000,2019,04,F,085,,,
1001900000,2019,04,F,047,A,,
1001900000,2019,04,M,034,,,
1001900000,2019,04,M,065,,,
1001900000,2019,04,F,076,Z,,
1001900000,2019,04,M,089,,,
1000400000,2019,04,F,038,A,,AB
1001300000,2019,04,F,082,Z,,A
6500000000,2019,04,F,075,D,,A
1000200000,2019,04,F,075,,,
1002100000,2019,04,F,068,A,,A
1002100000,2019,04,F,078,,,AB
1001900000,2019,04,F,086,C,,A
1001900000,2019,04,F,083,C,,AB
0902000000,2019,04,F,068,,,BD
1000900000,2019,04,F,069,A,,AB
1001600000,2019,03,M,071,A,,
6500000000,2019,03,F,069,A,,AB
1002000000,2019,03,M,069,Z,,AB
6500000000,2019,03,F,080,A,,A
6500000000,2019,03,M,083,,,A
6400000000,2019,03,F,068,Z,,BC
1000800000,2019,03,F,069,A,,B
1000200000,2019,03,F,051,A,,A
1001500000,2019,03,F,057,,,
6300000000,2019,03,F,039,Z,,A
6400000000,2019,04,F,043,A,,
6500000000,2019,04,F,076,C,,A
6400000000,2019,04,F,070,A,,
6500000000,2019,04,F,,I,,B
1000500000,2019,04,F,081,Z,,B
1001500000,2019,04,M,035,,,
6400000000,2019,04,M,086,C,,
6400000000,2019,04,F,087,C,,
1000800000,2019,04,M,064,F,,A
6300000000,2019,04,F,071,A,,
1001900000,2019,04,F,082,D,,
1001900000,2019,04,M,041,,,
1001900000,2019,04,F,052,A,,
1001900000,2019,04,M,047,A,,
1001900000,2019,04,M,070,A,,
1001900000,2019,04,F,061,A,,
1001900000,2019,04,M,063,A,,
1001900000,2019,04,F,052,A,,
1001900000,2019,04,F,069,A,,
1000800000,2019,04,F,071,A,,
1000800000,2019,04,F,068,,,
6400000000,2019,04,F,037,A,,
6400000000,2019,04,F,053,A,,
6500000000,2019,04,F,068,A,,
6400000000,2019,04,M,047,A,,
1001900000,2019,04,F,053,A,,
1002100000,2019,04,F,052,A,,
1001800000,2019,04,M,082,A,,
6500000000,2019,04,F,059,,,
1002100000,2019,04,M,076,,,A
1002100000,2019,04,F,070,A,,A
1002100000,2019,04,M,068,A,,BF
1002100000,2019,04,M,065,A,,
6400000000,2019,04,F,064,A,,A
6400000000,2019,04,F,071,G,,
1000900000,2019,04,F,072,Y,婆媳,A
1000700000,2019,04,F,050,A,,A
1002100000,2019,03,F,057,Z,,A
1001900000,2019,03,F,056,A,,AB
1001900000,2019,03,F,078,A,,
1002100000,2019,03,F,055,C,,
1002100000,2019,03,F,060,B,,B
1000200000,2019,03,F,084,,,A
1000900000,2019,03,F,072,Z,,
6400000000,2019,03,F,061,,,
6300000000,2019,03,F,064,,,
6400000000,2019,03,M,046,,,
6500000000,2019,03,F,045,A,,A
1000200000,2019,03,F,062,,,
1000900000,2019,03,M,046,,,
1002100000,2019,03,M,061,G,,A
1001400000,2019,03,F,016,I,,A
6300000000,2019,04,F,069,A,,
6300000000,2019,04,M,068,A,,
1000900000,2019,04,F,068,D,,
6500000000,2019,04,F,022,A,,A
6500000000,2019,04,F,047,A,,
6300000000,2019,04,F,067,A,,A
1000300000,2019,04,F,085,N,,BG
6500000000,2019,04,F,065,C,,
6500000000,2019,04,F,048,A,,
6500000000,2019,04,F,062,B,,
6500000000,2019,04,F,073,A,,
6500000000,2019,04,F,057,D,,
6500000000,2019,04,M,041,A,,
6500000000,2019,04,F,075,A,,
1000700000,2019,04,F,065,C,,AF
1000700000,2019,04,M,068,A,,
1000700000,2019,04,F,052,A,,
1001400000,2019,04,F,070,B,,
1000700000,2019,04,F,079,,,
6500000000,2019,04,F,060,A,,
6500000000,2019,04,F,068,A,,A
1001400000,2019,04,F,058,A,,A
1000200000,2019,04,F,084,A,,
6300000000,2019,04,F,059,C,,
1001000000,2019,04,F,042,A,,
1000700000,2019,04,F,063,D,,
1000700000,2019,04,M,051,Z,,
1000500000,2019,04,F,054,Z,,AB
1000800000,2019,04,F,063,A,,
1001300000,2019,04,M,028,I,,BC
1001900000,2019,04,F,085,A,,AB
1001900000,2019,04,F,067,D,,BCD
1001900000,2019,04,F,061,A,,
1001900000,2019,04,M,014,A,,
1001900000,2019,04,M,049,,,
1001900000,2019,04,M,025,,,
1001300000,2019,04,F,026,I,,BC
1002000000,2019,04,F,044,,,
1002100000,2019,04,M,044,,,E
1002100000,2019,03,F,047,A,,
1001900000,2019,03,F,038,A,,BC
1001900000,2019,03,F,052,,,
6300000000,2019,03,F,070,A,,AB
6300000000,2019,03,M,078,,,E
6300000000,2019,03,F,072,,,AB
6300000000,2019,03,F,074,A,,
6300000000,2019,03,F,075,,,BC
6300000000,2019,03,M,080,,,
6300000000,2019,03,M,076,A,,A
6300000000,2019,03,F,,A,,A
6300000000,2019,03,F,031,,,B
6300000000,2019,03,M,049,Z,,
1001500000,2019,04,F,056,A,,
1001700000,2019,04,M,077,F,,A
1001700000,2019,04,F,067,C,,A
1001700000,2019,04,F,066,,,A
6500000000,2019,04,F,059,A,,F
6500000000,2019,04,F,075,D,,
1001500000,2019,04,F,054,A,,A
1001500000,2019,04,M,079,Z,,
1000200000,2019,04,F,067,A,,A
1001300000,2019,04,F,059,A,,
6500000000,2019,04,F,058,Z,,AB
1001300000,2019,04,M,055,,,
1000200000,2019,04,M,062,,,A
1000900000,2019,04,F,050,I,,A
1001000000,2019,04,M,053,Z,,
6400000000,2019,04,M,063,B,,B
6300000000,2019,04,F,075,D,,
6500000000,2019,04,F,,I,,AB
6500000000,2019,04,F,072,,,
1000800000,2019,04,F,061,B,,AB
6500000000,2019,04,M,039,,,
6500000000,2019,04,F,048,A,,
1002100000,2019,04,F,060,A,,
6400000000,2019,04,F,050,I,,
1002100000,2019,04,F,049,A,,
1002000000,2019,04,F,031,I,,ABDEHK
6500000000,2019,04,F,067,A,,B
6400000000,2019,04,F,039,I,,
6500000000,2019,04,M,043,I,,A
1002100000,2019,04,F,086,A,,
1002100000,2019,04,F,067,A,,
1002100000,2019,04,F,057,B,,BC
1002100000,2019,04,F,,I,,A
1002100000,2019,04,F,060,A,,
1002100000,2019,04,F,063,A,,
1000800000,2019,04,M,089,F,,A
6500000000,2019,04,F,053,A,,
6400000000,2019,04,F,068,C,,A
1001900000,2019,04,M,065,Z,,A
1001900000,2019,04,F,086,D,,A
6300000000,2019,03,M,088,,,ABC
6300000000,2019,03,F,079,Z,,A
6300000000,2019,03,F,066,B,,
6300000000,2019,03,M,033,A,,A
6300000000,2019,03,F,049,,,
6300000000,2019,03,F,050,,,
6300000000,2019,03,F,071,Z,,
6300000000,2019,03,F,030,,,
6300000000,2019,03,F,047,A,,
