OWNERCITYCODE,RECEIVEYYYY,RECEIVEMM,GENDER,BDATE,RELATION,OTHERNOTFAMILYMEMBER,VIOLENCETYPE
1001000000,2021,01,F,029,I,,A
1001000000,2021,01,F,063,A,,
1001900000,2021,01,M,050,A,,B
6300000000,2021,01,M,073,B,,B
1000300000,2021,01,F,085,A,,
6500000000,2021,01,F,031,I,,A
1001700000,2021,01,F,087,D,,
1001700000,2021,01,F,091,B,,
1001800000,2021,01,F,071,I,,AB
6300000000,2021,01,F,055,A,,
1000300000,2021,01,F,081,A,,
1000900000,2021,01,F,058,A,,A
6500000000,2021,01,F,091,C,,
6300000000,2021,01,F,023,A,,A
1000700000,2021,01,F,048,A,,A
1001900000,2021,01,F,035,I,,
1001900000,2021,01,F,080,D,,
1000300000,2021,01,F,069,A,,
1000700000,2021,01,M,053,I,,
1002100000,2021,01,F,083,D,,
1001900000,2021,01,F,065,A,,
1001900000,2021,01,F,045,G,,
1001900000,2021,01,F,071,Z,,
6500000000,2021,01,F,097,A,,A
6500000000,2021,01,F,110,B,,AB
6400000000,2021,01,F,078,A,,AB
1001700000,2021,01,M,054,Z,,
1001700000,2021,01,M,063,Z,,
1000700000,2021,01,F,091,F,,
1001700000,2021,01,F,077,F,,BEL
1001700000,2021,01,F,046,A,,
1001900000,2021,01,F,019,I,,B
1001900000,2021,01,F,049,Z,,B
1001900000,2021,01,F,051,Z,,B
1001900000,2021,01,F,078,C,,
1000700000,2021,01,F,045,Z,,
1001500000,2021,01,F,087,A,,
6500000000,2021,01,F,082,C,,A
1000200000,2021,01,F,072,A,,
1000700000,2021,01,M,084,F,,
6500000000,2021,01,F,041,A,,AB
1000700000,2021,01,F,043,G,,
1001400000,2021,01,F,036,I,,BC
6500000000,2021,01,F,071,A,,A
1000300000,2021,01,M,064,Z,,
1000300000,2021,01,F,081,A,,A
1001400000,2021,01,F,075,B,,
6500000000,2021,01,F,,Z,,A
1000300000,2021,01,F,062,A,,B
6500000000,2021,01,F,073,A,,A
1000300000,2021,01,M,059,Z,,
1001900000,2021,01,F,046,A,,A
1000300000,2021,01,M,062,I,,
1001900000,2021,01,F,038,A,,
1000300000,2021,01,F,071,A,,B
1000300000,2021,01,F,076,A,,BC
1000300000,2021,01,M,059,D,,
6400000000,2021,01,F,079,B,,
1000300000,2021,01,F,071,D,,
1000900000,2021,01,F,081,Z,,
1000900000,2021,01,F,064,I,,
1000900000,2021,01,M,034,I,,
1000900000,2021,01,F,060,I,,
1000300000,2021,01,F,088,C,,
1000300000,2021,01,M,087,C,,
1001500000,2021,01,F,053,B,,A
1000300000,2021,01,F,049,A,,A
6300000000,2021,01,F,073,B,,AB
6300000000,2021,01,F,070,A,,B
6300000000,2021,01,F,055,A,,
6300000000,2021,01,M,055,A,,
6300000000,2021,01,F,068,A,,
6300000000,2021,01,F,068,A,,A
6300000000,2021,01,F,069,A,,
6300000000,2021,01,M,069,A,,
1000800000,2021,01,F,,Z,,A
1000400000,2021,01,F,078,Z,,A
1000400000,2021,01,M,086,Z,,
1000400000,2021,01,F,064,I,,
1000400000,2021,01,F,067,A,,
1001000000,2021,01,F,068,I,,A
1001000000,2021,01,F,057,I,,A
1001000000,2021,01,F,054,B,,
1001000000,2021,01,M,049,A,,
1001000000,2021,01,M,041,Z,,
1002100000,2021,01,F,071,A,,
1001800000,2021,01,F,088,Z,,A
1001800000,2021,01,F,074,A,,A
1000500000,2021,01,F,049,I,,A
1001800000,2021,01,F,090,D,,BC
1002100000,2021,01,F,037,Z,,CE
6300000000,2021,01,F,071,Z,,A
6300000000,2021,01,M,082,F,,
6300000000,2021,01,F,074,A,,BE
6300000000,2021,01,M,053,B,,
6300000000,2021,01,F,085,D,,
6300000000,2021,01,M,086,D,,
6300000000,2021,01,F,072,A,,
6300000000,2021,01,M,046,I,,
6300000000,2021,01,M,044,I,,
6300000000,2021,01,M,069,A,,
6300000000,2021,01,M,044,Z,,
6300000000,2021,01,M,079,D,,
6300000000,2021,01,F,071,A,,BC
6300000000,2021,01,F,069,A,,
6300000000,2021,01,F,061,C,,A
6300000000,2021,01,M,063,A,,A
6300000000,2021,01,M,039,A,,
6300000000,2021,01,F,083,A,,B
6300000000,2021,01,M,081,A,,
6300000000,2021,01,M,073,Z,,BE
6300000000,2021,01,F,057,I,,
6300000000,2021,01,F,088,G,,AB
6300000000,2021,01,M,086,C,,
6300000000,2021,01,F,023,I,,B
6300000000,2021,01,F,056,A,,
6300000000,2021,01,F,081,A,,A
6300000000,2021,01,F,072,A,,ABCD
6300000000,2021,01,M,044,I,,
6300000000,2021,01,F,055,Z,,
6300000000,2021,01,F,028,I,,
6300000000,2021,01,F,053,Z,,
6300000000,2021,01,F,068,Z,,A
6300000000,2021,01,M,051,I,,
6300000000,2021,01,F,069,A,,
6300000000,2021,01,F,067,A,,
6300000000,2021,01,F,077,A,,
6300000000,2021,01,F,059,A,,
6400000000,2021,02,F,055,H,,
6500000000,2021,02,M,033,F,,
6400000000,2021,02,F,046,A,,A
6400000000,2021,02,F,040,I,,B
6400000000,2021,02,F,041,I,,
1000800000,2021,02,M,083,A,,A
6400000000,2021,02,F,081,A,,
6500000000,2021,02,F,069,A,,AG
6500000000,2021,02,F,045,B,,A
1000300000,2021,02,M,062,Z,,AB
6400000000,2021,02,F,086,C,,
1000300000,2021,02,M,087,Z,,A
1000300000,2021,02,F,064,I,,
1001900000,2021,02,F,075,C,,
1000300000,2021,02,F,081,F,,AB
6300000000,2021,02,F,065,A,,AF
1000300000,2021,02,M,062,Z,,
1001900000,2021,02,F,022,A,,
1001900000,2021,02,M,067,A,,
1001900000,2021,02,F,028,I,,
1001900000,2021,02,M,084,K,,
1001900000,2021,02,F,063,A,,
1001900000,2021,02,M,084,F,,
1001900000,2021,02,M,048,Z,,
6500000000,2021,02,M,045,I,,
1000300000,2021,02,M,056,Z,,A
1001900000,2021,02,F,080,C,,ABCDF
6400000000,2021,02,F,070,C,,ABC
1000300000,2021,02,F,062,A,,
1001900000,2021,02,F,073,C,,
1000300000,2021,02,F,079,A,,
1002100000,2021,02,F,076,D,,A
1000200000,2021,02,F,044,Z,,
6500000000,2021,02,F,083,Y,,
6500000000,2021,02,F,057,I,,
1001000000,2021,02,M,054,Z,,A
1000700000,2021,02,F,073,A,,A
1001800000,2021,02,M,056,I,,
1000700000,2021,02,F,062,Z,,C
1000300000,2021,02,M,083,A,,A
1000300000,2021,02,F,090,C,,
1000300000,2021,02,F,070,A,,A
1000400000,2021,02,F,074,F,,B
1000400000,2021,02,F,057,Z,,
1000200000,2021,02,F,083,A,,AB
1000300000,2021,02,F,052,B,,
1000300000,2021,02,F,068,C,,
6400000000,2021,02,F,048,A,,
1002100000,2021,02,F,057,D,,
1000300000,2021,02,F,071,A,,
6400000000,2021,02,F,050,I,,CE
1000900000,2021,02,F,084,A,,A
6400000000,2021,02,F,089,G,,A
6500000000,2021,02,M,087,B,,
1000300000,2021,02,M,059,Z,,
6400000000,2021,02,M,037,F,,C
1001900000,2021,02,M,042,A,,
1001900000,2021,02,F,061,A,,
1001900000,2021,02,M,060,A,,
1001900000,2021,02,F,047,A,,
1001900000,2021,02,F,064,C,,
6400000000,2021,02,F,068,A,,E
1000800000,2021,02,M,081,Z,,
1001900000,2021,02,F,071,A,,
1001900000,2021,02,F,081,A,,
1000300000,2021,02,F,060,Z,,
1001800000,2021,02,F,086,A,,
1000200000,2021,02,F,088,F,,
6400000000,2021,02,F,046,I,,AB
6500000000,2021,02,M,053,Z,,A
6400000000,2021,02,F,045,Z,,
6300000000,2021,02,F,041,I,,B
6500000000,2021,02,F,062,A,,A
6500000000,2021,02,F,090,A,,
1002000000,2021,02,M,042,F,,
6500000000,2021,02,F,070,A,,AB
1000200000,2021,02,M,061,Z,,
1001000000,2021,02,F,066,I,,
1000200000,2021,02,M,057,I,,
1000200000,2021,02,M,083,F,,
1000700000,2021,02,F,046,Z,,
1000700000,2021,02,F,077,A,,AB
1000700000,2021,02,F,046,I,,
6400000000,2021,02,F,080,A,,A
1000500000,2021,02,F,067,A,,
1002100000,2021,02,F,060,A,,
6300000000,2021,02,F,048,Z,,
6500000000,2021,02,M,081,Z,,
6500000000,2021,02,M,030,I,,
1001700000,2021,02,F,066,C,,A
6500000000,2021,02,M,050,I,,
6300000000,2021,02,F,057,A,,
1000900000,2021,02,F,084,Z,,A
1002100000,2021,02,F,071,A,,A
6400000000,2021,02,F,044,C,,
6400000000,2021,02,M,031,C,,
1000200000,2021,02,F,052,A,,A
1000300000,2021,02,F,073,A,,A
1001800000,2021,02,F,082,D,,
6400000000,2021,02,F,080,A,,
6400000000,2021,02,M,064,A,,
1001500000,2021,02,F,053,Z,,
6300000000,2021,02,F,072,A,,
6500000000,2021,02,F,037,I,,
6500000000,2021,02,F,067,A,,
6500000000,2021,02,F,065,Z,,
6500000000,2021,02,F,063,A,,A
1000300000,2021,02,M,063,A,,A
1000300000,2021,02,F,076,A,,AG
1000300000,2021,02,F,055,Z,,
6300000000,2021,02,F,066,G,,
1000300000,2021,02,F,050,A,,A
1001700000,2021,02,F,063,A,,
1000300000,2021,02,M,076,F,,AB
1001700000,2021,02,M,082,G,,
6400000000,2021,02,M,040,I,,AB
1000300000,2021,02,M,059,I,,A
1000300000,2021,02,M,087,F,,A
1001300000,2021,02,F,083,B,,
1001300000,2021,02,F,040,9,,BKL
1000700000,2021,02,F,059,L,,AB
1000700000,2021,02,F,073,B,,B
1000700000,2021,02,M,080,A,,
6300000000,2021,01,F,088,Z,,
6300000000,2021,01,F,031,I,,HM
6300000000,2021,01,M,063,I,,
6300000000,2021,01,M,027,I,,
6300000000,2021,01,F,065,A,,A
6300000000,2021,01,M,026,I,,
6300000000,2021,01,F,056,Z,,
6300000000,2021,01,M,057,Z,,
6300000000,2021,01,M,082,A,,
6300000000,2021,01,F,085,A,,
6300000000,2021,01,F,077,G,,
6300000000,2021,01,F,063,I,,
6300000000,2021,01,F,091,G,,
6300000000,2021,01,M,051,I,,
6300000000,2021,01,M,035,Z,,
6300000000,2021,01,M,047,A,,
6300000000,2021,01,F,053,A,,
6300000000,2021,01,F,036,I,,
6300000000,2021,01,F,046,Z,,
6300000000,2021,01,F,024,I,,
6300000000,2021,01,F,038,I,,
6300000000,2021,01,F,042,I,,
6300000000,2021,01,M,061,F,,
6300000000,2021,01,F,056,Z,,
6300000000,2021,01,F,024,I,,
6300000000,2021,01,M,070,G,,AB
6300000000,2021,01,F,041,A,,A
6300000000,2021,01,F,073,G,,A
6300000000,2021,01,F,089,C,,
6300000000,2021,01,F,088,C,,A
6300000000,2021,01,F,067,C,,A
6300000000,2021,01,F,046,I,,
6300000000,2021,01,F,048,I,,
6300000000,2021,01,M,069,G,,
6300000000,2021,01,M,038,A,,B
6300000000,2021,01,F,086,Z,,A
6300000000,2021,01,M,068,C,,
6300000000,2021,01,F,066,A,,
6300000000,2021,01,M,064,A,,
6300000000,2021,01,M,079,D,,
6300000000,2021,01,F,072,A,,
6300000000,2021,01,F,051,C,,
6300000000,2021,01,F,065,G,,
6300000000,2021,01,F,073,A,,
6300000000,2021,01,M,067,A,,
6300000000,2021,01,F,073,C,,
6300000000,2021,01,F,061,I,,
6300000000,2021,01,F,078,A,,A
6300000000,2021,01,F,048,A,,E
6300000000,2021,01,F,072,A,,A
6300000000,2021,01,M,045,Z,,
6300000000,2021,01,M,058,Z,,
6300000000,2021,01,F,070,B,,
6300000000,2021,01,F,062,F,,
6300000000,2021,01,F,059,A,,
6300000000,2021,01,M,056,A,,
6300000000,2021,01,F,072,F,,AE
6300000000,2021,01,F,085,C,,E
6300000000,2021,01,M,085,C,,E
6300000000,2021,01,M,059,A,,
6300000000,2021,01,F,059,A,,
6300000000,2021,01,F,063,A,,A
6300000000,2021,01,F,058,A,,
6300000000,2021,01,M,059,A,,
6300000000,2021,01,F,070,G,,AB
1002100000,2021,01,F,077,A,,A
1002100000,2021,01,F,056,A,,
1002100000,2021,01,F,043,I,,
1002000000,2021,01,M,066,A,,
1002000000,2021,01,F,071,A,,
1002000000,2021,01,F,071,A,,
1002000000,2021,01,F,057,A,,
1002000000,2021,01,M,088,F,,
1002100000,2021,01,F,056,I,,
1002000000,2021,01,M,079,A,,A
1002000000,2021,01,F,067,C,,A
1002100000,2021,01,M,087,Z,,
1002000000,2021,01,M,062,F,,B
1002000000,2021,01,F,071,D,,C
1002000000,2021,01,F,075,B,,
1002000000,2021,01,M,059,A,,
6400000000,2021,01,M,050,I,,
1000700000,2021,01,F,065,A,,
1000700000,2021,01,M,032,A,,
6400000000,2021,01,F,030,I,,
1001800000,2021,01,F,051,A,,A
1001800000,2021,01,M,041,A,,B
1001800000,2021,01,F,078,F,,A
1001800000,2021,01,M,064,A,,A
1001800000,2021,01,F,067,A,,A
1001800000,2021,01,M,033,I,,
6400000000,2021,01,M,075,Z,,A
1001800000,2021,01,M,044,Z,,A
1001800000,2021,01,F,055,F,,AB
6400000000,2021,01,F,091,G,,
1002100000,2021,01,F,076,B,,
1000700000,2021,01,F,043,I,,
1000700000,2021,01,M,027,F,,
6400000000,2021,01,F,059,I,,
6400000000,2021,01,F,052,I,,
1001000000,2021,01,F,090,Z,,B
1001000000,2021,01,F,030,I,,
1002100000,2021,01,F,045,A,,
1000700000,2021,01,F,028,A,,AB
1002100000,2021,01,F,028,I,,
1001000000,2021,01,F,023,I,,
1002100000,2021,01,F,065,C,,
1000700000,2021,01,M,027,Z,,AB
6400000000,2021,01,F,091,D,,
1001000000,2021,01,F,077,A,,
1001000000,2021,01,M,055,Z,,
1000700000,2021,01,F,041,I,,
1001000000,2021,01,F,078,C,,AB
1000700000,2021,01,M,082,Z,,A
1001000000,2021,01,F,069,A,,
1002100000,2021,01,F,083,A,,AB
1000700000,2021,01,M,030,A,,
1002100000,2021,01,F,069,A,,
1000300000,2021,01,F,058,D,,AB
1001000000,2021,01,F,040,A,,A
6500000000,2021,01,F,042,A,,A
6500000000,2021,01,F,074,F,,A
6500000000,2021,01,F,051,I,,A
6500000000,2021,01,M,082,C,,
1002100000,2021,01,F,019,I,,A
1000200000,2021,01,F,078,C,,
1001700000,2021,01,F,047,I,,A
6500000000,2021,01,F,052,A,,AB
6500000000,2021,01,M,062,C,,
6500000000,2021,01,M,086,C,,A
1002100000,2021,01,F,036,I,,
1001700000,2021,01,F,081,A,,
1001700000,2021,01,M,030,A,,
1002100000,2021,01,M,061,A,,
1000800000,2021,01,F,061,A,,A
1001900000,2021,01,M,062,Z,,AB
1002100000,2021,01,F,068,A,,
6500000000,2021,01,M,066,Z,,
6500000000,2021,01,F,046,I,,
1002100000,2021,01,M,055,Z,,A
1001400000,2021,01,M,064,A,,A
6500000000,2021,01,M,069,A,,A
6500000000,2021,01,F,059,I,,AE
1002100000,2021,01,F,091,Z,,
1001900000,2021,01,F,072,A,,
6500000000,2021,01,F,026,I,,
1000400000,2021,01,F,038,I,,
1000400000,2021,01,F,072,D,,
1000400000,2021,01,F,078,B,,
1002100000,2021,01,F,071,A,,
1000800000,2021,01,F,085,A,,
1000400000,2021,01,F,059,A,,ABF
1000400000,2021,01,F,066,A,,A
1000400000,2021,01,M,040,H,,
1000400000,2021,01,F,055,A,,BC
1000400000,2021,01,M,082,A,,
1000400000,2021,01,F,051,A,,
1000400000,2021,01,F,090,D,,
1000400000,2021,01,F,076,A,,A
1001300000,2021,01,F,064,A,,
1000400000,2021,01,M,044,H,,
1000400000,2021,01,M,053,I,,
1000400000,2021,01,F,062,I,,
1000400000,2021,01,F,070,I,,
1001900000,2021,01,M,036,Z,,
1002100000,2021,01,F,034,I,,
1000400000,2021,01,M,079,Z,,
1001900000,2021,01,F,074,Z,,A
1001900000,2021,01,F,061,D,,
1001900000,2021,01,F,065,A,,BC
1001900000,2021,01,F,070,F,,
1001900000,2021,01,F,084,D,,
1001900000,2021,01,F,053,C,,
1001900000,2021,01,F,078,D,,
1002000000,2021,01,F,064,F,,A
1002100000,2021,01,F,070,Z,,AB
1000700000,2021,01,F,034,A,,
6500000000,2021,01,M,,G,,E
6500000000,2021,01,F,071,A,,
1002100000,2021,01,F,045,D,,
6500000000,2021,01,F,087,A,,A
1001900000,2021,01,F,070,B,,
1001900000,2021,01,F,040,A,,
1001900000,2021,01,F,059,A,,
6400000000,2021,01,M,038,I,,
6300000000,2021,01,F,069,A,,BE
6300000000,2021,01,M,059,A,,B
1000200000,2021,01,M,058,I,,
6400000000,2021,01,F,074,C,,
6400000000,2021,01,F,077,A,,A
6500000000,2021,01,F,061,Z,,
6500000000,2021,01,M,038,I,,C
6500000000,2021,01,F,086,F,,AB
6400000000,2021,01,F,087,D,,
6500000000,2021,01,M,084,A,,A
6500000000,2021,01,F,110,A,,A
1001300000,2021,01,M,042,A,,A
6500000000,2021,01,F,047,I,,A
6400000000,2021,01,M,031,I,,
1000300000,2021,01,F,068,A,,AB
1000300000,2021,01,F,067,A,,
6400000000,2021,01,M,059,A,,
1000300000,2021,01,F,044,D,,A
1000300000,2021,01,F,059,B,,A
1000300000,2021,01,F,058,A,,B
1000300000,2021,01,F,037,Z,,B
1000300000,2021,01,F,086,D,,
1000300000,2021,01,F,051,A,,
6300000000,2021,01,F,066,F,,
1000300000,2021,01,F,079,A,,BE
1000300000,2021,01,F,074,B,,
1000200000,2021,01,F,078,A,,
6400000000,2021,01,F,057,Z,,
6400000000,2021,01,F,074,C,,A
1001900000,2021,01,F,068,C,,
1001900000,2021,01,F,082,Z,,
1001900000,2021,01,M,027,I,,
1001900000,2021,01,F,074,A,,
6300000000,2021,01,F,060,A,,B
1001900000,2021,01,F,065,A,,A
1001900000,2021,01,M,049,A,,
1001900000,2021,01,F,043,A,,
1001900000,2021,01,F,079,G,,
6400000000,2021,01,F,064,A,,
1002100000,2021,01,M,064,D,,F
6500000000,2021,01,M,068,Z,,A
1000200000,2021,01,M,078,B,,
1000300000,2021,01,M,069,A,,
1000200000,2021,01,M,044,A,,
6400000000,2021,01,F,049,I,,
6400000000,2021,01,M,046,I,,
1000300000,2021,01,M,075,C,,
6500000000,2021,01,M,033,I,,
1001900000,2021,01,F,025,I,,AB
1000800000,2021,01,M,044,B,,
1001900000,2021,01,F,069,A,,A
1001900000,2021,01,F,079,A,,A
1001900000,2021,01,F,068,B,,
1001900000,2021,01,F,067,A,,
1001900000,2021,01,F,072,A,,BE
1001400000,2021,01,F,054,A,,ABC
1001700000,2021,01,M,061,A,,
1001700000,2021,01,M,051,I,,
6400000000,2021,01,F,060,I,,B
1002100000,2021,01,M,083,G,,B
1001700000,2021,01,F,052,I,,
1001300000,2021,01,F,076,A,,AB
1001300000,2021,01,F,073,G,,E
1000800000,2021,01,F,047,I,,B
1000300000,2021,01,M,068,Z,,A
6500000000,2021,01,M,058,Z,,A
6500000000,2021,01,M,059,Z,,
6500000000,2021,01,F,083,D,,
1001700000,2021,01,F,088,F,,B
1001700000,2021,01,F,048,A,,A
1001900000,2021,01,M,049,I,,A
1001900000,2021,01,F,045,C,,B
1001700000,2021,01,M,069,Z,,
1001700000,2021,01,F,073,C,,
1001700000,2021,01,M,069,A,,
1001700000,2021,01,F,070,A,,
1001900000,2021,01,F,089,C,,
1000700000,2021,01,M,065,Z,,B
1001900000,2021,01,F,034,A,,
6400000000,2021,01,M,072,Z,,
1000700000,2021,01,F,051,I,,
6500000000,2021,01,M,,Z,,A
1000300000,2021,01,M,072,Z,,A
1000700000,2021,01,F,061,D,,
1001500000,2021,01,F,060,C,,BC
6400000000,2021,01,F,080,G,,A
1000300000,2021,01,M,065,Z,,A
6400000000,2021,01,F,055,Z,,A
1002100000,2021,01,F,077,D,,
6500000000,2021,01,F,069,A,,AB
6500000000,2021,01,F,078,A,,A
1002100000,2021,01,M,061,B,,
6400000000,2021,01,F,058,Z,,A
6300000000,2021,01,M,083,G,,A
6400000000,2021,01,M,059,Z,,
1001400000,2021,01,M,041,F,,B
6500000000,2021,01,F,059,C,,A
1000300000,2021,01,F,083,Z,,A
6300000000,2021,01,M,031,I,,
6400000000,2021,01,F,045,Z,,A
6400000000,2021,01,F,060,I,,A
1002000000,2021,01,F,072,D,,
6300000000,2021,01,M,059,F,,
6500000000,2021,01,F,079,A,,
6300000000,2021,01,M,079,D,,A
1001500000,2021,01,F,067,Y,,
6300000000,2021,01,F,090,G,,AB
6400000000,2021,01,F,068,A,,
1001900000,2021,01,F,,A,,AB
1001900000,2021,01,F,,C,,AB
1001900000,2021,01,F,070,D,,AB
1000300000,2021,01,F,082,A,,A
6500000000,2021,01,M,049,I,,A
1000300000,2021,01,F,086,A,,A
1002100000,2021,01,F,067,C,,A
6500000000,2021,01,F,066,A,,
6400000000,2021,01,F,080,Z,,A
6300000000,2021,01,F,065,A,,
1001900000,2021,01,F,067,A,,AB
6500000000,2021,01,F,067,A,,
1000300000,2021,01,M,038,I,,
1001900000,2021,01,F,070,C,,
6500000000,2021,01,F,025,A,,A
1000900000,2021,01,F,062,I,,A
1000900000,2021,01,M,055,I,,
1000900000,2021,01,F,032,I,,
1000900000,2021,01,M,018,I,,
6400000000,2021,01,F,071,Z,,A
6400000000,2021,01,F,053,A,,
6500000000,2021,01,F,065,A,,B
6300000000,2021,01,F,058,I,,
1000300000,2021,01,M,086,F,,
1000300000,2021,01,F,048,A,,A
6500000000,2021,01,M,049,A,,A
1000300000,2021,01,F,028,A,,A
1000300000,2021,01,F,082,A,,
1000300000,2021,01,M,076,A,,
1000300000,2021,01,F,072,I,,A
1001900000,2021,01,F,076,G,,A
1000300000,2021,01,F,068,A,,A
1000300000,2021,01,F,089,F,,
1000300000,2021,01,F,041,A,,
1000300000,2021,01,M,038,A,,
1000300000,2021,01,M,061,I,,F
1000300000,2021,01,F,089,A,,B
1000300000,2021,01,F,084,Z,,A
1000300000,2021,01,M,088,Z,,A
1000300000,2021,01,F,088,D,,
6300000000,2021,01,F,077,A,,
1002100000,2021,01,M,056,I,,
1000700000,2021,01,F,090,A,,AB
1000700000,2021,01,F,068,F,,AE
1000700000,2021,01,F,043,I,,
1000500000,2021,01,M,081,F,,A
1002100000,2021,01,F,054,A,,
1000700000,2021,01,F,063,A,,
1000700000,2021,01,F,067,B,,
1000700000,2021,01,F,072,G,,
1000700000,2021,01,F,082,Z,,
6400000000,2021,01,F,082,F,,
1002100000,2021,01,F,048,I,,
6500000000,2021,01,F,076,Z,,
6400000000,2021,01,F,041,A,,
6400000000,2021,01,F,032,I,,
1002100000,2021,01,F,078,G,,
1001900000,2021,01,F,074,A,,
1001900000,2021,01,F,067,I,,
1001900000,2021,01,M,029,A,,
1001500000,2021,01,F,066,B,,
6400000000,2021,01,F,088,G,,
6400000000,2021,01,F,065,A,,
1002100000,2021,01,F,086,A,,
1002100000,2021,01,F,050,B,,
1000500000,2021,01,F,077,D,,
1000800000,2021,01,F,071,C,,
1002100000,2021,01,M,042,I,,
1002100000,2021,01,M,069,F,,B
1000300000,2021,01,F,075,A,,AB
6400000000,2021,01,F,040,I,,
6400000000,2021,01,F,054,A,,A
1001700000,2021,01,F,047,I,,F
1000400000,2021,01,F,080,A,,AB
6400000000,2021,01,M,087,C,,
6500000000,2021,01,F,071,A,,A
6500000000,2021,01,F,074,A,,
6300000000,2021,01,M,085,Z,,
6300000000,2021,01,M,081,Z,,
6300000000,2021,01,M,082,Z,,
6300000000,2021,01,M,083,Z,,
6500000000,2021,01,F,057,Z,,A
6500000000,2021,01,F,084,C,,A
6500000000,2021,01,F,060,Z,,A
6500000000,2021,01,F,057,A,,B
6400000000,2021,01,F,064,D,,
6400000000,2021,01,F,030,I,,
1001500000,2021,01,F,029,I,,
1001900000,2021,01,F,040,C,,
1001900000,2021,01,F,041,I,,
6400000000,2021,01,M,086,Z,,
6400000000,2021,01,M,043,A,,
1000300000,2021,01,M,038,I,,AB
6400000000,2021,01,F,086,D,,
6400000000,2021,01,F,057,D,,
1000700000,2021,01,F,076,A,,
1000700000,2021,01,M,065,A,,
1000700000,2021,01,M,090,F,,
0902000000,2021,01,F,039,A,,
6500000000,2021,01,F,064,B,,
1000500000,2021,01,F,066,D,,
6400000000,2021,01,F,036,I,,BFLM
6500000000,2021,01,F,064,Z,,
6400000000,2021,01,M,057,D,,
6500000000,2021,01,F,059,D,,
6500000000,2021,01,F,083,D,,
6400000000,2021,01,F,056,I,,
1001900000,2021,01,F,082,D,,A
6500000000,2021,01,M,073,C,,
1001500000,2021,01,F,043,G,,
6300000000,2021,01,F,071,Y,,A
6300000000,2021,01,F,049,Z,,
1001700000,2021,01,M,073,G,,
1001700000,2021,01,F,073,A,,
1000900000,2021,01,F,088,A,,
6400000000,2021,01,M,036,A,,
6500000000,2021,01,F,,A,,AB
6500000000,2021,01,M,084,K,,
6500000000,2021,01,F,054,C,,
6300000000,2021,01,F,036,B,,
1002100000,2021,01,F,065,I,,
1000300000,2021,01,F,072,A,,
1002100000,2021,01,F,055,I,,BE
1000900000,2021,01,M,059,A,,
1000900000,2021,01,F,067,A,,
1001700000,2021,01,F,030,I,,
6500000000,2021,01,F,071,Z,,
6500000000,2021,01,F,040,I,,
6500000000,2021,01,F,072,Z,,
6500000000,2021,01,F,075,Z,,
1001700000,2021,01,M,067,A,,
1000300000,2021,01,F,075,F,,
6500000000,2021,01,M,062,Z,,
6500000000,2021,01,F,078,A,,
1000300000,2021,01,F,065,A,,AB
1001900000,2021,01,M,079,Z,,
1001900000,2021,01,F,072,B,,
1001900000,2021,01,M,090,F,,
1001900000,2021,01,M,051,A,,
1001300000,2021,01,M,073,F,,A
1001300000,2021,01,M,067,A,,
1001400000,2021,01,M,053,Z,,AB
6500000000,2021,01,F,043,D,,
6500000000,2021,01,F,073,C,,
1000300000,2021,01,M,064,F,,A
1000300000,2021,01,F,069,A,,E
1000300000,2021,01,M,066,C,,
1001300000,2021,01,F,076,Z,,A
1001300000,2021,01,F,086,F,,
1001300000,2021,01,M,058,A,,
1001300000,2021,01,F,086,A,,
1000300000,2021,01,M,028,I,,A
1001900000,2021,01,F,051,A,,A
6300000000,2021,01,F,071,A,,
6300000000,2021,01,F,038,G,,
1001800000,2021,01,F,071,A,,
1001800000,2021,01,F,026,I,,
1001300000,2021,01,F,070,A,,
1000300000,2021,01,F,084,C,,
1001900000,2021,01,F,085,D,,
1001900000,2021,01,M,055,F,,
1001900000,2021,01,M,058,A,,
1001900000,2021,01,F,071,B,,
1001900000,2021,01,M,045,Z,,
1001900000,2021,01,F,049,Z,,
1001900000,2021,01,F,074,Z,,
1001900000,2021,01,M,066,A,,
6300000000,2021,01,M,068,A,,
1001900000,2021,01,F,066,A,,
1000300000,2021,01,F,055,Y,,
1002100000,2021,01,F,054,C,,A
1001900000,2021,01,F,051,A,,
1001900000,2021,01,F,068,Z,,
1001900000,2021,01,F,055,C,,
1001900000,2021,01,F,059,C,,
1000800000,2021,01,F,046,I,,
1000800000,2021,01,F,039,B,,AB
1000200000,2021,01,M,072,D,,
1000700000,2021,01,F,062,I,,A
1000700000,2021,01,F,075,Z,,BC
1000200000,2021,01,F,070,A,,
1002100000,2021,01,F,054,A,,AB
6500000000,2021,01,M,064,A,,
1000800000,2021,01,F,079,D,,
1001500000,2021,01,F,089,B,,A
1001000000,2021,01,F,039,A,,A
1001500000,2021,01,M,067,Z,,A
1000300000,2021,01,F,054,A,,A
1000500000,2021,01,F,084,A,,A
1001900000,2021,01,F,083,A,,
1001900000,2021,01,M,064,G,,
1001900000,2021,01,F,088,G,,
1001900000,2021,01,F,070,A,,
1001900000,2021,01,M,071,A,,
6400000000,2021,01,F,056,I,,
1001400000,2021,01,M,052,9,,Q
6400000000,2021,01,M,077,A,,
6400000000,2021,01,F,091,C,,
6400000000,2021,01,M,089,C,,
1000300000,2021,01,F,043,A,,ABE
1000800000,2021,01,F,079,D,,
6400000000,2021,01,F,070,A,,
