OWNERCITYCODE,RECEIVEYYYY,RECEIVEMM,GENDER,BDATE,RELATION,OTHERNOTFAMILYMEMBER,VIOLENCETYPE
6400000000,2022,01,F,054,B,,
6400000000,2022,01,M,065,C,,
1002100000,2022,01,M,084,F,,A
1000900000,2022,01,F,081,C,,AB
1001800000,2022,01,M,068,Z,,A
6500000000,2022,01,F,068,A,,
1002100000,2022,01,M,033,A,,AB
1002100000,2022,01,F,068,Z,,A
1002100000,2022,01,F,070,B,,ABF
6400000000,2022,01,F,056,G,,
1000900000,2022,01,F,063,A,,
6300000000,2022,01,F,082,C,,
6400000000,2022,01,F,066,C,,
6400000000,2022,01,F,066,Z,,
6400000000,2022,01,F,050,I,,B
6300000000,2022,01,F,070,C,,
1000700000,2022,01,M,088,A,,
6400000000,2022,01,F,072,Z,,
6300000000,2022,01,M,061,C,,
1000900000,2022,01,F,072,A,,
6400000000,2022,01,F,073,A,,B
1002100000,2022,01,M,088,A,,A
1002100000,2022,01,F,089,B,,
6400000000,2022,01,F,078,C,,A
6300000000,2022,01,M,063,A,,
1000700000,2022,01,M,071,Z,,
6300000000,2022,01,M,041,I,,
1002100000,2022,01,F,076,Z,,A
1000300000,2022,01,F,084,A,,A
1000300000,2022,01,F,064,A,,AB
1000300000,2022,01,F,076,G,,
1000300000,2022,01,F,045,I,,
1000900000,2022,01,M,069,A,,
1000300000,2022,01,M,055,A,,
1000300000,2022,01,F,045,A,,
1000300000,2022,01,M,064,A,,
1000300000,2022,01,M,067,A,,
1000300000,2022,01,M,090,G,,A
1000700000,2022,01,M,069,Z,,
6500000000,2022,01,F,077,C,,BC
6500000000,2022,01,F,041,B,,
1000300000,2022,01,F,073,D,,
6400000000,2022,01,F,087,G,,A
1002100000,2022,01,F,058,I,,
6500000000,2022,01,F,067,A,,AB
6500000000,2022,01,F,071,A,,
1000700000,2022,01,F,091,Z,,
6500000000,2022,01,F,051,I,,
1000300000,2022,01,F,074,A,,
1000700000,2022,01,F,063,A,,B
6400000000,2022,01,M,073,D,,
6400000000,2022,01,F,086,C,,
6500000000,2022,01,F,071,Z,,
6500000000,2022,01,F,072,A,,
1000300000,2022,01,F,066,A,,A
1000500000,2022,01,F,083,D,,
1000700000,2022,01,F,070,B,,
6300000000,2022,01,F,088,A,,AE
1001000000,2022,01,F,083,Z,,
1001000000,2022,01,F,090,Z,,ABC
6400000000,2022,01,M,023,I,,C
1000700000,2022,01,F,071,C,,
1002100000,2022,01,F,073,A,,
1000200000,2022,01,M,075,Z,,
1000300000,2022,01,F,088,A,,
1000700000,2022,01,M,082,F,,
6500000000,2022,01,F,076,A,,
1001900000,2022,01,M,086,A,,
1001900000,2022,01,F,089,A,,
1001900000,2022,01,F,076,D,,
1001900000,2022,01,M,047,A,,
1001900000,2022,01,F,081,G,,
1000700000,2022,01,F,070,F,,
6500000000,2022,01,F,075,I,,E
6400000000,2022,01,M,076,D,,ABE
1001900000,2022,01,F,076,A,,
1001900000,2022,01,F,071,C,,
1001900000,2022,01,F,079,D,,
1001900000,2022,01,M,074,C,,
1000300000,2022,01,F,073,A,,AB
6400000000,2022,01,M,045,A,,BE
6500000000,2022,01,F,075,A,,ACE
1000800000,2022,01,F,077,A,,
6400000000,2022,01,F,069,F,,
6300000000,2022,01,F,078,A,,
1001300000,2022,01,F,043,A,,
1000800000,2022,01,F,074,B,,
6400000000,2022,01,M,039,I,,
1001300000,2022,01,M,073,A,,
1001300000,2022,01,F,072,A,,A
6500000000,2022,01,M,086,A,,
1001300000,2022,01,M,063,D,,
6500000000,2022,01,M,056,I,,
6500000000,2022,01,F,072,A,,
1001300000,2022,01,F,068,Z,,B
1001300000,2022,01,F,046,I,,B
1001300000,2022,01,F,077,Z,,B
1001300000,2022,01,F,070,A,,
1001300000,2022,01,F,059,C,,
1001300000,2022,01,M,072,D,,
6400000000,2022,01,F,058,I,,
1001300000,2022,01,M,070,B,,
1001800000,2022,01,F,045,I,,AB
1001300000,2022,01,F,061,Z,,
1001300000,2022,01,F,064,I,,
1001300000,2022,01,F,070,C,,
1001300000,2022,01,M,083,A,,A
6300000000,2022,01,F,074,I,,A
1001700000,2022,01,M,052,Z,,
1000700000,2022,01,M,077,Z,,
1000300000,2022,01,F,038,I,,A
1001700000,2022,01,F,080,G,,
1001700000,2022,01,F,082,A,,
1001300000,2022,01,M,059,Z,,
1001700000,2022,01,F,047,I,,
6400000000,2022,01,F,072,A,,
1001300000,2022,01,M,028,I,,
6400000000,2022,01,F,081,Z,,
6400000000,2022,01,M,025,I,,A
6500000000,2022,01,M,040,Z,,B
6300000000,2022,01,F,066,G,,
1001900000,2022,01,F,076,C,,
1000800000,2022,01,F,064,A,,
6500000000,2022,01,F,052,C,,AB
1001500000,2022,01,F,028,G,,A
1001500000,2022,01,F,042,G,,A
1001500000,2022,01,M,049,I,,A
6500000000,2022,01,M,077,Z,,
1001000000,2022,01,F,077,A,,A
1001000000,2022,01,M,044,A,,B
6500000000,2022,01,F,081,A,,A
1000300000,2022,01,F,051,I,,
1000500000,2022,01,M,046,I,,
6500000000,2022,01,F,066,Z,,A
6500000000,2022,01,M,035,A,,
6400000000,2022,01,M,078,A,,
1000300000,2022,01,M,070,A,,A
6500000000,2022,01,M,074,A,,
1001900000,2022,01,M,083,F,,ABCF
6500000000,2022,01,F,070,A,,
1001900000,2022,01,F,033,I,,
0902000000,2022,01,F,077,A,,A
1000900000,2022,01,M,051,I,,
1001700000,2022,01,F,082,B,,
1001700000,2022,01,M,060,Z,,
1001700000,2022,01,M,064,Z,,
1001700000,2022,01,F,047,I,,
1001400000,2022,01,F,041,Z,,A
6500000000,2022,01,F,087,Z,,A
1000900000,2022,01,M,081,F,,
6500000000,2022,01,F,065,A,,
1000800000,2022,01,M,092,D,,
6300000000,2022,01,F,063,I,,
6300000000,2022,01,F,036,I,,A
6300000000,2022,01,M,064,A,,F
6300000000,2022,01,F,046,Z,,F
6300000000,2022,01,F,092,D,,
1000400000,2022,01,F,079,C,,AB
1000400000,2022,01,F,044,A,,AB
1000400000,2022,01,F,042,Z,,
1000400000,2022,01,F,035,F,,
1000400000,2022,01,M,036,I,,
1000400000,2022,01,M,069,Z,,
1000400000,2022,01,F,070,A,,
1001800000,2022,01,F,057,I,,A
1001800000,2022,01,F,041,I,,B
1001800000,2022,01,F,058,A,,A
1001000000,2022,01,F,069,C,,
1001800000,2022,01,F,075,A,,
1001800000,2022,01,M,052,I,,
1001600000,2022,01,F,064,C,,
1002100000,2022,01,F,078,C,,A
1002100000,2022,01,M,059,G,,AB
1001900000,2022,01,F,080,A,,BC
1002100000,2022,01,F,065,A,,AB
1001900000,2022,01,M,035,A,,A
1002000000,2022,01,F,068,I,,
1002000000,2022,01,F,070,A,,
6400000000,2022,01,M,059,C,,
6400000000,2022,01,F,059,C,,
1000300000,2022,01,F,085,F,,A
6400000000,2022,01,F,079,C,,
6400000000,2022,01,M,078,C,,
1002100000,2022,01,F,043,I,,
1000700000,2022,01,F,068,A,,ABF
1000700000,2022,01,F,055,A,,
1001500000,2022,01,F,027,I,,B
6400000000,2022,01,F,084,F,,
1000700000,2022,01,F,043,I,,
1000700000,2022,01,M,045,Z,,
6400000000,2022,01,F,067,D,,A
1002100000,2022,01,F,068,F,,
1000500000,2022,01,F,068,B,,
6300000000,2022,01,F,084,F,,
1002100000,2022,01,M,087,C,,AB
1001600000,2022,01,F,061,Z,,
6300000000,2022,01,F,089,F,,
1000500000,2022,01,F,073,A,,A
1000300000,2022,01,F,077,D,,
6400000000,2022,01,F,082,A,,
1000700000,2022,01,F,071,C,,
6400000000,2022,01,F,073,A,,AB
1002100000,2022,01,F,077,A,,AB
1000200000,2022,01,F,065,C,,AB
1000300000,2022,01,M,089,C,,
6500000000,2022,01,F,067,A,,AB
6400000000,2022,01,F,058,A,,A
6400000000,2022,01,M,052,A,,
1002100000,2022,01,F,070,A,,AB
6500000000,2022,01,F,078,A,,
6500000000,2022,01,F,086,C,,AC
6400000000,2022,01,F,070,I,,
1000300000,2022,01,F,078,A,,
1002100000,2022,01,M,089,Z,,
6400000000,2022,01,F,084,Z,,A
6300000000,2022,01,F,062,A,,
6500000000,2022,01,M,091,Z,,AB
6300000000,2022,01,M,065,A,,
1002100000,2022,01,F,052,Z,,
1002100000,2022,01,F,064,C,,ACE
1000700000,2022,01,F,078,A,,
1000700000,2022,01,M,086,Z,,
6400000000,2022,01,F,039,I,,
1002100000,2022,01,F,083,C,,
1000700000,2022,01,M,085,F,,
1000700000,2022,01,M,069,Z,,
1000700000,2022,01,F,062,F,,
1000300000,2022,01,F,085,A,,
1000700000,2022,01,F,063,G,,
6300000000,2022,01,F,077,C,,A
1000300000,2022,01,F,070,D,,
6400000000,2022,01,F,055,A,,
1000300000,2022,01,F,056,A,,
6500000000,2022,01,F,071,A,,
1001700000,2022,01,M,066,B,,
1002100000,2022,01,F,068,B,,
1000700000,2022,01,M,055,Z,,
1000700000,2022,01,M,060,Z,,
1000200000,2022,01,M,061,B,,
1000200000,2022,01,F,054,B,,
6300000000,2022,01,F,088,D,,
1000700000,2022,01,M,080,D,,
1000300000,2022,01,F,051,I,,
1000700000,2022,01,F,070,D,,
1000300000,2022,01,M,069,A,,
1002100000,2022,01,M,066,B,,
1000700000,2022,01,M,068,F,,A
1000700000,2022,01,F,061,C,,A
6300000000,2022,01,F,068,C,,
6500000000,2022,01,F,031,A,,
6500000000,2022,01,F,060,A,,
1001300000,2022,01,F,043,Z,,
6300000000,2022,01,F,076,A,,
1001300000,2022,01,F,082,B,,
1001300000,2022,01,F,041,A,,
1000300000,2022,01,F,075,A,,
1001300000,2022,01,F,078,D,,
1002100000,2022,01,F,061,G,,
1001300000,2022,01,F,085,A,,
1001300000,2022,01,F,064,C,,
6500000000,2022,01,F,068,B,,
6300000000,2022,01,F,077,A,,
6300000000,2022,01,M,072,A,,
1001600000,2022,01,F,049,I,,
1000900000,2022,01,F,027,I,,
1000900000,2022,01,F,076,A,,
1000900000,2022,01,F,082,B,,
1000900000,2022,01,F,071,A,,
6400000000,2022,01,M,069,C,,
6400000000,2022,01,M,068,C,,
6400000000,2022,01,F,061,A,,
6400000000,2022,01,M,056,A,,
6500000000,2022,01,M,079,F,,A
1000800000,2022,01,M,051,I,,AC
6500000000,2022,01,M,087,F,,
1000900000,2022,01,M,071,A,,
1000900000,2022,01,F,068,A,,
6400000000,2022,01,F,063,I,,
1000300000,2022,01,F,075,D,,
6300000000,2022,01,M,048,I,,
6300000000,2022,01,F,085,F,,
6300000000,2022,01,F,063,I,,
6500000000,2022,01,F,047,A,,A
1000300000,2022,01,F,075,A,,AB
6500000000,2022,01,F,082,C,,
1001700000,2022,01,F,079,A,,
1001700000,2022,01,F,055,A,,
6400000000,2022,01,M,058,C,,F
1001400000,2022,01,F,067,C,,A
1000700000,2022,01,F,069,A,,
1001900000,2022,01,M,039,I,,
6300000000,2022,01,F,070,A,,
6500000000,2022,01,F,065,Z,,
6500000000,2022,01,F,065,A,,
6500000000,2022,01,F,082,A,,
1000700000,2022,01,M,057,B,,
1000300000,2022,01,F,078,D,,
6300000000,2022,01,F,084,C,,
1000900000,2022,01,F,054,A,,
1000800000,2022,01,F,084,D,,
6300000000,2022,01,M,048,Z,,
1000200000,2022,01,F,067,A,,
1000200000,2022,01,M,060,A,,
6300000000,2022,01,F,081,Z,,
6300000000,2022,01,F,081,B,,B
1000200000,2022,01,M,046,A,,
6300000000,2022,01,M,068,C,,
1000300000,2022,01,F,076,A,,
1000200000,2022,01,F,083,A,,
6500000000,2022,01,M,073,A,,AC
1000300000,2022,01,M,063,B,,
6500000000,2022,01,F,071,A,,
1000700000,2022,01,M,068,Z,,
6500000000,2022,01,M,045,A,,
1000700000,2022,01,F,068,C,,
1000700000,2022,01,M,061,Z,,
1000700000,2022,01,F,074,B,,
1000500000,2022,01,F,043,A,,A
1000800000,2022,01,M,077,A,,
1000900000,2022,01,F,074,A,,A
1000300000,2022,01,F,051,A,,
1000700000,2022,01,M,055,Z,,
1000300000,2022,01,M,048,I,,
1000300000,2022,01,F,038,I,,
1001700000,2022,01,F,084,A,,A
1001700000,2022,01,F,080,A,,A
1001700000,2022,01,F,084,A,,AB
1001700000,2022,01,F,060,B,,
1001700000,2022,01,M,079,A,,
6500000000,2022,01,F,065,A,,
1001700000,2022,01,F,049,I,,
1001700000,2022,01,F,082,A,,
1000700000,2022,01,M,087,F,,A
1001900000,2022,01,F,067,A,,
6500000000,2022,01,F,089,C,,A
1001900000,2022,01,M,069,A,,
1001900000,2022,01,F,070,B,,
1001900000,2022,01,M,067,B,,
1001900000,2022,01,M,091,F,,AB
1000700000,2022,01,F,042,I,,
1000300000,2022,01,M,057,I,,A
1000300000,2022,01,F,065,C,,AB
1000300000,2022,01,F,065,A,,
1000300000,2022,01,F,052,A,,
1000300000,2022,01,M,070,Z,,
1000300000,2022,01,F,044,I,,
1000300000,2022,01,M,074,G,,
6500000000,2022,01,M,060,A,,A
6500000000,2022,01,F,034,I,,A
6500000000,2022,01,F,084,G,,
1000700000,2022,01,F,041,I,,
1000300000,2022,01,F,075,Z,,
1000700000,2022,01,M,040,Z,,
6500000000,2022,01,M,050,Z,,
6500000000,2022,01,M,054,Z,,
1000900000,2022,01,F,072,A,,
6500000000,2022,01,F,075,C,,A
1000700000,2022,01,F,084,F,,B
6300000000,2022,01,F,068,B,,AB
6500000000,2022,01,F,088,C,,
1001900000,2022,01,M,066,I,,
1001900000,2022,01,M,080,F,,
1001900000,2022,01,M,065,D,,
1001900000,2022,01,M,081,Z,,
1001900000,2022,01,M,056,B,,
1001900000,2022,01,F,060,Z,,
1001900000,2022,01,M,061,Z,,
1001900000,2022,01,F,030,I,,
6500000000,2022,01,F,076,A,,
6500000000,2022,01,M,063,A,,A
1000700000,2022,01,F,052,I,,
6300000000,2022,01,F,053,Z,,
1000700000,2022,01,M,080,Z,,
1000800000,2022,01,F,072,C,,AB
1000700000,2022,01,M,090,F,,
1001900000,2022,01,F,074,A,,BE
1001900000,2022,01,M,075,Z,,
1001900000,2022,01,F,058,Z,,
1000700000,2022,01,F,088,D,,
1000700000,2022,01,F,041,I,,
6500000000,2022,01,M,062,A,,AB
6500000000,2022,01,F,030,I,,
1001400000,2022,01,F,056,A,,
6500000000,2022,01,F,067,I,,
6500000000,2022,01,M,082,C,,
6500000000,2022,01,F,072,C,,
6500000000,2022,01,F,067,I,,A
1002100000,2022,01,F,070,A,,ABDG
6500000000,2022,01,F,084,B,,
1001400000,2022,01,M,052,A,,
6500000000,2022,01,M,032,I,,
6500000000,2022,01,M,075,F,,
1000800000,2022,01,F,053,A,,
1000300000,2022,01,M,050,Z,,
1000300000,2022,01,M,059,Z,,
1001900000,2022,01,M,068,A,,A
1001900000,2022,01,F,074,A,,A
1001800000,2022,01,F,062,I,,AB
1000300000,2022,01,M,048,Z,,
1001500000,2022,01,M,052,I,,
1001500000,2022,01,F,046,C,,
1000300000,2022,01,M,049,Z,,
1000300000,2022,01,F,092,Z,,
1000300000,2022,01,F,048,A,,
1001400000,2022,01,M,074,F,,B
6400000000,2022,01,F,058,G,,
1000200000,2022,01,F,071,Z,,
1000300000,2022,01,F,067,I,,
6500000000,2022,01,F,075,A,,A
1000800000,2022,01,M,084,A,,
1000800000,2022,01,F,088,A,,
1000300000,2022,01,F,075,A,,A
1000300000,2022,01,F,080,A,,
6400000000,2022,01,F,042,A,,AQ
1001800000,2022,01,F,058,A,,E
6500000000,2022,01,F,055,Z,,
1000800000,2022,01,M,071,Z,,A
1001300000,2022,01,F,066,A,,
6500000000,2022,01,M,061,A,,A
6500000000,2022,01,F,083,A,,AL
1000300000,2022,01,M,061,I,,
6400000000,2022,01,M,069,D,,
6400000000,2022,01,F,050,Z,,
6400000000,2022,01,M,041,Z,,
1000300000,2022,01,F,070,Z,,
1000300000,2022,01,M,041,Z,,A
6500000000,2022,01,F,080,F,,A
6500000000,2022,01,F,040,I,,E
1001400000,2022,01,F,069,A,,
6300000000,2022,01,F,047,I,,A
6500000000,2022,01,F,072,Z,,
6500000000,2022,01,M,084,F,,
1000300000,2022,01,M,073,Z,,A
1000300000,2022,01,F,083,G,,
1000300000,2022,01,F,067,C,,
6400000000,2022,01,M,038,A,,
6400000000,2022,01,F,090,C,,
6400000000,2022,01,F,041,A,,
1000800000,2022,01,M,074,Z,,
1000300000,2022,01,M,081,Z,,
1000300000,2022,01,M,083,Z,,
1001900000,2022,01,F,073,D,,A
1001900000,2022,01,F,072,B,,B
1001900000,2022,01,F,064,A,,A
1001900000,2022,01,F,051,I,,B
1001900000,2022,01,M,039,I,,B
1001900000,2022,01,M,080,A,,
1001900000,2022,01,F,076,A,,
1001900000,2022,01,M,051,Z,,
1001900000,2022,01,F,069,A,,
1001900000,2022,01,M,056,A,,
1001900000,2022,01,F,084,A,,BD
1001900000,2022,01,F,082,D,,
1001900000,2022,01,F,066,I,,
1000300000,2022,01,M,051,I,,F
6300000000,2022,01,F,038,I,,
1000200000,2022,01,F,074,A,,A
1002000000,2022,01,F,071,D,,
6300000000,2022,01,F,084,A,,A
6500000000,2022,01,F,065,D,,
6500000000,2022,01,F,073,A,,
6500000000,2022,01,M,053,A,,
1000200000,2022,01,M,064,Z,,
1000200000,2022,01,M,091,F,,
6400000000,2022,01,F,038,I,,
1000300000,2022,01,F,070,A,,A
6400000000,2022,01,F,084,Z,,A
6500000000,2022,01,F,051,A,,
1000300000,2022,01,F,077,C,,
6400000000,2022,01,F,053,A,,
1002100000,2022,01,F,086,D,,
6300000000,2022,01,F,068,I,,AB
6500000000,2022,01,F,081,C,,
6400000000,2022,01,F,053,A,,
1000300000,2022,01,M,024,I,,B
1002100000,2022,01,F,081,A,,AB
6300000000,2022,01,M,056,I,,
1000300000,2022,01,F,029,I,,B
1000300000,2022,01,F,043,I,,
6400000000,2022,01,F,092,F,,B
1001000000,2022,01,F,054,A,,A
1000700000,2022,01,F,060,A,,
6500000000,2022,01,M,065,F,,
1000300000,2022,01,F,081,A,,B
1002100000,2022,01,F,042,A,,
6500000000,2022,01,M,065,C,,A
1000700000,2022,01,F,057,I,,
1002100000,2022,01,M,086,B,,
1000800000,2022,01,F,087,D,,
6500000000,2022,01,F,084,F,,
1000700000,2022,01,M,055,F,,AB
1002100000,2022,01,F,063,I,,BE
6500000000,2022,01,F,067,A,,
1000300000,2022,01,F,046,Z,,
6400000000,2022,01,F,082,D,,
1000300000,2022,01,F,066,I,,A
6500000000,2022,01,F,063,A,,A
1000800000,2022,01,F,060,B,,
6300000000,2022,01,F,024,I,,
1001800000,2022,01,F,089,C,,AB
6500000000,2022,01,F,064,A,,A
6400000000,2022,01,F,027,I,,A
1001300000,2022,01,F,041,I,,
1001300000,2022,01,F,074,A,,
1001300000,2022,01,F,074,A,,
1000300000,2022,01,F,082,D,,
6500000000,2022,01,F,059,D,,
1000300000,2022,01,F,072,A,,B
1001400000,2022,01,F,052,C,,
1002100000,2022,01,F,059,D,,
1000300000,2022,01,M,073,Z,,
1000700000,2022,01,F,057,C,,
1001900000,2022,01,M,038,Z,,A
1001900000,2022,01,F,077,B,,
1001900000,2022,01,F,089,D,,
6500000000,2022,01,F,078,Z,,A
1000300000,2022,01,F,054,B,,BE
6500000000,2022,01,M,088,F,,
1000300000,2022,01,F,062,C,,
1000800000,2022,01,F,071,A,,
1000300000,2022,01,F,079,A,,
6500000000,2022,01,M,051,I,,AB
6300000000,2022,01,F,084,C,,A
1000300000,2022,01,F,077,A,,A
1001700000,2022,01,F,067,A,,
1001700000,2022,01,F,072,C,,
1001700000,2022,01,F,083,C,,
1001700000,2022,01,M,083,C,,
6400000000,2022,01,F,052,Z,,A
1001700000,2022,01,F,072,C,,
6300000000,2022,01,F,019,Z,,
6500000000,2022,01,F,086,A,,A
6400000000,2022,01,F,092,Z,,
6400000000,2022,01,M,090,Z,,
1000300000,2022,01,M,041,I,,
1001900000,2022,01,F,070,Z,,AB
1000700000,2022,01,F,054,I,,B
1000300000,2022,01,M,057,Z,,AB
1000300000,2022,01,M,074,G,,
6300000000,2022,01,F,050,A,,
1000300000,2022,01,F,060,A,,
1000300000,2022,01,F,074,A,,
6300000000,2022,01,M,041,A,,
6500000000,2022,01,F,058,A,,B
1000300000,2022,01,F,085,D,,
1000300000,2022,01,M,067,I,,
1001900000,2022,01,F,072,I,,A
1000500000,2022,01,F,050,G,,
1000900000,2022,01,F,081,C,,
1000900000,2022,01,F,071,C,,
1000800000,2022,01,M,086,F,,
1000300000,2022,01,F,057,A,,B
1000300000,2022,01,F,071,A,,
1000300000,2022,01,M,074,A,,
1000300000,2022,01,F,075,Z,,A
1000300000,2022,01,F,070,A,,
1001900000,2022,01,M,088,F,,AB
6400000000,2022,01,F,068,G,,
6500000000,2022,01,M,083,Z,,A
6500000000,2022,01,M,090,F,,
6400000000,2022,01,F,062,G,,A
1000300000,2022,01,M,074,Z,,
1000300000,2022,01,M,061,Z,,
6400000000,2022,01,M,019,I,,
1001900000,2022,01,M,031,Z,,BE
1000300000,2022,01,M,081,A,,
6500000000,2022,01,M,079,D,,
1000300000,2022,01,M,036,I,,BC
1000300000,2022,01,M,077,Z,,
6300000000,2022,01,M,085,I,,A
6500000000,2022,01,F,047,Z,,
1000200000,2022,01,F,049,I,,
1000300000,2022,01,M,071,Z,,A
1000300000,2022,01,M,074,Z,,A
1001900000,2022,01,F,052,I,,A
1000300000,2022,01,M,040,I,,
1000300000,2022,01,M,074,Z,,A
1000300000,2022,01,F,070,F,,
1001400000,2022,01,F,068,Z,,
1000300000,2022,01,F,,I,,BH
1000300000,2022,01,M,041,I,,F
1000300000,2022,01,F,074,A,,
6300000000,2022,01,F,052,A,,AB
6300000000,2022,01,M,082,Z,,
6300000000,2022,01,F,063,I,,A
6300000000,2022,01,M,069,I,,
6300000000,2022,01,F,038,A,,A
6300000000,2022,01,M,074,Z,,
6300000000,2022,01,F,041,A,,
6300000000,2022,01,M,033,A,,
6500000000,2022,01,F,073,A,,AB
6300000000,2022,01,F,045,I,,
6400000000,2022,01,M,065,A,,AB
6400000000,2022,01,M,074,A,,
1000800000,2022,01,F,057,D,,A
6300000000,2022,01,F,082,I,,
6500000000,2022,01,F,073,A,,
6500000000,2022,01,F,072,A,,BC
6400000000,2022,01,F,034,A,,
6300000000,2022,01,F,039,I,,AB
1000300000,2022,01,F,042,I,,
6400000000,2022,01,M,042,I,,F
6400000000,2022,01,F,078,A,,
1000800000,2022,01,F,057,A,,
1001700000,2022,01,F,041,A,,
6500000000,2022,01,F,035,I,,
1000900000,2022,01,F,049,C,,
6400000000,2022,01,F,057,C,,B
1000800000,2022,01,F,056,I,,
6400000000,2022,01,F,068,F,,
1000700000,2022,01,M,051,A,,A
1000700000,2022,01,F,070,A,,
6400000000,2022,01,F,076,D,,
1000700000,2022,01,F,070,A,,B
1000700000,2022,01,F,051,A,,A
1000700000,2022,01,M,041,I,,AB
1000300000,2022,01,F,071,D,,
1001500000,2022,01,F,086,A,,C
1002100000,2022,01,F,069,Z,,A
6500000000,2022,01,M,051,I,,
1001500000,2022,01,F,067,C,,
6400000000,2022,01,F,094,A,,
1000300000,2022,01,F,074,B,,
6300000000,2022,01,F,031,A,,AB
1002100000,2022,01,F,073,A,,A
1000800000,2022,01,F,075,A,,
1000300000,2022,01,F,080,B,,
6400000000,2022,01,M,059,I,,A
1001600000,2022,01,F,064,A,,
6500000000,2022,01,F,111,A,,
6500000000,2022,01,F,053,I,,B
6500000000,2022,01,F,,Z,,B
6500000000,2022,01,F,030,I,,AB
6500000000,2022,01,M,047,I,,
1001500000,2022,01,F,069,A,,AB
6500000000,2022,01,M,091,F,,
6500000000,2022,01,M,038,A,,A
1001000000,2022,01,F,077,B,,AB
1001000000,2022,01,F,070,C,,
1001400000,2022,01,M,066,I,,A
1000700000,2022,01,F,089,A,,
1000700000,2022,01,F,062,A,,AB
1000700000,2022,01,F,051,Z,,
1000700000,2022,01,M,071,G,,
1001900000,2022,01,F,091,F,,BC
1001900000,2022,01,F,043,I,,
1001900000,2022,01,F,087,A,,
1001900000,2022,01,M,082,A,,
1001900000,2022,01,F,089,C,,
1001900000,2022,01,F,068,Z,,
1001900000,2022,01,F,084,D,,
1001900000,2022,01,M,071,Z,,
1001900000,2022,01,M,056,Z,,
1001500000,2022,01,F,062,Z,,AB
6500000000,2022,01,F,092,F,,
1000800000,2022,01,F,063,C,,
1001400000,2022,01,F,072,A,,
6400000000,2022,01,F,040,I,,A
1002100000,2022,01,F,092,Y,,P
6400000000,2022,01,F,065,C,,
6400000000,2022,01,M,062,G,,F
6500000000,2022,01,F,071,A,,A
1000700000,2022,01,F,091,A,,A
6400000000,2022,01,F,054,D,,
6400000000,2022,01,M,052,D,,
1000900000,2022,01,F,036,I,,
6300000000,2022,01,M,066,A,,
6500000000,2022,01,F,067,F,,ABC
1001700000,2022,01,F,072,Z,,
1001700000,2022,01,M,085,G,,AB
1001700000,2022,01,F,069,B,,
6300000000,2022,01,M,068,F,,
6300000000,2022,01,F,028,G,,A
6300000000,2022,01,M,076,F,,A
6500000000,2022,01,F,081,C,,A
6400000000,2022,01,M,060,C,,
6300000000,2022,01,M,065,G,,
6500000000,2022,01,F,,A,,A
6300000000,2022,01,F,088,C,,L
1002100000,2022,01,F,071,A,,
1002100000,2022,01,F,064,A,,
1001900000,2022,01,F,032,I,,
1001900000,2022,01,M,062,Z,,
1001900000,2022,01,F,063,I,,AE
1001900000,2022,01,F,053,I,,
1001900000,2022,01,F,084,A,,
1001900000,2022,01,F,081,F,,
1001900000,2022,01,F,076,D,,
1001900000,2022,01,F,073,C,,
1001900000,2022,01,F,073,A,,
1001900000,2022,01,F,075,C,,
1001900000,2022,01,F,062,B,,
1000200000,2022,01,M,088,A,,
1000200000,2022,01,F,089,A,,
1001300000,2022,01,M,083,Z,,
1001300000,2022,01,M,043,Z,,
1001300000,2022,01,M,043,I,,
1001900000,2022,01,M,051,Z,,A
1001300000,2022,01,F,080,F,,
6300000000,2022,01,F,062,A,,AB
1000800000,2022,01,F,077,A,,
6400000000,2022,01,F,068,C,,
1000200000,2022,01,M,077,Z,,A
1000900000,2022,01,M,071,Z,,
1001600000,2022,01,F,069,A,,
1000200000,2022,01,F,057,A,,
1000900000,2022,01,F,063,I,,
1000200000,2022,01,M,044,A,,
1000700000,2022,01,F,055,A,,
1002100000,2022,01,F,076,A,,A
6300000000,2022,01,M,045,F,,AB
6300000000,2022,01,F,024,I,,AB
6400000000,2022,01,M,050,Z,,
1002100000,2022,01,F,072,A,,A
6500000000,2022,01,F,075,C,,
6300000000,2022,01,F,068,F,,AB
6300000000,2022,01,F,076,F,,
6500000000,2022,01,F,053,I,,A
1001900000,2022,01,F,081,C,,
1001900000,2022,01,M,077,C,,
1001900000,2022,01,M,071,Z,,
1001900000,2022,01,M,050,I,,
6500000000,2022,01,F,081,A,,AB
6400000000,2022,01,F,089,C,,
1001500000,2022,01,M,053,Z,,
6500000000,2022,01,M,086,F,,
6400000000,2022,01,F,080,A,,
6400000000,2022,01,M,054,A,,
6500000000,2022,01,F,051,I,,AB
6300000000,2022,01,F,059,I,,
6400000000,2022,01,M,070,F,,
1001600000,2022,01,F,074,A,,
1001900000,2022,01,M,037,I,,B
1001900000,2022,01,F,,F,,AB
1001900000,2022,01,F,083,A,,
1001900000,2022,01,F,079,C,,
1001900000,2022,01,F,068,D,,
1000900000,2022,01,M,070,F,,
6500000000,2022,01,F,070,A,,
1001900000,2022,01,F,076,C,,
1001900000,2022,01,F,091,D,,
1001900000,2022,01,M,075,F,,A
6300000000,2022,01,F,036,A,,A
1000300000,2022,01,F,063,A,,
6400000000,2022,01,F,043,I,,A
1000300000,2022,01,F,045,I,,A
1001900000,2022,01,F,067,A,,A
6300000000,2022,01,F,020,I,,A
