OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,OCCUPATION,OTHEROCCUPATION,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,SCHOOL,DID,DSEXID,DBDATE,NUMOFSUSPECT,RELATION,OTHERRELATION,OCCURCITY,OCCURPLACE,OCCURTOWN,OTHEROCCURPLACE,LASTOCCURTIME,INFOTIMEYEAR,INFOTIMEMONTH,TOWNCODE
1002100000,F,F,,,,F,091,A,G,,D,X,,,C,,M,088,1,I,,6500000000,X,,,000000000,2017,05,6703600000
1001300000,H,E,,,,M,095,A,G,,C,Ld,,,C,,M,094,1,Y,,1001300000,A,1001326000,,106042500,2017,05,1001301000
1000200000,F,F,,,,M,092,A,G,,D,X,,,C,,M,093,1,Y,,1000200000,Z,1000201000,,106042711,2017,05,1000201000
1000300000,F,F,,,,F,092,A,G,,D,X,,,C,,M,000,1,H,,1000300000,C,,,000000000,2017,05,1000302000
1002000000,H,C,,,,F,089,A,G,,E,X,,,E,,M,085,1,H,,1002000000,B,1002002000,,000000000,2017,05,1002001000
1000300000,H,C,,,,F,080,E,,,Z,,,,,,M,056,,O,,1000300000,B,1000301000,,106042700,2017,05,1000301000
6400000000,F,F,,,,F,090,J,G,,E,,,,,,M,088,1,H,,,A,,,106042200,2017,05,6400200000
1001500000,C,F,,,,Z,000,J,,,Z,,,,,,,,,,,,,,,000000000,2017,05,
1001400000,F,F,,,,M,093,M,G,,D,X,,,C,,M,093,1,L,,1001400000,G,,,000000000,2017,05,1001415000
1000800000,F,F,,,,F,092,A,G,,D,,,,C,,,,1,I,,1000800000,X,1000802000,,106050300,2017,05,1000802000
1001000000,F,F,,,,F,092,A,G,,D,X,,,C,,M,088,1,M,,1002000000,P,1002002000,,000000000,2017,05,1001014000
6500000000,F,F,,,,F,090,J,G,,D,,,,C,,,088,1,,,,,,,000000000,2017,05,6501100000
1001500000,C,K,,,,F,090,J,G,,E,X,,,C,,,,,,,,,,,000000000,2017,05,1001505000
1000700000,H,C,,,,F,091,A,G,,D,,,,C,,M,000,1,J,,1000700000,B,1000721000,,000000000,2017,05,1000721000
1001500000,D,D,,,,F,079,E,X,,D,X,,,F,,M,046,1,O,,1001500000,B,1001501000,,106050222,2017,05,1001501000
1000200000,D,D,,,,F,087,B,D,,Z,X,,,,,,000,,M,,1000200000,B,1000201000,,106050100,2017,05,
1001500000,D,D,,,,F,082,E,D,,Z,X,,,F,,M,046,1,O,,1001500000,B,1001501000,,000000000,2017,05,1001501000
1001900000,D,D,,,,F,092,A,G,,D,X,,,C,,M,087,1,H,,6600000000,P,6600200000,,105121115,2017,05,6602800000
1000300000,D,D,,,,F,083,A,D,,Z,X,,,,,M,000,1,,,6500000000,B,6500200000,,106033006,2017,05,1000301000
6500000000,D,D,,,,F,052,A,D,,Z,X,,,,,M,083,1,Y,,6500000000,O,6500400000,,106020104,2017,05,6500200000
6500000000,C,C,,,,F,067,A,D,,G,X,,,,,M,000,1,J,,6300000000,E,6301100000,,106050313,2017,05,6501400000
6500000000,X,R,,,,M,091,A,G,,C,X,,,E,,M,092,1,Y,,6500000000,1,6501300000,,000000000,2017,05,6501300000
6500000000,X,R,,,,M,090,A,,,E,,,,E,,M,092,1,Y,,6500000000,1,6501300000,,000000000,2017,05,6501300000
6500000000,X,R,,,,M,091,A,G,,Z,X,,,E,,M,092,1,Y,,,1,,,000000000,2017,05,6501300000
6300000000,H,E,,,,F,075,I,Y,,Z,X,,,,,M,000,,J,,6500000000,E,6502600000,,106050400,2017,05,
6300000000,H,I,,,,F,081,J,Y,,G,,,,F,,M,000,1,C,,1001600000,B,,,000000000,2017,05,
1002100000,Z,F,,,,F,083,A,G,,G,X,,,C,,M,000,,P,,6600000000,S,6600300000,,000000000,2017,05,6703200000
1000400000,F,R,,,,M,092,J,G,,D,L,,,C,,,,,,,,,,,000000000,2017,05,1000406000
6500000000,F,F,,,,F,092,A,G,,D,,,,C,,,,1,F,,,X,,,000000000,2017,05,6501000000
6500000000,H,E,,,,F,091,J,G,,Z,,,,,,M,000,1,H,,,X,,,000000000,2017,05,6500100000
6300000000,H,C,,,,F,091,A,G,,D,,,,C,,,,1,H,,1000300000,T,,,106042915,2017,05,
6300000000,H,E,,,,F,101,A,X,,I,X,,,A,,,,1,C,,,Z,,,000000000,2017,05,6300900000
6500000000,H,E,,,,F,096,A,G,,Z,X,,,C,,M,094,,D,,6500000000,A,6500500000,,000000000,2017,05,6500500000
6500000000,F,F,,,,F,000,J,G,,D,X,,,C,,M,000,1,P,,6500000000,X,6502300000,,000000000,2017,05,6502300000
1001900000,H,C,,,,F,087,A,G,,E,J,,,C,,M,000,1,I,,6700000000,B,6703100000,,000000000,2017,05,
6300000000,F,F,,,,F,091,J,G,,D,X,,,C,,M,000,1,H,,,A,,,000000000,2017,05,6300800000
6300000000,C,F,,,,F,076,A,Y,,H,X,,,,,,,1,L,,,E,,,106033100,2017,05,6300600000
6400000000,F,F,,,,F,085,A,G,,G,X,,,C,,M,057,1,P,,6400000000,S,6402400000,,000000000,2017,05,6401600000
6500000000,F,F,,,,F,092,J,,,Z,X,,,,,M,000,1,M,,6500000000,E,6500900000,,000000000,2017,05,6500900000
1002100000,C,K,,,,F,093,A,G,,D,X,,,C,,,,,H,,,B,,,106000000,2017,05,
6300000000,H,C,,,,F,088,J,,,Z,,,,,,,,1,N,,,,,,106053105,2017,05,6300400000
6500000000,F,F,,,,F,092,A,G,,D,X,,,C,,M,091,1,L,,6300000000,S,6300600000,,000000000,2017,05,6500200000
1000300000,F,F,,,,F,092,A,G,,D,X,,,C,,,,3,J,,1000200000,X,,,106000000,2017,05,1000310000
1000300000,H,F,,,,F,089,A,G,,D,X,,,C,,,,3,R,,1000300000,O,1000308000,,106052300,2017,05,1000308000
1000300000,H,C,,,,F,084,A,X,,Z,,,,,,,,1,R,,1000300000,A,1000310000,,106053103,2017,05,1000310000
6500000000,H,E,,,,F,097,A,,,Z,X,,,,,M,042,1,C,,1000300000,B,1000302000,,000000000,2017,05,6500300000
1001900000,H,C,,,,F,070,A,H,,Z,X,,,F,,M,000,1,J,,6600000000,Z,6601100000,,106052622,2017,05,6600600000
6500000000,F,F,,,,F,090,A,G,,D,X,,,C,,M,090,1,I,,6300000000,B,6300600000,,000000000,2017,05,6500300000
6300000000,F,F,,,,F,091,A,G,,D,X,,,C,,M,090,1,L,,,S,,,106053116,2017,05,6300200000
1001500000,H,E,,,,F,090,A,G,,D,X,,,C,,M,085,1,M,,6600000000,B,6601300000,,105111400,2017,05,
6500000000,H,H,,,,F,058,A,X,,Z,,,,,,M,000,1,Y,,6500000000,Z,6500400000,,106052818,2017,05,6500400000
6300000000,F,F,,,,M,090,A,G,,D,X,,,C,,F,091,1,L,,6300000000,S,6300200000,,106053016,2017,05,6300200000
1000300000,H,C,,,,F,102,A,,,I,X,,,,,M,000,,C,,6400000000,A,,,106052700,2017,05,1000301000
1002100000,F,F,,,,F,063,A,,,Z,X,,,,,M,053,1,P,,6400000000,P,,,106031000,2017,05,
6300000000,F,F,,,,M,090,A,G,,D,X,,,C,,F,090,1,I,,6300000000,A,6300600000,,000000000,2017,05,6300600000
1002100000,H,C,,,,F,086,A,H,,E,X,,,E,,M,084,1,Y,,6700000000,Z,6700700000,,106021520,2017,05,
6500000000,C,C,,,,F,078,A,B,,F,X,,,,,M,000,1,J,,1000800000,B,,,000000000,2017,05,6501400000
1000900000,D,D,,,,F,090,A,D,,D,X,,,F,,M,087,1,M,,6400000000,E,6400800000,,106052602,2017,05,1000908000
1000700000,D,D,,,,F,100,A,G,,I,X,,,A,,M,096,,D,,1000700000,A,1000723000,,106052915,2017,05,1000723000
6400000000,D,D,,,,F,068,A,C,,G,X,,,,,M,053,1,O,,1001600000,E,1001601000,,106051621,2017,05,6400900000
6500000000,D,D,,,,M,088,A,G,,E,X,,,C,,M,063,1,M,,6500000000,B,6500600000,,100051500,2017,05,6500700000
1000700000,D,D,,,,F,095,A,G,,C,X,,,C,,M,079,,Y,,1000700000,Z,1000710000,,106053115,2017,05,1000717000
1001500000,D,D,,,,F,086,O,G,,G,X,,,C,,M,058,1,I,,1001500000,A,1001502000,,106051015,2017,05,1001502000
6500000000,C,C,,,,F,090,A,G,,E,,,,C,,M,000,1,,,6500000000,E,6500200000,,106052900,2017,05,6501500000
6500000000,C,C,,,,M,069,A,D,,E,X,,,,,M,072,1,I,,6500000000,B,6500500000,,106052123,2017,05,6500100000
1000300000,D,D,,,,F,075,A,D,,D,X,,,,,,051,,N,,1000300000,Z,1000302000,,106061214,2017,06,1000302000
1000400000,D,D,,,,M,085,A,X,,Z,L,,,F,,M,094,4,R,,1000400000,S,1000402000,,106040218,2017,06,1000402000
1000200000,D,D,,,,F,079,A,P,,E,,,,,,,000,,O,,1000200000,3,1000201000,,106061509,2017,06,1000201000
1000300000,D,D,,,,F,094,A,G,,C,X,,,C,,M,094,4,L,,1000300000,S,1000301000,,106061412,2017,06,1000301000
6500000000,C,C,,,,F,091,A,G,,D,X,,,C,,M,000,1,Y,,6500000000,Z,6501300000,,106061422,2017,06,6501300000
6500000000,H,H,,,,F,080,A,,,F,X,,,,,M,000,1,L,,,X,,,000000000,2017,06,6500300000
1000300000,H,E,,,,F,083,A,G,,G,X,,,C,,M,088,1,I,,1000300000,A,1000305000,,106050000,2017,06,1000305000
6500000000,H,I,,,,F,085,J,,,Z,,,,,,F,081,1,M,,,E,,,106020600,2017,06,
1000200000,H,I,,,,F,079,J,P,,Z,,,,,,M,000,1,K,,,U,,,106061500,2017,06,
1000700000,H,C,,,,M,090,A,G,,D,dl,,,E,,M,045,1,Y,,1000700000,Z,1000710000,,000000000,2017,06,1000708000
6500000000,F,F,,,,F,092,A,G,,D,X,,,C,,,,3,Y,,6500000000,X,,,000000000,2017,06,6501500000
6500000000,F,F,,,,F,091,J,,,Z,,,,C,,M,091,,,,6500000000,X,6501300000,,000000000,2017,06,
1000400000,F,F,,,,M,093,A,G,,C,,,,D,,M,000,1,J,,,X,,,000000000,2017,06,1000402000
1000400000,F,F,,,,F,092,A,G,,D,X,,,D,,M,090,1,D,,1000400000,A,1000405000,,000000000,2017,06,1000405000
1000300000,H,E,,,,F,092,A,G,,D,X,,,C,,M,091,1,Y,,1000300000,3,1000304000,,106060900,2017,06,1000304000
1000300000,A,A,,,,Z,090,A,G,,Z,,,,,,M,093,1,M,,1000300000,A,1000302000,,106000418,2017,06,1000302000
1000300000,H,H,,,,F,102,O,,,I,X,,,B,,M,076,1,C,,1000300000,B,1000310000,,000000000,2017,06,1000302000
1001900000,F,F,,,,F,089,J,G,,E,X,,,C,,M,089,,I,,1001300000,Z,1001301000,,106040814,2017,06,6600800000
6500000000,H,E,,,,F,092,A,G,,C,X,,,C,,M,060,1,C,,6500000000,B,6500100000,,106060500,2017,06,6500100000
6400000000,C,F,,,,F,085,A,G,,G,X,,,C,,M,055,1,C,,6400000000,C,,,090000000,2017,06,6400500000
1001900000,H,I,,,,F,067,J,D,,Z,,,,F,,M,063,1,H,,6600000000,A,6602800000,,000000000,2017,06,6602800000
6400000000,F,F,,,,F,097,A,G,,C,X,,,C,,M,097,4,D,,6400000000,A,6403200000,,106061620,2017,06,6403200000
6400000000,C,R,,,,F,082,A,X,,E,X,,,D,,M,000,5,D,,6700000000,C,6700200000,,000000000,2017,06,
0902000000,F,F,,,,M,091,A,G,,Z,,,,,,F,092,1,J,,0902000000,B,0902003000,,106061004,2017,06,0902001000
1001400000,H,C,,,,F,095,O,G,,C,X,,,C,,M,079,1,Y,,1001400000,A,1001409000,,000000000,2017,06,1001401000
1001900000,H,C,,,,F,101,A,,,Z,X,,,,,,000,1,C,,,Y,,,000000000,2017,06,6601100000
6500000000,H,E,,,,M,091,A,G,,D,X,,,,,M,000,1,I,,6500000000,B,6500200000,,000000000,2017,06,
6400000000,H,E,,,,F,072,A,X,,E,X,,,,,M,060,3,D,,1000900000,Z,,,000000000,2017,06,6400300000
1000300000,D,D,,,,F,069,A,X,,E,X,,,,,M,072,1,M,,1000300000,Z,1000302000,,106021200,2017,06,1000302000
1000300000,D,D,,,,F,091,A,G,,D,X,,,F,,M,085,1,M,,1000300000,B,1000307000,,106061502,2017,06,1000307000
1000700000,D,D,,,,M,094,A,G,,C,X,,,C,,M,093,4,L,,1000700000,D,1000723000,,000000000,2017,06,1000723000
1000300000,D,D,,,,F,095,A,G,,C,X,,,C,,M,064,1,D,,1000300000,A,1000305000,,000000000,2017,06,1000301000
1002100000,D,D,,,,F,075,A,X,,G,X,,,F,,M,075,1,A,,6700000000,A,6700400000,,106061302,2017,06,6700400000
1002100000,D,D,,,,F,084,A,D,,E,X,,,,,M,078,1,N,,6700000000,E,6703700000,,106061002,2017,06,6703600000
1000800000,D,D,,,,F,090,A,G,,D,X,,,F,,M,087,1,J,,1000800000,M,1000803000,,106052516,2017,06,1000803000
1000700000,D,D,,,,F,083,A,X,,Z,Lf,,,,,,,1,R,,1000700000,Z,1000715000,,106061517,2017,06,1000715000
6400000000,D,D,,,,F,073,A,D,,C,L,,,,,M,049,1,Y,,6400000000,B,6400500000,,000000000,2017,06,6400800000
1001900000,D,D,,,,F,085,A,H,,G,X,,,,,M,083,1,A,,6600000000,A,6600500000,,000000000,2017,06,6600500000
6400000000,D,D,,,,F,075,A,D,,F,X,,,F,,M,080,1,H,,6700000000,D,6703700000,,106061519,2017,06,6400200000
6500000000,C,C,,,,M,082,A,H,,E,,,,,,M,000,1,I,,6500000000,B,6500500000,,106061306,2017,06,6500100000
1000900000,C,C,,,,F,089,A,X,,Z,L,,,E,,,,1,M,,1000900000,E,1000901000,,106061119,2017,06,1000910000
6500000000,H,H,,,,F,093,J,,,D,,,,,,,,,,,,,,,106061418,2017,06,6500600000
1002100000,A,A,,,,F,069,A,,,Z,X,,,,,M,071,1,,,,,,,000000000,2017,06,6703200000
6400000000,F,F,,,,F,091,A,G,,D,X,,,C,,M,088,1,I,,6400000000,B,6401600000,,105070000,2017,01,6401600000
1001900000,F,F,,,,F,093,J,G,,Z,X,,,C,,M,090,,H,,6600000000,S,6602100000,,106010316,2017,01,6602100000
1001900000,F,F,,,,M,090,A,G,,D,X,,,C,,F,000,1,H,,6600000000,S,6602100000,,000000000,2017,01,6602100000
6500000000,F,F,,,,F,092,B,G,,D,X,,,C,,M,092,1,,,,,,,000000000,2017,01,6501500000
1000300000,H,C,,,,F,090,A,G,,D,,,,,,,,1,H,,1000300000,A,,,105120000,2017,01,1000304000
6300000000,F,F,,,,F,092,A,G,,D,,,,C,,M,092,1,L,,,X,,,000000000,2017,01,
1001300000,F,F,,,,F,091,A,,,Z,,,,,,M,092,1,I,,1001300000,X,1001301000,,000000000,2017,01,1001301000
1000400000,F,F,,,,F,092,Q,G,,D,X,,,C,,M,000,,,,,C,,,000000000,2017,01,1000402000
1001900000,H,C,,,,F,072,A,,,Z,,,,,,M,000,1,A,,6600000000,A,,,106010200,2017,01,6601800000
6500000000,H,C,,,,F,090,A,D,,D,E,,,D,,,,1,H,,6500000000,G,,,000000000,2017,01,6501000000
1000800000,H,E,,,,M,091,A,G,,D,X,,,,,M,091,,,,,,,,000000000,2017,01,1000801000
6400000000,H,C,,,,F,090,A,G,,D,X,,,C,,M,087,1,H,,6700000000,E,6703700000,,000000000,2017,01,6402000000
6500000000,D,D,,,,F,072,A,C,,G,,,,,,M,050,,K,,6500000000,B,6500600000,,105112314,2017,01,6500600000
1000700000,D,D,,,,F,093,A,G,,D,X,,,C,,M,092,,L,,1000700000,S,1000719000,,105121500,2017,01,1000719000
1000700000,D,D,,,,F,093,A,G,,D,Lf,,,C,,M,092,1,L,,1000700000,S,1000719000,,105100000,2017,01,1000719000
1001900000,D,D,,,,M,091,A,G,,D,X,,,C,,,000,1,M,,6600000000,B,6600800000,,104050111,2017,01,6601000000
1000200000,D,D,,,,F,071,A,H,,F,X,,,,,M,085,1,H,,1000200000,A,1000202000,,104110022,2017,01,1000202000
1000300000,D,D,,,,F,070,A,H,,D,X,,,,,M,051,1,J,,1000300000,Z,1000312000,,106010413,2017,01,1000307000
6500000000,D,D,,,,F,091,A,G,,D,X,,,C,,M,081,1,H,,1000300000,E,1000302000,,105112609,2017,01,6500800000
6500000000,D,D,,,,F,095,A,G,,C,M,,,C,,M,094,1,Y,,6500000000,C,6500100000,,105101520,2017,01,6500700000
6400000000,D,D,,,,F,056,A,X,,Z,Ll,,,,,M,054,1,H,,6400000000,A,6400800000,,106010506,2017,01,6400800000
6500000000,C,C,,,,F,075,F,X,,D,X,,,,,M,058,1,O,,1001400000,B,,,105090520,2017,01,6500600000
1001900000,C,C,,,,F,084,A,,,Z,,,,,,,,,J,,,Y,,,000000000,2017,01,6600800000
1001300000,H,F,,,,F,099,A,G,,C,X,,,C,,,000,1,F,,1001300000,X,1001302000,,000000000,2017,01,1001302000
1000200000,F,F,,,,Z,098,J,,,Z,,,,,,M,094,1,Y,,1000200000,X,,,000000000,2017,01,1000207000
6500000000,H,F,,,,F,092,J,G,,Z,X,,,C,,M,091,1,H,,6500000000,G,,,000000000,2017,01,6500600000
1001900000,F,F,,,,F,090,A,G,,D,X,,,C,,M,000,1,Y,,6600000000,Z,6600700000,,105110000,2017,01,6600700000
1000300000,F,F,,,,M,091,A,G,,D,X,,,D,,F,000,1,H,,1000300000,G,1000302000,,000000000,2017,01,1000302000
1001900000,H,C,,,,F,000,J,,,Z,,,,,,,,,,,,,,,106010607,2017,01,6602700000
6500000000,H,F,,,,M,091,J,G,,Z,X,,,C,,F,092,,H,,6500000000,,,,000000000,2017,01,6500600000
1000900000,F,F,,,,F,089,A,G,,E,X,,,C,,M,000,1,F,,1000900000,A,1000903000,,104092804,2017,01,
6500000000,H,C,,,,F,090,A,G,,E,,,,C,,,,,C,,6500000000,A,6501000000,,000000000,2017,01,6501000000
6500000000,H,E,,,,F,089,A,G,,E,,,,E,,,,3,Y,,,A,,,000000000,2017,01,6500300000
6500000000,F,F,,,,F,090,J,,,Z,,,,,,,,,H,,,B,,,000000000,2017,01,6500900000
1000300000,F,F,,,,F,092,O,G,,D,Z,,,C,,M,000,,H,,1000300000,B,1000304000,,106010100,2017,01,1000302000
1000700000,F,F,,,,F,094,A,G,,C,X,,,C,,M,090,1,D,,1000700000,A,1000723000,,106010000,2017,01,1000723000
1001400000,H,C,,,,M,094,O,G,,C,L,,,C,,,000,1,Y,,1001400000,B,,,000000000,2017,01,1001413000
1001400000,F,F,,,,M,092,L,G,,D,X,,,C,,M,091,1,L,,1001400000,W,1001413000,,106010423,2017,01,1001413000
1000300000,C,C,,,,F,092,O,G,,D,X,,,C,,M,000,4,O,,6500000000,E,6501300000,,105120009,2017,01,1000310000
1002100000,H,C,,,,F,035,O,A,,Z,X,,,,,M,069,1,R,,6700000000,Z,6701900000,,105122214,2017,01,6701900000
1001400000,H,C,,,,F,089,A,G,,E,X,,,E,,M,090,1,,,1001400000,B,1001401000,,105052800,2017,01,1001404000
1002100000,F,F,,,,F,097,A,G,,C,X,,,C,,M,094,1,D,,6700000000,A,6703300000,,105010822,2017,01,6703300000
1001400000,H,E,,,,F,061,A,D,,Z,E,,,,,M,053,1,H,,,A,,,106010502,2017,01,1001401000
6300000000,H,C,,,,F,091,A,G,,D,X,,,C,,M,000,1,M,,6300000000,T,6300600000,,000000000,2017,01,6301100000
6400000000,H,C,,,,F,087,A,Y,,E,,,,E,,,,,,,,X,,,000000000,2017,01,6400500000
6500000000,A,A,,,,F,089,J,,,Z,,,,,,M,072,1,,,,,,,000000000,2017,01,6501500000
1001900000,H,C,,,,F,081,A,B,,Z,a,,,,,M,000,1,Y,,6600000000,E,6600700000,,105123014,2017,01,6600700000
6500000000,H,C,,,,F,072,J,H,,E,M,,,,,M,000,1,H,,6500000000,B,6500900000,,000000000,2017,01,6500100000
1001700000,C,K,,,,F,089,A,,,Z,,,,,,,,,,,,,,,000000000,2017,01,1001702000
6500000000,F,F,,,,F,091,A,G,,D,X,,,C,,M,089,,H,,,X,,,000000000,2017,01,6501400000
1000400000,D,D,,,,F,090,A,G,,D,X,,,C,,M,088,1,I,,1000400000,A,1000405000,,105093000,2017,01,1000405000
1001700000,D,D,,,,F,089,A,G,,E,,,,D,,M,087,1,J,,1001700000,B,1001704000,,105101200,2017,01,1001706000
6300000000,D,D,,,,M,095,A,G,,C,X,,,C,,M,057,1,C,,6300000000,A,6301000000,,105123102,2017,01,6301000000
1001900000,D,D,,,,F,068,A,H,,E,X,,,,,,,,J,,6600000000,A,6602800000,,105122219,2017,01,6602800000
1002100000,D,D,,,,F,081,A,H,,E,X,,,,,M,077,1,R,,6700000000,O,6700300000,,106010611,2017,01,6700300000
1002100000,C,K,,,,F,090,A,G,,E,X,,,C,,M,086,3,H,,,B,,,000000000,2017,01,
1002100000,F,F,,,,F,092,A,,,D,X,,,C,,M,000,1,M,,6700000000,A,6703500000,,106010214,2017,01,6703500000
1001900000,F,F,,,,F,091,A,,,D,,,,C,,M,091,,,,,,,,000000000,2017,01,6602600000
6500000000,H,I,,,,F,089,J,Y,,Z,,,,,,M,000,1,I,,6500000000,B,6501000000,,105033100,2017,01,
1000300000,H,I,,,,F,082,J,H,,Z,,,,,,M,000,1,C,,1000300000,A,1000309000,,000000000,2017,01,1000309000
1001900000,H,I,,,,F,067,A,Y,,Z,,,,,,M,000,1,R,,6600000000,B,6600900000,,000000000,2017,01,
1000300000,C,C,,,,F,078,A,X,,H,X,,,,,M,000,1,Y,,6300000000,Z,6300400000,,000000000,2017,01,1000310000
1002100000,H,C,,,,F,090,A,G,,Z,X,,,,,,,,M,,,,,,000000000,2017,01,6701500000
1000300000,H,C,,,,F,093,A,G,,D,a,,,C,,M,089,1,D,,1000300000,A,1000301000,,000000000,2017,01,1000301000
1000300000,C,C,,,,F,055,Q,F,,D,X,,,,,M,044,,H,,1000300000,A,1000313000,,106010608,2017,01,1000313000
6500000000,F,F,,,,F,091,J,,,Z,,,,,,M,089,1,,,6500000000,X,6501400000,,000000000,2017,01,
1001900000,E,Z,,,,M,095,A,G,,C,X,,,C,,M,093,1,Y,,6600000000,8,6601100000,,106010714,2017,01,6601100000
1001900000,E,Z,,,,M,093,A,G,,C,X,,,C,,M,095,1,Y,,6600000000,,6601100000,,106010714,2017,01,6601100000
6300000000,D,D,,,,M,100,A,G,,I,X,,,C,,M,021,1,R,,6300000000,Z,6300500000,,106010619,2017,01,
1001900000,D,D,,,,F,081,A,D,,Z,Lf,,,F,,M,066,1,J,,6600000000,E,6600700000,,105123014,2017,01,
1000700000,D,D,,,,F,083,A,D,,G,X,,,F,,M,073,1,K,,1000700000,B,1000701000,,106010501,2017,01,1000701000
6400000000,F,F,,,,F,091,M,G,,D,X,,,C,,M,074,1,P,,6400000000,Z,6401400000,,000000000,2017,01,6401400000
6500000000,C,F,,,,F,087,A,G,,F,X,,,C,,M,000,1,Y,,6300000000,F,,,106012002,2017,01,6500200000
6500000000,H,H,,,,F,083,A,G,,G,X,,,C,,M,079,,M,,6500000000,E,6501300000,,105122200,2017,01,6501000000
1001000000,H,E,,,,F,091,J,,,Z,,,,C,,,000,,,,,B,,,105122211,2017,01,1001013000
6300000000,D,D,,,,F,077,A,D,,G,X,,,F,,,077,,J,,6500000000,B,6501600000,,106012310,2017,01,6301100000
6500000000,D,D,,,,F,096,O,G,,C,X,,,C,,M,049,,Y,,6500000000,Z,6500900000,,105083016,2017,01,6500900000
1001500000,D,D,,,,F,092,O,G,,D,X,,,C,,M,032,1,C,,1001500000,B,1001505000,,000000000,2017,01,1001505000
6500000000,D,D,,,,M,101,A,H,,I,X,,,,,M,093,1,D,,6300000000,C,6301200000,,106010215,2017,01,6501100000
6400000000,D,D,,,,F,085,A,D,,D,X,,,,,M,074,1,M,,6300000000,E,6300400000,,106012222,2017,01,6400400000
6300000000,F,F,,,,F,095,A,,,Z,,,,C,,M,094,,,,,,,,106010314,2017,01,6300300000
1001900000,H,I,,,,F,089,J,,,E,,,,C,,F,000,,,,,,,,106012400,2017,01,
1001900000,H,C,,,,F,000,A,G,,D,X,,,C,,M,000,4,,,6600000000,X,,,000000000,2017,01,6602800000
1001900000,H,C,,,,F,090,A,H,,D,X,,,D,,,,1,,,6600000000,X,6600600000,,106012300,2017,01,6600600000
6500000000,F,F,,,,F,091,A,G,,D,Z,,,C,,M,000,3,I,,,X,,,000000000,2017,01,6501100000
1000300000,F,F,,,,F,096,A,G,,Z,X,,,C,,,,1,P,,1000300000,S,1000301000,,106012314,2017,01,1000301000
6500000000,H,I,,,,F,087,J,G,,E,,,,D,,M,000,1,L,,,,,,105110000,2017,01,6500500000
6400000000,H,C,,,,F,087,A,G,,G,X,,,C,,M,071,1,J,,6400000000,B,6400400000,,106011901,2017,01,
1001900000,A,A,,,,F,094,A,,,C,,,,C,,M,069,,P,,6600000000,S,6602900000,,000000000,2017,01,6601000000
1001900000,A,A,,,,F,093,J,G,,D,,,,C,,M,069,1,P,,6600000000,S,6602900000,,000000000,2017,01,6601000000
1001900000,A,A,,,,F,094,J,,,Z,,,,,,M,069,1,P,,6600000000,S,6602900000,,000000000,2017,01,6601000000
1000300000,F,F,,,,F,090,O,,,Z,X,,,,,,000,1,I,,1000300000,A,1000303000,,105110000,2017,01,1000303000
6400000000,H,H,,,,F,093,A,G,,D,X,,,C,,M,093,1,L,,6400000000,S,6400300000,,000000000,2017,01,6400300000
1001500000,H,C,,,,F,079,A,Y,,E,M,,,,,M,066,4,Q,,1001500000,B,1001501000,,000000000,2017,01,1001501000
1001000000,F,F,,,,M,091,T,G,,D,X,,,C,,M,093,,L,,1001000000,S,1001002000,,105122422,2017,01,1001018000
1001000000,F,F,,,,M,092,A,G,,D,X,,,C,,M,093,,L,,1001000000,S,1001002000,,000000000,2017,01,1001014000
1001000000,F,F,,,,M,091,A,G,,D,X,,,C,,M,093,,L,,1001000000,S,1001002000,,105122422,2017,01,1001008000
1000800000,H,E,,,,M,093,A,G,,C,X,,,C,,M,089,4,Y,,1000800000,8,1000802000,,000000000,2017,01,
1000900000,F,F,,,,M,090,A,G,,D,X,,,C,,M,093,,L,,1001000000,S,1001002000,,105122422,2017,01,1000905000
1000500000,H,C,,,,F,090,A,G,,E,,,,C,,,,1,K,,6600000000,W,,,106012420,2017,01,1000509000
1001300000,H,C,,,,F,057,A,H,,E,X,,,,,M,067,1,I,,6400000000,Q,6401100000,,106012510,2017,01,1001310000
6500000000,Z,Z,,,,Z,090,A,G,,E,,,,C,,M,078,,I,,6500000000,A,6500600000,,105013100,2017,01,6500600000
1000300000,D,D,,,,F,092,A,G,,D,X,,,C,,M,092,1,L,,1000300000,S,1000302000,,105000000,2017,01,1000302000
6300000000,D,D,,,,F,089,A,G,,E,X,,,C,,M,088,1,Y,,6300000000,B,6300900000,,105121018,2017,01,6300200000
6500000000,D,D,,,,F,094,A,G,,C,X,,,C,,M,085,4,D,,6500000000,A,6501100000,,105123000,2017,01,6501100000
1001900000,D,D,,,,F,086,A,G,,G,X,,,C,,M,080,1,D,,6600000000,B,6600800000,,000000000,2017,01,6602700000
6500000000,D,D,,,,F,086,A,D,,E,X,,,F,,,000,,Y,,6300000000,E,6300700000,,106012405,2017,01,6500100000
1000300000,H,C,,,,F,077,G,,,Z,X,,,,,M,000,1,,,,,,,000000000,2017,01,
6400000000,H,C,,,,F,092,O,G,,D,X,,,C,,M,000,1,Y,,6400000000,A,6401100000,,000000000,2017,01,6401100000
6400000000,C,K,,,,F,084,A,H,,D,L,,,E,,,,3,F,,6400000000,C,6402200000,,000000000,2017,01,6402200000
1000500000,H,C,,,,F,095,A,G,,C,X,,,C,,M,000,1,C,,6600000000,B,6600700000,,000000000,2017,01,1000505000
