OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,OCCUPATION,OTHEROCCUPATION,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,SCHOOL,DID,DSEXID,DBDATE,NUMOFSUSPECT,RELATION,OTHERRELATION,OCCURCITY,OCCURPLACE,OCCURTOWN,OTHEROCCURPLACE,LASTOCCURTIME,INFOTIMEYEAR,INFOTIMEMONTH,TOWNCODE
1000200000,H,C,,,,F,088,A,H,,E,X,,,E,,M,088,1,H,,1000200000,B,1000201000,,103090000,2015,04,1000201000
1001700000,H,C,,,,F,089,A,G,,D,X,,,C,,M,088,1,H,,,Z,,,103100000,2015,04,1001707000
1001500000,F,F,,,,F,086,A,G,,E,X,,,C,,,,,,,,,,,000000000,2015,04,1001502000
6500000000,F,F,,,,M,092,J,G,,C,,,,C,,F,092,,L,,6500000000,S,6502300000,,000000000,2015,04,6502300000
1000400000,C,F,,,,F,083,A,G,,G,,,,C,,M,000,1,C,,1000400000,A,1000402000,,000000000,2015,04,1000402000
1001800000,F,F,,,,M,089,A,G,,D,,,,C,,M,000,1,P,,1001800000,B,1001803000,,000000000,2015,04,1001803000
6500000000,H,C,,,,F,073,J,,,Z,,,,,,,,,,,6300000000,,,,104041800,2015,04,6501000000
1000300000,F,F,,,,F,089,A,G,,D,L,,,C,,M,000,1,M,,1000300000,M,1000302000,,104042014,2015,04,1000302000
1000300000,H,C,,,,F,067,A,C,,E,X,,,,,M,065,1,A,,1000300000,A,1000301000,,104042000,2015,04,
1001400000,F,F,,,,F,091,J,G,,D,,,,C,,M,088,1,J,,1001400000,A,1001408000,,103000000,2015,04,1001408000
1001900000,H,C,,,,F,071,J,D,,F,,,,,,M,077,1,I,,1000500000,O,1000507000,,104041903,2015,04,6601300000
6500000000,H,C,,,,F,088,A,D,,E,X,,,E,,M,086,1,H,,6500000000,B,6500900000,,104030000,2015,04,6500900000
1001900000,F,F,,,,F,086,A,G,,E,X,,,C,,,000,1,H,,,G,,,000000000,2015,04,6602800000
1000800000,F,F,,,,F,085,A,G,,E,X,,,C,,,000,,H,,,,,,104021500,2015,04,1000802000
1000300000,F,F,,,,Z,086,A,,,Z,,,,,,M,084,1,H,,1000300000,,,,104042016,2015,04,1000308000
6400000000,H,E,,,,F,099,A,,,I,X,,,A,,M,096,1,Y,,6400000000,A,6400900000,,104042000,2015,04,6400900000
1000300000,F,F,,,,F,089,A,G,,D,X,,,C,,M,089,1,H,,1000300000,Z,,,104042017,2015,04,1000310000
1000800000,F,F,,,,F,087,A,G,,E,X,,,C,,M,087,1,H,,,,,,103110000,2015,04,1000801000
6400000000,H,E,,,,F,094,A,G,,C,X,,,C,,M,096,1,D,,6400000000,A,6400900000,,104042000,2015,04,6400900000
1001900000,F,F,,,,F,088,A,G,,C,X,,,C,,M,088,1,H,,6600000000,B,6600300000,,104010000,2015,04,
1002000000,F,F,,,,M,089,J,,,Z,,,,,,M,000,1,Y,,1001000000,B,1001001000,,104041818,2015,04,1002001000
1000500000,H,E,,,,F,084,A,X,,E,L,,,,,,,,,,1000500000,G,1000501000,,000000000,2015,04,1000501000
1001900000,H,C,,,,F,088,A,G,,E,X,,,B,,M,086,1,H,,,Y,,,103000000,2015,04,6601100000
1001900000,F,F,,,,M,088,A,G,,C,X,,,C,,F,088,1,H,,6600000000,A,6600300000,,104010000,2015,04,
1000200000,H,C,,,,F,088,Q,G,,F,X,,,C,,,,1,R,,1000200000,B,1000210000,,104032000,2015,04,1000210000
6500000000,H,E,,,,F,870,A,D,,D,X,,,E,,M,077,1,Y,,6500000000,O,6500100000,,104041823,2015,04,6500100000
6500000000,H,C,,,,F,089,J,G,,D,,,,C,,,,1,J,,,,,,103110016,2015,04,6500500000
1000700000,J,J,,,,F,080,E,,,Z,,,,,,F,000,1,O,,1000700000,E,1000711000,,104041700,2015,04,1000711000
1000300000,F,F,,,,F,091,A,G,,C,X,,,C,,F,092,2,L,,6700000000,E,6701100000,,104041518,2015,04,1000310000
1001900000,F,F,,,,F,091,A,G,,C,X,,,C,,M,000,1,Y,,6600000000,C,6602700000,,095000000,2015,04,6602700000
1000300000,F,F,,,,F,086,A,G,,E,,,,C,,,000,1,Y,,,,,,000000000,2015,04,
1000700000,H,C,,,,F,063,E,D,,Z,X,,,,,M,000,1,N,,1000700000,C,,,104041911,2015,04,1000705000
1000700000,D,D,,,,F,058,A,D,,D,X,,,F,,M,058,1,A,,1000700000,C,1000722000,,104041220,2015,04,1000722000
6500000000,D,D,,,,M,090,A,G,,D,HN,,,C,,M,090,1,K,,6500000000,T,6501300000,,104022614,2015,04,6501300000
1001900000,D,D,,,,F,088,A,G,,E,X,,,C,,M,071,1,Y,,6600000000,E,6600600000,,104041001,2015,04,6600600000
1000300000,D,D,,,,M,038,A,I,,F,X,,,,,M,072,1,Y,,1000300000,A,1000302000,,104042018,2015,04,1000302000
6500000000,D,D,,,,Z,000,J,,,Z,,,,,,,000,1,J,,6500000000,S,6500500000,,103120616,2015,04,
1000500000,F,F,,,,F,094,A,,,C,L,,,C,,M,091,,,,,,,,000000000,2015,04,1000503000
1000300000,F,F,,,,F,086,J,,,Z,,,,,,,,,,,,,,,000000000,2015,04,1000301000
1001500000,H,I,,,,F,092,X,G,,C,,,,C,,M,000,1,D,,,A,,,000000000,2015,04,
1001500000,H,I,,,,F,093,X,G,,C,,,,C,,M,000,1,,,1001500000,A,,,000000000,2015,04,
1001500000,H,I,,,,F,095,X,G,,C,,,,B,,M,000,1,D,,1001500000,A,,,000000000,2015,04,
1001500000,H,I,,,,M,097,X,G,,C,,,,C,,M,000,1,D,,1001500000,A,,,000000000,2015,04,
1001500000,H,I,,,,F,099,X,G,,I,,,,B,,M,000,1,D,,1001500000,X,,,000000000,2015,04,
1000200000,H,I,,,,F,074,E,D,,Z,,,,,,M,000,1,O,,1000200000,A,1000201000,,104042023,2015,04,
6500000000,H,F,,,,M,090,A,G,,D,X,,,C,,F,090,1,I,,6500000000,B,6500200000,,104030000,2015,04,6500200000
1002100000,H,E,,,,M,090,L,G,,D,X,,,C,,M,089,2,L,,6700000000,8,6702300000,,104010000,2015,04,6702300000
6400000000,F,F,,,,F,089,A,G,,D,X,,,C,,M,089,1,L,,6400000000,S,6400800000,,103040000,2015,04,6400800000
1000700000,H,C,,,,Z,080,H,X,,Z,X,,,,,,,1,Y,,1000700000,F,1000711000,,104041700,2015,04,1000711000
1002100000,H,E,,,,M,089,L,G,,D,X,,,C,,M,090,1,L,,6700000000,8,6702300000,,104010000,2015,04,6702300000
1002100000,H,E,,,,M,090,A,G,,D,X,,,C,,M,090,1,L,,6700000000,8,6702300000,,104010000,2015,04,6702300000
1002100000,H,E,,,,M,088,A,G,,D,X,,,C,,M,090,1,L,,6700000000,8,6702300000,,104022000,2015,04,6702300000
6300000000,F,F,,,,F,087,A,G,,E,X,,,C,,M,000,1,M,,6300000000,Z,6300200000,,102110000,2015,04,6300200000
1000300000,F,F,,,,F,089,A,G,,D,X,,,C,,M,088,1,L,,1000300000,B,1000302000,,104041317,2015,04,1000302000
6500000000,H,F,,,,F,090,A,G,,D,X,,,C,,M,090,1,I,,6500000000,A,6500200000,,104030000,2015,04,6500200000
1000800000,F,F,,,,F,084,A,G,,G,X,,,C,,,,1,Q,,6600000000,A,,,104042000,2015,04,1000803000
1002100000,F,F,,,,F,089,A,G,,D,,,,C,,M,089,1,H,,6700000000,S,6702800000,,104041612,2015,04,6702800000
6300000000,F,F,,,,M,087,A,G,,E,,,,C,,F,000,1,P,,6300000000,S,6300200000,,103100012,2015,04,6300200000
6400000000,F,F,,,,M,091,A,G,,D,X,,,C,,M,091,1,L,,6400000000,B,6401200000,,102000000,2015,04,6401200000
1000300000,F,F,,,,M,095,A,G,,C,L,,,C,,M,000,1,Y,,1000300000,A,1000312000,,000000000,2015,04,1000312000
6300000000,F,F,,,,F,093,K,G,,C,,,,C,,,,1,,,,Z,,,000000000,2015,04,6300200000
1001000000,H,I,,,,F,075,J,Y,,Z,,,,,,M,000,2,Y,,1001000000,Z,1001012000,,104040000,2015,04,1001012000
1001900000,H,C,,,,F,084,A,G,,Z,X,,,C,,M,000,1,J,,6600000000,A,,,104042000,2015,04,6602800000
1000800000,F,F,,,,F,089,A,G,,D,X,,,C,,M,083,1,H,,1000800000,A,1000803000,,104041800,2015,04,1000803000
1001300000,H,E,,,,F,088,M,,,Z,,,,E,,M,085,1,H,,1001300000,B,1001311000,,104010000,2015,04,1001326000
1000300000,H,C,,,,F,075,A,D,,G,X,,,D,,,000,2,N,,6500000000,E,6501700000,,104042000,2015,04,1000308000
1000200000,H,I,,,,F,000,J,G,,D,,,,C,,M,000,1,H,,,X,,,104040000,2015,04,1000202000
1001900000,F,F,,,,F,088,J,G,,D,b,,,C,,M,000,1,H,,6600000000,B,6600600000,,102000000,2015,04,6600400000
1001900000,F,F,,,,F,091,A,G,,D,,,,C,,M,090,1,D,,6600000000,S,6600800000,,104042112,2015,04,6600800000
1001900000,F,F,,,,M,000,A,G,,D,X,,,C,,F,000,,H,,,A,,,102000000,2015,04,6600600000
6400000000,H,C,,,,F,088,A,G,,D,X,,,D,,M,083,1,H,,6400000000,B,6400200000,,104022016,2015,04,6400200000
6300000000,F,F,,,,Z,000,J,,,Z,,,,,,,,,,,,,,,104042009,2015,04,6300300000
6500000000,F,F,,,,M,089,A,G,,D,X,,,C,,F,070,1,N,,6500000000,E,6500300000,,104041321,2015,04,6500300000
1001500000,F,F,,,,F,095,X,G,,C,X,,,C,,,,1,D,,1001500000,G,1001504000,,000000000,2015,04,1001504000
1000300000,H,C,,,,F,069,H,X,,E,,,,,,M,073,1,I,,1000300000,Z,,,104022300,2015,04,1000306000
6300000000,F,F,,,,M,000,J,G,,Z,,,,C,,M,089,,,,,,,,000000000,2015,04,6300300000
1000300000,E,E,,,,M,092,A,G,,C,,,,C,,M,086,1,Y,,1000300000,8,1000305000,,104000000,2015,04,1000305000
6500000000,F,F,,,,F,082,A,G,,G,,,,C,,M,000,1,P,,6500000000,E,6502700000,,100110110,2015,04,
1000300000,E,E,,,,M,091,H,G,,C,,,,C,,M,086,1,Y,,,8,,,104000000,2015,04,1000305000
1000300000,E,E,,,,M,093,A,G,,C,,,,C,,M,086,1,Y,,1000300000,8,1000305000,,104000000,2015,04,1000305000
6300000000,F,F,,,,F,000,J,,,Z,,,,,,,,,,,,,,,000000000,2015,04,6300300000
1000300000,F,F,,,,F,089,A,G,,D,X,,,C,,M,090,1,H,,1000300000,A,1000301000,,000000000,2015,04,
1000300000,F,F,,,,M,090,A,G,,D,X,,,C,,F,089,1,H,,1000300000,B,1000301000,,000000000,2015,04,
1000700000,D,D,,,,F,080,E,X,,E,X,,,,,M,053,1,O,,1000700000,B,1000716000,,104041021,2015,04,1000716000
1000800000,D,D,,,,F,070,A,C,,G,X,,,,,M,059,1,A,,1000800000,A,1000801000,,104041923,2015,04,1000801000
1000700000,D,D,,,,F,088,A,G,,D,X,,,C,,M,051,,C,,1000700000,A,1000712000,,100083000,2015,04,1000701000
6500000000,D,D,,,,F,087,A,G,,E,X,,,C,,M,067,,Y,,6500000000,E,6500600000,,104032400,2015,04,6500600000
1000500000,D,D,,,,F,098,A,G,,I,X,,,C,,M,066,1,C,,1000500000,B,1000505000,,000000000,2015,04,1000505000
1000700000,D,D,,,,F,088,A,G,,E,X,,,C,,M,081,1,H,,1000700000,D,1000712000,,104042011,2015,04,1000720000
6300000000,F,F,,,,F,090,A,G,,D,X,,,C,,M,000,1,M,,,B,,,104041722,2015,04,6300100000
6300000000,F,F,,,,M,088,A,,,D,X,,,C,,F,089,,,,6300000000,,,,104040500,2015,04,6300200000
6300000000,F,F,,,,F,089,A,,,Z,X,,,C,,M,088,,,,,,,,104040500,2015,04,6300300000
6400000000,H,I,,,,F,000,J,D,,Z,X,,,,,M,000,1,K,,,E,,,104042000,2015,04,6401200000
1000200000,H,I,,,,F,054,J,Y,,Z,,,,F,,M,000,1,Y,,1000200000,B,,,104041900,2015,04,
1000800000,F,F,,,,M,086,A,G,,E,X,,,C,,,000,1,H,,,,,,104021500,2015,04,1000802000
1001900000,F,F,,,,M,087,A,G,,E,X,,,C,,F,087,1,H,,,,,,103110000,2015,04,6602700000
6300000000,F,F,,,,F,000,J,E,,G,,,,,,M,088,1,P,,6300000000,S,6300600000,,104042112,2015,04,6300600000
6500000000,F,F,,,,F,073,A,E,,Z,,,,,,M,087,1,P,,6300000000,R,6300200000,,104041716,2015,04,6500400000
6500000000,F,F,,,,Z,093,J,,,Z,,,,,,M,091,1,L,,6500000000,A,6500500000,,104041813,2015,04,
1001500000,F,F,,,,M,087,A,G,,E,A,,,C,,M,086,1,L,,1001500000,S,1001504000,,104042110,2015,04,1001504000
1001700000,F,F,,,,M,000,J,,,Z,,,,C,,,,1,R,,6500000000,Q,6501100000,,104000000,2015,04,
1000200000,F,F,,,,F,089,A,G,,D,X,,,C,,M,085,1,H,,1000200000,B,1000209000,,104041114,2015,04,1000202000
6400000000,F,F,,,,F,090,A,G,,D,X,,,,,M,086,1,H,,6400000000,B,6400900000,,104042022,2015,04,6400200000
1000400000,F,F,,,,F,087,A,G,,E,L,,,C,,M,081,1,Y,,1000400000,T,1000406000,,104041912,2015,04,1000406000
6400000000,F,F,,,,F,088,A,G,,D,X,,,C,,M,000,1,M,,1000900000,B,1000901000,,104042000,2015,04,6403000000
1000500000,H,C,,,,F,100,A,G,,I,X,,,A,,,000,,,,1000500000,S,1000509000,,104042000,2015,04,1000509000
6500000000,,Z,,,,F,083,A,H,,E,L,,,F,,,000,1,D,,1000300000,B,,,000000000,2015,04,6501300000
1000700000,F,F,,,,F,000,J,,,Z,,,,,,M,000,,,,,,,,000000000,2015,04,
6500000000,H,C,,,,F,088,J,G,,D,,,,C,,M,000,1,H,,6500000000,B,6500100000,,000000000,2015,04,6500100000
6400000000,F,F,,,,F,094,A,G,,C,X,,,C,,M,094,1,L,,6400000000,S,6400500000,,104042212,2015,04,6400500000
1000300000,H,C,,,,F,087,A,G,,E,X,,,E,,M,000,1,M,,1000300000,P,1000302000,,102100000,2015,04,1000301000
6400000000,F,F,,,,F,089,A,G,,D,X,,,C,,M,000,1,D,,6400000000,B,6401200000,,104041721,2015,04,6401200000
1001000000,F,F,,,,F,093,J,G,,C,X,,,C,,,,1,D,,,C,,,000000000,2015,04,1001015000
1002000000,F,F,,,,F,000,A,G,,D,X,,,C,,M,000,1,H,,1002000000,B,1002001000,,104030000,2015,04,1002001000
1001900000,F,F,,,,F,087,A,G,,D,X,,,C,,M,088,1,H,,6600000000,S,6602400000,,104041800,2015,04,6602400000
1000700000,F,F,,,,F,089,J,G,,D,,,,C,,M,089,1,H,,1000700000,C,,,104010000,2015,04,1000706000
1001900000,F,F,,,,F,088,A,G,,E,L,,,C,,M,087,1,H,,6600000000,P,,,104041100,2015,04,6600500000
1000700000,F,F,,,,M,089,J,G,,D,,,,C,,F,089,1,H,,1000700000,A,1000706000,,104010000,2015,04,1000706000
6500000000,H,I,,,,F,078,J,Y,,Z,,,,,,M,000,3,R,,,Z,,,104042213,2015,04,
6500000000,F,F,,,,F,091,J,G,,D,,,,C,,M,089,1,L,,6500000000,,6500900000,,104010000,2015,04,6500800000
6500000000,H,C,,,,F,084,J,,,Z,,,,,,,,1,M,,6500000000,B,6500300000,,104041410,2015,04,6501700000
6500000000,F,F,,,,F,089,A,G,,D,,,,C,,,088,1,I,,,B,,,104030000,2015,04,6500200000
6500000000,F,F,,,,F,090,A,G,,D,X,,,C,,,088,1,H,,6500000000,A,,,104030000,2015,04,6500200000
1001800000,C,K,,,,F,088,J,G,,E,X,,,,,,,,,,,,,,000000000,2015,04,1001801000
1000700000,H,C,,,,F,098,A,G,,I,X,,,B,,M,000,1,C,,1000700000,A,1000710000,,000000000,2015,04,1000710000
1000700000,H,C,,,,F,092,A,G,,C,L,,,C,,M,000,1,C,,1000700000,A,1000710000,,000000000,2015,04,1000710000
1001000000,H,C,,,,F,091,A,G,,D,X,,,C,,M,089,1,H,,6600000000,B,,,104040107,2015,04,1001014000
1002100000,D,D,,,,F,080,A,H,,E,X,,,F,,M,070,1,M,,6700000000,E,6703300000,,104041902,2015,04,6701800000
1000700000,D,D,,,,F,000,E,,,Z,X,,,,,M,047,1,J,,1000700000,E,1000712000,,104041720,2015,04,1000710000
6500000000,D,D,,,,F,088,A,G,,D,L,,,C,,M,079,1,H,,6300000000,P,6300700000,,000000000,2015,04,6500800000
6300000000,D,D,,,,F,068,A,F,,F,X,,,,,M,079,1,M,,6300000000,E,6300400000,,103111500,2015,04,6301000000
6400000000,D,D,,,,F,066,A,H,,D,Ma,,,,,M,062,1,J,,6400000000,S,6401400000,,104042003,2015,04,6401400000
1001900000,D,D,,,,F,090,O,G,,D,X,,,C,,M,090,1,L,,6600000000,A,6600200000,,104042100,2015,04,6600200000
6500000000,D,D,,,,F,087,A,G,,E,,,,C,,M,000,1,C,,6500000000,A,6500500000,,104042120,2015,04,6500500000
6500000000,D,D,,,,F,078,A,H,,H,,,,F,,M,051,1,Y,,6500000000,Z,6500300000,,104042213,2015,04,6500300000
1001000000,D,D,,,,F,091,A,G,,C,,,,C,,M,088,1,L,,6600000000,B,6602300000,,104040000,2015,04,1001014000
6500000000,C,C,,,,F,084,A,D,,D,,,,F,,M,000,1,R,,,E,,,104042202,2015,04,
6300000000,F,F,,,,F,097,A,,,C,Z,,,C,,M,000,,,,,,,,104042200,2015,04,6301100000
6300000000,H,I,,,,F,087,J,G,,Z,,,,C,,M,000,1,J,,,E,,,104041800,2015,04,
1001400000,F,F,,,,F,088,S,G,,D,,,,C,,M,000,1,H,,1001400000,A,1001401000,,104041700,2015,04,1001404000
6500000000,F,F,,,,F,089,J,G,,D,,,,C,,M,000,1,Y,,6500000000,B,6501600000,,104041719,2015,04,6501600000
1001900000,F,F,,,,F,087,J,,,Z,,,,,,M,000,1,P,,,,,,000000000,2015,04,6602800000
1000700000,F,F,,,,F,089,A,G,,D,,,,D,,M,087,1,H,,1000700000,A,1000710000,,104000000,2015,04,1000710000
1002000000,C,C,,,,F,087,A,G,,F,X,,,E,,,,1,H,,1002000000,B,,,000000000,2015,04,
1000300000,F,F,,,,M,089,A,G,,D,X,,,C,,F,089,1,H,,,G,,,104042200,2015,04,1000308000
1000300000,F,F,,,,F,089,A,G,,D,X,,,C,,M,089,1,H,,,G,,,104042200,2015,04,1000308000
6500000000,F,F,,,,F,082,A,G,,G,X,,,C,,M,000,1,P,,6500000000,G,6502700000,,100110000,2015,04,
1000400000,H,C,,,,F,074,N,D,,D,X,,,,,,,2,R,,1000400000,A,1000401000,,104042218,2015,04,1000401000
1001900000,F,F,,,,F,088,A,G,,E,,,,C,,M,087,1,H,,,,,,000000000,2015,04,6601700000
1000500000,H,C,,,,F,063,A,H,,Z,L,,,,,,,,Y,,1000500000,O,1000505000,,104042300,2015,04,1000505000
6500000000,F,E,,,,F,090,J,G,,D,,,,C,,M,089,1,L,,6500000000,E,,,103120000,2015,04,6500900000
6400000000,H,I,,,,F,088,A,G,,E,X,,,E,,M,085,1,H,,6400000000,B,6401200000,,000000000,2015,04,6400400000
1000300000,F,F,,,,M,088,A,G,,D,,,,C,,,,1,M,,1000300000,Z,1000301000,,104042220,2015,04,1000301000
1001300000,F,F,,,,F,089,A,G,,D,L,,,C,,M,086,1,H,,1001300000,B,1001317000,,104030000,2015,04,1001317000
1001900000,H,C,,,,F,082,A,B,,E,L,,,,,M,000,2,I,,6600000000,B,6601400000,,104032402,2015,04,6602500000
6500000000,F,F,,,,F,088,J,G,,E,,,,C,,M,088,1,L,,6500000000,S,6500200000,,104042210,2015,04,6500200000
1000700000,C,K,,,,F,089,A,,,Z,,,,E,,,,,,,,,,,000000000,2015,04,1000710000
1001400000,F,F,,,,F,090,J,G,,D,,,,C,,F,090,1,L,,1001400000,W,1001401000,,104020000,2015,04,1001401000
1001000000,F,F,,,,F,085,A,G,,E,J,,,C,,M,000,1,I,,,Z,,,000000000,2015,04,1001004000
1000300000,H,I,,,,F,089,J,G,,D,,,,C,,M,000,1,H,,1000300000,B,,,000000000,2015,04,
6500000000,F,F,,,,F,088,A,G,,D,,,,C,,M,083,2,H,,6500000000,B,,,104020000,2015,04,6500200000
6400000000,F,F,,,,M,090,A,G,,D,X,,,C,,M,093,1,D,,,A,,,104020000,2015,04,6400300000
6500000000,H,C,,,,F,084,A,D,,Z,,,,,,,000,,M,,,C,,,104042304,2015,04,6500100000
6500000000,F,F,,,,F,089,A,G,,D,,,,C,,M,083,1,H,,6500000000,B,,,104012100,2015,04,
6500000000,F,F,,,,F,094,A,G,,C,X,,,C,,M,092,2,L,,6500000000,B,6502800000,,104041719,2015,04,6502800000
1001000000,F,F,,,,F,088,A,,,E,L,,,C,,M,088,1,L,,1002000000,S,1002002000,,000000000,2015,04,1001012000
1001800000,H,C,,,,F,090,J,G,,D,,,,C,,,000,1,J,,,,,,104040523,2015,04,
1000500000,F,F,,,,F,089,A,G,,D,X,,,C,,M,089,1,I,,1000500000,B,1000504000,,104000000,2015,04,1000504000
1000200000,F,F,,,,F,089,A,G,,D,X,,,C,,M,000,1,H,,1000200000,B,1000201000,,104040000,2015,04,1000207000
1001900000,F,F,,,,Z,088,J,,,Z,,,,,,M,087,,H,,6600000000,B,,,104040000,2015,04,6601300000
6300000000,F,F,,,,F,086,A,G,,E,,,,C,,M,058,1,C,,6300000000,A,6300300000,,000000000,2015,04,6300300000
6300000000,H,I,,,,Z,086,J,G,,E,,,,C,,M,000,1,C,,6300000000,A,,,104000000,2015,04,
1001000000,F,F,,,,F,089,A,G,,D,X,,,D,,M,000,1,Y,,6700000000,B,6702100000,,104041100,2015,04,
1000300000,A,A,,,,M,067,A,B,,E,X,,,F,,M,070,1,Y,,1000300000,Z,1000307000,,104020119,2015,04,1000307000
1001900000,F,F,,,,F,090,A,G,,D,X,,,D,,,000,1,,,,,,,000000000,2015,04,6601600000
6500000000,F,F,,,,Z,000,J,,,Z,,,,,,M,087,,,,,,,,000000000,2015,04,6501300000
1001900000,F,F,,,,Z,000,J,,,Z,,,,,,,,,,,6600000000,S,6601600000,,104042313,2015,04,6601800000
6300000000,H,C,,,,F,086,O,G,,E,X,,,C,,M,046,1,Y,,6300000000,A,6300800000,,102072410,2015,04,6300800000
1002100000,F,F,,,,F,087,A,G,,E,X,,,C,,M,078,1,D,,1001000000,A,1001013000,,097000000,2015,04,6700300000
1000200000,F,F,,,,Z,000,J,,,Z,,,,,,,000,,,,1000200000,S,1000207000,,104042213,2015,04,
1000400000,H,E,,,,F,087,J,G,,E,X,,,D,,M,000,2,J,,1001800000,B,,,104042110,2015,04,
1000800000,F,F,,,,F,086,A,G,,E,,,,C,,,,1,,,,,,,000000000,2015,04,1000804000
6500000000,H,C,,,,M,093,A,G,,C,,,,C,,,,,Y,,6500000000,A,,,104020000,2015,04,6500300000
1001300000,D,D,,,,F,090,A,G,,D,X,,,C,,,,1,R,,1001300000,O,1001301000,,104042221,2015,04,1001301000
6300000000,D,D,,,,F,087,A,G,,E,X,,,C,,,,1,Y,,6500000000,E,6501000000,,104041814,2015,04,6301200000
1002100000,D,D,,,,F,071,A,,,G,X,,,F,,M,051,1,H,,6700000000,A,6703600000,,104042116,2015,04,6703600000
1001800000,D,D,,,,F,054,C,D,,E,X,,,,,M,060,1,I,,1001800000,A,1001803000,,104042109,2015,04,1001803000
1000700000,D,D,,,,F,071,A,X,,H,E,,,,,,,,,,1000700000,A,1000701000,,104042000,2015,04,1000701000
1000300000,D,D,,,,F,064,A,D,,E,X,,,,,,,,,,1000300000,A,1000302000,,104042304,2015,04,1000302000
1001900000,D,D,,,,F,083,A,G,,G,X,,,C,,M,047,1,Y,,6600000000,B,6600700000,,000000000,2015,04,6600400000
1001700000,D,D,,,,F,091,A,G,,D,X,,,C,,M,088,1,J,,1001700000,Z,1001705000,,104040719,2015,04,1001705000
6300000000,D,D,,,,F,094,A,G,,C,,,,C,,M,000,1,L,,6300000000,S,6300300000,,104032212,2015,04,
6500000000,D,D,,,,F,093,A,G,,C,X,,,C,,M,051,1,C,,6500000000,B,6501300000,,103020000,2015,04,6500100000
6500000000,D,D,,,,F,072,A,D,,G,,,,,,M,070,1,R,,6500000000,B,6501400000,,104040000,2015,04,6500800000
6500000000,D,D,,,,F,081,A,H,,G,,,,,,M,070,1,R,,6500000000,B,6501400000,,104040000,2015,04,6500800000
1000300000,D,D,,,,F,088,A,G,,D,X,,,C,,M,087,1,H,,1000300000,B,1000306000,,104041900,2015,04,1000305000
1001900000,D,D,,,,F,064,A,C,,E,X,,,F,,M,000,1,O,,6600000000,9,6601200000,,104041716,2015,04,6601200000
1000900000,C,K,,,,F,087,J,,,Z,,,,,,,,,,,,,,,000000000,2015,04,1000901000
1002100000,,F,,,,F,089,A,G,,D,X,,,C,,M,087,1,I,,6700000000,A,6701000000,,104030000,2015,04,6701000000
6300000000,H,I,,,,F,000,J,Y,,Z,,,,,,M,000,1,Y,,6300000000,Z,,,104030400,2015,04,
1000400000,F,F,,,,F,088,A,G,,D,X,,,C,,,,1,J,,1000400000,B,,,104040000,2015,04,1000402000
1000700000,F,F,,,,F,092,A,G,,C,X,,,D,,M,000,1,H,,1000700000,B,1000703000,,104031900,2015,04,1000705000
1000400000,H,E,,,,M,094,A,G,,C,X,,,,,M,065,1,C,,6700000000,B,6701500000,,101000000,2015,04,1000402000
1000800000,H,E,,,,F,000,J,,,Z,,,,,,M,091,1,D,,,,,,000000000,2015,04,1000804000
6500000000,F,F,,,,F,087,A,G,,E,X,,,C,,M,082,1,Y,,6500000000,O,6500100000,,104042209,2015,04,6500100000
1000300000,F,F,,,,F,000,A,G,,C,,,,C,,M,000,1,Y,,1000300000,B,1000308000,,104041806,2015,04,1000308000
6300000000,H,E,,,,F,091,A,G,,C,X,,,C,,,,2,F,,6300000000,A,6301200000,,104040000,2015,04,6301200000
1001300000,H,E,,,,F,097,A,G,,C,X,,,C,,M,064,1,C,,,A,,,000000000,2015,04,1001301000
1000300000,F,F,,,,F,093,A,G,,C,,,,C,,M,000,1,P,,,Z,,,104040000,2015,04,1000305000
1001000000,F,F,,,,Z,100,A,H,,I,,,,A,,M,078,1,D,,1001000000,A,,,103000000,2015,04,1001013000
6500000000,F,F,,,,F,087,A,G,,E,,,,C,,,,1,H,,,,,,000000000,2015,04,6500200000
1001900000,H,C,,,,F,089,A,G,,D,X,,,C,,M,000,1,H,,6600000000,S,6602400000,,104020000,2015,04,6602400000
6500000000,H,C,,,,F,068,A,D,,E,,,,,,M,078,1,Y,,1001800000,Z,,,104042304,2015,04,6500900000
6300000000,H,C,,,,F,087,A,,,Z,,,,,,,,,,,1000400000,B,,,104042100,2015,04,6301100000
1002100000,F,F,,,,F,088,A,G,,E,,,,C,,M,087,1,L,,6700000000,S,6700700000,,104040000,2015,04,6702100000
6500000000,F,F,,,,F,088,O,G,,E,,,,C,,,000,1,Y,,6500000000,B,6501600000,,104042020,2015,04,6501600000
6500000000,F,F,,,,F,085,A,G,,E,,,,C,,M,086,1,H,,6500000000,A,6500100000,,103100000,2015,04,6500900000
6500000000,H,I,,,,F,090,J,G,,D,,,,C,,M,000,1,I,,6500000000,E,,,103120000,2015,04,
1000700000,F,F,,,,F,089,A,G,,D,,,,C,,,,1,L,,1000700000,S,1000716000,,104040000,2015,04,1000715000
1001500000,H,E,,,,F,096,X,G,,C,X,,,C,,M,065,1,D,,1001500000,B,1001504000,,104040000,2015,04,1001504000
6500000000,F,F,,,,F,000,A,G,,Z,,,,C,,M,082,1,,,6500000000,A,,,000000000,2015,04,6501400000
