OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,OCCUPATION,OTHEROCCUPATION,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,SCHOOL,DID,DSEXID,DBDATE,NUMOFSUSPECT,RELATION,OTHERRELATION,OCCURCITY,OCCURPLACE,OCCURTOWN,OTHEROCCURPLACE,LASTOCCURTIME,INFOTIMEYEAR,INFOTIMEMONTH,TOWNCODE
1001000000,H,I,,,,F,000,J,Y,,Z,E,,,,,M,000,1,F,,1001000000,O,1001004000,,107010000,2018,01,
1001900000,H,C,,,,F,093,A,G,,C,X,,,C,,M,000,4,H,,6600000000,E,6600300000,,107011523,2018,01,6600300000
6500000000,D,D,,,,M,093,O,G,,D,X,,,C,,M,090,1,J,,6500000000,O,6500700000,,106113020,2018,01,6500700000
6400000000,D,D,,,,F,083,A,H,,G,X,,,,,M,056,1,O,,6400000000,E,6401800000,,107011206,2018,01,6400200000
6500000000,D,D,,,,F,096,A,G,,C,X,,,C,,M,039,1,Y,,6500000000,Z,6500200000,,106100000,2018,01,6500200000
1002100000,D,D,,,,F,092,A,G,,D,X,,,C,,M,092,1,L,,6700000000,S,6702000000,,106122216,2018,01,6702000000
1000300000,H,H,,,,F,063,A,,,Z,X,,,,,,000,1,J,,6300000000,,,,107011300,2018,01,1000308000
6300000000,C,C,,,,F,090,A,H,,E,,,,D,,M,088,1,Y,,6300000000,G,6300200000,,107012115,2018,01,6300300000
1001900000,F,F,,,,F,091,A,G,,E,,,,C,,,000,1,I,,,X,,,000000000,2018,01,6600100000
6500000000,H,C,,,,F,087,J,,,Z,,,,,,,,,O,,,U,,,106121800,2018,01,6501400000
1000700000,Z,C,,,,F,088,A,D,,D,,,,,,,,,,,,X,,,000000000,2018,01,1000726000
1000300000,C,K,,,,F,091,J,,,Z,,,,,,,,1,,,,,,,000000000,2018,01,1000308000
6300000000,H,I,,,,F,081,J,X,,Z,,,,,,M,000,1,O,,6300000000,D,,,107011900,2018,01,
1001500000,H,I,,,,F,082,A,Y,,Z,E,,,,,M,000,1,D,,,Z,,,000000000,2018,01,1001503000
6300000000,D,D,,,,F,080,A,D,,G,X,,,,,M,081,1,I,,6300000000,A,6300400000,,107011923,2018,01,6300400000
1001900000,D,D,,,,F,071,A,H,,E,X,,,,,M,067,1,M,,6600000000,B,6601800000,,106081923,2018,01,6601800000
1001900000,D,D,,,,F,091,A,G,,E,X,,,C,,M,084,1,H,,6600000000,B,6600800000,,107012001,2018,01,
1000200000,D,D,,,,F,082,A,,,Z,X,,,,,M,000,,K,,1000200000,B,1000201000,,000000000,2018,01,1000206000
1000300000,F,F,,,,F,091,A,G,,E,X,,,C,,M,090,,H,,1000300000,X,1000301000,,000000000,2018,01,1000301000
1000900000,H,E,,,,F,092,A,G,,C,L,,,C,,M,058,1,C,,1000900000,A,1000901000,,000000000,2018,01,1000901000
1000300000,H,C,,,,F,090,A,G,,Z,X,,,,,,000,,I,,,,,,000000000,2018,01,1000303000
6500000000,H,C,,,,F,091,J,G,,Z,,,,,,M,000,1,M,,,B,,,107011900,2018,01,6500100000
6300000000,H,E,,,,M,089,J,,,Z,X,,,,,M,092,1,Y,,6300000000,3,6300800000,,000000000,2018,01,
6300000000,H,C,,,,F,086,A,G,,G,X,,,C,,M,073,,Y,,6300000000,Z,6300300000,,107012119,2018,01,6300300000
1001900000,H,C,,,,F,048,A,H,,G,a,,,,,M,000,1,Y,,6600000000,A,6600900000,,107012023,2018,01,6600900000
6500000000,H,I,,,,F,094,J,G,,D,,,,C,,M,000,1,H,,,X,,,107011400,2018,01,6502300000
6300000000,F,F,,,,F,090,A,,,Z,,,,,,M,078,1,Y,,6300000000,X,6300900000,,000000000,2018,01,6300900000
1002100000,H,C,,,,F,092,A,G,,D,X,,,C,,M,089,1,J,,6700000000,B,6703200000,,000000000,2018,01,6703400000
1001900000,F,F,,,,F,087,A,G,,G,X,,,C,,,000,1,H,,6600000000,B,6600500000,,107012220,2018,01,6602600000
6500000000,H,E,,,,F,098,A,G,,C,L,,,C,,M,045,1,C,,6500000000,A,6500100000,,000000000,2018,01,6500100000
1000300000,F,F,,,,F,097,A,G,,C,X,,,C,,M,030,1,C,,,C,,,103000000,2018,01,1000302000
1000700000,E,F,,,,M,096,A,,,Z,X,,,C,,,,,Y,,1000700000,F,1000711000,,000000000,2018,01,1000715000
6500000000,F,F,,,,F,094,J,G,,D,,,,C,,M,093,1,,,,X,,,107012000,2018,01,6501300000
1000900000,F,F,,,,F,096,A,G,,C,X,,,C,,,,1,D,,1000900000,A,1000907000,,000000000,2018,01,1000907000
1000300000,H,C,,,,F,063,A,,,Z,X,,,,,,000,3,Y,,1000300000,A,1000308000,,106120000,2018,01,1000308000
1001900000,H,C,,,,F,091,A,G,,D,,,,C,,M,000,1,I,,,,,,106050608,2018,01,6600300000
1000700000,F,F,,,,F,093,A,G,,D,L,,,C,,M,000,1,L,,1000700000,3,1000717000,,107012314,2018,01,1000717000
1000200000,F,F,,,,M,091,J,G,,D,,,,C,,F,091,,I,,,A,,,000000000,2018,01,1000201000
6500000000,H,C,,,,F,060,A,Y,,Z,X,,,,,,,,L,,6500000000,E,6500100000,,107012300,2018,01,6500100000
6400000000,H,C,,,,F,090,A,G,,D,X,,,,,M,000,1,R,,6400000000,O,6401600000,,107011021,2018,01,6401600000
1001800000,C,K,,,,F,091,A,G,,D,X,,,E,,M,087,,H,,1001800000,B,1001802000,,000000000,2018,01,1001802000
1000800000,C,C,,,,F,079,A,D,,E,X,,,D,,M,000,1,R,,1000800000,B,1000812000,,107011916,2018,01,
1000300000,D,D,,,,F,091,J,G,,D,X,,,C,,M,000,1,C,,1000300000,B,1000302000,,106093023,2018,01,1000302000
1001900000,D,D,,,,M,086,A,G,,G,J,,,C,,M,080,4,Y,,6600000000,3,6601700000,,096100120,2018,01,6601200000
6500000000,D,D,,,,F,070,C,D,,E,X,,,F,,M,066,,I,,6500000000,E,6500100000,,106041521,2018,01,6500500000
1001900000,D,D,,,,F,083,A,X,,G,X,,,F,,M,077,1,D,,6600000000,C,6600200000,,092070000,2018,01,6600300000
1000300000,D,D,,,,F,084,E,B,,E,X,,,F,,,,1,O,,1000900000,U,1000908000,,106121800,2018,01,1000302000
1000300000,D,D,,,,F,086,E,B,,E,X,,,F,,,,1,O,,1000900000,U,1000908000,,106100000,2018,01,1000302000
6500000000,D,D,,,,F,090,A,G,,E,X,,,C,,,000,,M,,6500000000,B,6501300000,,106110213,2018,01,6500100000
1001900000,D,D,,,,F,087,A,G,,G,X,,,C,,M,051,1,Y,,6600000000,D,6600800000,,000000000,2018,01,6600800000
6300000000,F,F,,,,F,092,A,,,D,X,,,C,,M,000,,,,,,,,102000000,2018,01,6301100000
1002100000,F,F,,,,F,091,A,,,D,X,,,C,,M,091,1,L,,,S,,,107012214,2018,01,6700100000
6300000000,F,F,,,,F,095,J,,,Z,,,,C,,,,,,,,,,,104070000,2018,01,6300700000
1002100000,F,F,,,,F,092,A,,,Z,L,,,C,,M,094,1,L,,6700000000,S,6700700000,,000000000,2018,01,6700700000
6400000000,C,C,,,,F,076,J,B,,E,,,,,,M,000,1,J,,6400000000,E,6401800000,,107012122,2018,01,6400500000
1000300000,F,F,,,,F,091,A,G,,F,X,,,C,,M,000,,L,,6300000000,F,,,000000000,2018,01,1000301000
1000800000,H,E,,,,F,000,A,G,,G,X,,,,,,053,,D,,1000800000,A,1000803000,,107012319,2018,01,1000803000
6500000000,H,C,,,,F,101,A,G,,I,X,,,B,,M,096,1,,,6500000000,A,6500400000,,106123100,2018,01,6500400000
6500000000,F,F,,,,F,096,A,G,,C,,,,C,,,,1,R,,,U,,,000000000,2018,01,6500200000
1001900000,C,K,,,,Z,091,A,D,,D,,,,,,,,,,,,,,,000000000,2018,01,6601700000
6400000000,F,F,,,,M,097,A,G,,C,X,,,C,,,000,1,C,,6400000000,A,6401000000,,000000000,2018,01,6401000000
1000700000,H,E,,,,F,091,S,G,,E,X,,,C,,M,000,1,Y,,6600000000,B,6602700000,,000000000,2018,01,1000718000
6400000000,F,F,,,,M,100,A,G,,C,X,,,C,,,000,1,C,,6400000000,A,6401000000,,000000000,2018,01,6401000000
1001700000,H,E,,,,M,090,A,G,,E,X,,,C,,F,086,1,J,,6300000000,E,6300500000,,000000000,2018,01,1001701000
1000300000,H,C,,,,M,093,A,G,,D,N,,,C,,,000,,Y,,1000300000,Z,,,106120000,2018,01,1000302000
1001900000,K,U,,,,F,086,A,X,,Z,,,,,,M,000,1,O,,6600000000,B,6600500000,,000000000,2018,01,6600600000
1002100000,H,C,,,,F,072,A,Y,,E,X,,,F,,M,067,1,J,,6400000000,E,6400800000,,107012100,2018,01,6703200000
6400000000,F,F,,,,F,090,A,G,,E,X,,,C,,M,034,1,R,,6400000000,Z,6400900000,,000000000,2018,01,6400900000
1000400000,H,C,,,,F,094,A,G,,D,J,,,C,,M,000,1,Y,,1000400000,A,1000402000,,000000000,2018,01,1000402000
1000500000,F,F,,,,M,092,Q,G,,D,X,,,C,,F,092,,H,,1000500000,A,1000501000,,000000000,2018,01,1000501000
1000300000,F,F,,,,F,086,A,,,G,X,,,C,,M,087,,I,,1000300000,X,1000304000,,000000000,2018,01,1000304000
6400000000,F,F,,,,F,092,A,G,,D,X,,,C,,M,092,1,L,,6400000000,P,6400300000,,107010000,2018,01,6400300000
6400000000,F,F,,,,M,092,A,G,,D,X,,,C,,F,092,1,L,,6400000000,P,6400300000,,107010000,2018,01,6400300000
1001300000,H,C,,,,F,091,A,G,,E,X,,,C,,M,089,1,H,,1001300000,B,1001317000,,000000000,2018,01,1001303000
1000900000,H,E,,,,F,098,A,G,,C,X,,,C,,,,,Y,,1000900000,S,1000902000,,000000000,2018,01,1000902000
6400000000,Z,Z,,,,F,090,A,,,D,X,,,,,,,,,,,,,,000000000,2018,01,6402000000
6400000000,F,F,,,,F,094,A,G,,D,X,,,C,,M,089,1,H,,6400000000,S,6400500000,,107011108,2018,01,6400200000
6300000000,H,E,,,,M,101,A,G,,I,,,,B,,M,000,1,,,,,,,000000000,2018,01,
1000300000,F,F,,,,M,090,A,G,,E,X,,,C,,F,000,1,L,,1000300000,X,1000301000,,000000000,2018,01,1000301000
1000700000,H,C,,,,F,093,A,G,,D,L,,,C,,,,1,L,,1000700000,A,1000717000,,000000000,2018,01,1000717000
1000300000,D,D,,,,F,083,A,G,,G,X,,,C,,M,081,1,R,,1000300000,Z,1000307000,,107010319,2018,01,1000303000
1001900000,D,D,,,,F,073,G,X,,F,X,,,,,M,054,,O,,6600000000,E,6601200000,,106100514,2018,01,6601200000
6500000000,D,D,,,,F,085,A,G,,G,X,,,C,,M,084,,M,,6500000000,A,6500100000,,107012221,2018,01,6500100000
1001900000,D,D,,,,F,081,A,D,,E,X,,,,,,000,1,Y,,6600000000,B,6600600000,,104110000,2018,01,6602800000
1000300000,D,D,,,,F,070,A,D,,E,X,,,,,,078,1,K,,1000300000,E,1000301000,,107010000,2018,01,1000310000
1000400000,D,D,,,,F,092,A,G,,D,X,,,C,,,090,1,H,,1000400000,F,1000404000,,106070713,2018,01,1000404000
1001900000,F,F,,,,F,091,J,G,,Z,X,,,C,,M,062,1,D,,6600000000,B,6601200000,,106080000,2018,01,6601200000
1000300000,F,F,,,,F,096,A,G,,C,X,,,C,,M,094,,,,,,,,106120000,2018,01,1000306000
6300000000,F,F,,,,F,090,A,,,E,X,,,C,,,000,,,,,,,,105000000,2018,01,6300400000
6300000000,F,F,,,,F,090,A,,,E,X,,,C,,,,,,,,,,,000000000,2018,01,6301000000
1000300000,C,F,,,,M,100,A,,,C,X,,,C,,,,,,,,,,,000000000,2018,01,1000308000
6400000000,H,G,,,,F,091,A,G,,D,X,,,C,,M,091,1,Y,,6400000000,3,6400300000,,107012420,2018,01,6400300000
1002100000,F,F,,,,M,092,A,G,,D,X,,,C,,F,094,1,I,,6700000000,S,6702800000,,000000000,2018,01,6702800000
1002100000,F,F,,,,F,094,A,G,,D,X,,,C,,M,092,1,H,,6700000000,S,6702800000,,000000000,2018,01,6702800000
6500000000,H,E,,,,M,092,A,G,,D,,,,C,,M,093,1,L,,6300000000,S,6300400000,,000000000,2018,01,6500600000
1002100000,H,E,,,,F,076,A,Y,,G,X,,,,,M,053,4,J,,6700000000,E,,,106113000,2018,01,
1001500000,H,E,,,,F,099,X,G,,C,X,,,C,,M,092,,D,,1001500000,A,1001511000,,000000000,2018,01,1001511000
1000300000,F,F,,,,Z,086,A,G,,G,X,,,C,,M,086,,L,,1000300000,G,1000304000,,102000000,2018,01,1000304000
1002000000,F,F,,,,F,097,A,G,,C,X,,,C,,M,000,1,Y,,1002000000,B,1002002000,,000000000,2018,01,
1001400000,F,F,,,,F,095,O,G,,C,X,,,C,,M,000,1,C,,1001400000,X,1001408000,,000000000,2018,01,1001408000
6500000000,F,F,,,,F,090,A,G,,E,X,,,C,,M,088,1,H,,,X,,,000000000,2018,01,6501100000
1000300000,H,E,,,,F,091,A,G,,E,X,,,E,,,063,1,C,,1000300000,A,1000310000,,000000000,2018,01,1000310000
1002100000,F,F,,,,F,085,A,G,,G,X,,,C,,M,000,1,P,,6700000000,U,,,107012400,2018,01,
6500000000,,Z,,,,F,000,A,G,,E,X,,,E,,,,5,Y,,,E,,,106010000,2018,01,6501300000
1000300000,D,D,,,,F,091,A,G,,E,,,,D,,,000,1,H,,1000300000,B,1000302000,,000000000,2018,01,1000301000
6500000000,C,C,,,,F,081,A,,,G,,,,,,M,000,1,M,,6500000000,B,6500600000,,000000000,2018,01,6500600000
1000300000,D,D,,,,F,091,B,G,,E,X,,,C,,,,,,,1000300000,,1000304000,,107012419,2018,01,1000308000
1000900000,H,C,,,,F,100,A,G,,C,X,,,C,,M,041,4,C,,1000900000,A,,,000000000,2018,01,1000907000
1000700000,F,F,,,,M,091,A,Y,,D,Z,,,E,,F,000,1,H,,,B,,,000000000,2018,01,1000719000
1000400000,H,E,,,,F,081,A,,,Z,,,,,,,,,,,,X,,,000000000,2018,01,
1001900000,H,H,,,,F,087,A,G,,D,X,,,C,,,000,,J,,,X,,,000000000,2018,01,6600600000
1000300000,H,C,,,,F,089,A,G,,E,L,,,C,,,000,1,Y,,1000300000,B,,,000000000,2018,01,1000309000
6400000000,H,H,,,,F,085,A,X,,E,DL,,,F,,M,045,1,Q,,6400000000,A,6402800000,,000000000,2018,01,6402800000
1000800000,H,C,,,,F,091,A,H,,D,,,,F,,M,072,1,H,,,B,,,106000000,2018,01,1000802000
6400000000,F,F,,,,F,073,J,,,Z,,,,,,M,053,1,P,,6400000000,X,6400900000,,000000000,2018,01,
6400000000,H,D,,,,F,088,R,D,,E,X,,,E,,M,053,1,Y,,6400000000,A,6401200000,,000000000,2018,01,6401200000
1000200000,F,F,,,,F,092,Q,G,,D,,,,C,,M,092,1,L,,6600000000,E,,,107012300,2018,01,1000211000
6400000000,H,C,,,,F,092,A,G,,D,X,,,C,,M,000,1,M,,6400000000,G,,,000000000,2018,01,6400200000
1000400000,H,C,,,,F,088,A,G,,E,K,,,C,,M,057,1,F,,1000400000,A,1000406000,,000000000,2018,01,
1000300000,F,F,,,,F,091,A,G,,E,X,,,C,,M,000,1,M,,6500000000,B,6500500000,,000000000,2018,01,1000310000
1001900000,H,C,,,,F,103,A,,,Z,,,,,,,000,1,P,,6600000000,3,6600500000,,000000000,2018,01,6602700000
1001300000,C,C,,,,F,091,A,G,,D,X,,,E,,M,089,1,H,,1001300000,B,1001309000,,000000000,2018,01,1001309000
6500000000,D,D,,,,F,088,A,G,,E,X,,,C,,,,1,R,,6500000000,Z,6500600000,,107012515,2018,01,6500600000
6500000000,D,D,,,,F,088,A,H,,D,X,,,F,,M,069,1,M,,6500000000,E,6500600000,,107012504,2018,01,6500600000
6300000000,D,D,,,,F,069,J,,,Z,,,,,,,000,3,,,6300000000,P,6300400000,,107012523,2018,01,6300400000
1001300000,D,D,,,,F,087,A,G,,G,X,,,C,,M,055,,P,,6400000000,E,6401200000,,105063000,2018,01,
6400000000,D,D,,,,F,092,A,G,,D,X,,,,,M,084,1,M,,6400000000,B,6403100000,,106071510,2018,01,6403100000
0902000000,D,D,,,,F,092,A,G,,D,X,,,C,,M,000,1,D,,0902000000,B,0902003000,,000000000,2018,01,0902003000
1001900000,D,D,,,,M,089,A,G,,E,X,,,C,,M,089,1,L,,6600000000,Z,6602700000,,107010415,2018,01,6602800000
1001900000,D,D,,,,F,080,A,D,,G,X,,,,,M,080,,J,,6600000000,B,6600400000,,106092423,2018,01,6600400000
1001900000,D,D,,,,F,092,A,G,,D,X,,,C,,M,091,,I,,6600000000,B,6600900000,,106041516,2018,01,6600900000
1002100000,H,Z,,,,M,091,A,,,Z,X,,,,,,000,1,H,,6700000000,B,6702700000,,000000000,2018,01,6702800000
1000800000,F,F,,,,M,091,A,G,,E,X,,,C,,F,090,1,L,,1000800000,S,1000802000,,000000000,2018,01,
1001300000,H,E,,,,Z,091,A,,,Z,X,,,C,,,,,F,,1000500000,B,,,000000000,2018,01,1001317000
1000400000,H,I,,,,F,070,A,B,,G,X,,,,,M,000,1,F,,,A,,,000000000,2018,01,
6500000000,C,C,,,,F,084,A,G,,G,,,,C,,,,1,M,,,B,,,107012624,2018,01,6501000000
6500000000,H,C,,,,F,072,J,,,Z,,,,,,,,1,N,,6500000000,E,6500100000,,107012500,2018,01,6501400000
6500000000,D,D,,,,F,083,A,D,,E,X,,,F,,M,068,4,N,,6500000000,E,6500200000,,106121002,2018,01,6500700000
6500000000,D,D,,,,F,084,A,G,,G,,,,C,,M,000,1,J,,6500000000,A,6501000000,,107012523,2018,01,6501000000
6400000000,D,D,,,,F,055,A,D,,D,X,,,,,M,063,1,O,,6400000000,B,6401500000,,107012215,2018,01,6401500000
1001700000,D,D,,,,F,091,O,G,,D,X,,,C,,M,089,1,I,,1001700000,B,1001707000,,107011920,2018,01,1001705000
6500000000,D,D,,,,F,085,A,G,,G,X,,,C,,M,081,1,D,,1000300000,C,1000301000,,000000000,2018,01,6500100000
1000400000,D,D,,,,F,086,A,D,,E,X,,,F,,M,087,1,J,,1000400000,B,1000402000,,107012705,2018,01,1000402000
1000400000,D,D,,,,F,079,A,H,,G,X,,,,,M,000,1,M,,6300000000,E,6300400000,,107012321,2018,01,1000406000
6300000000,C,C,,,,F,082,A,,,Z,X,,,,,,000,1,N,,6300000000,B,,,000000000,2018,01,
0902000000,H,C,,,,F,091,A,H,,E,X,,,E,,M,000,1,M,,0902000000,D,0902001000,,000000000,2018,01,0902004000
0902000000,D,D,,,,F,000,J,,,Z,,,,,,,,1,M,,0902000000,Z,0902004000,,107012301,2018,01,0902004000
1001900000,H,I,,,,F,092,Q,G,,D,X,,,C,,M,000,1,M,,,X,,,000000000,2018,01,
1001900000,H,C,,,,F,093,A,G,,D,X,,,C,,M,087,1,H,,6600000000,B,6601600000,,107012802,2018,01,6601600000
1000200000,H,C,,,,F,091,A,G,,E,X,,,C,,M,000,1,M,,1000200000,E,1000202000,,000000000,2018,01,1000209000
1000500000,H,E,,,,F,094,A,G,,C,X,,,C,,,086,1,M,,1000500000,A,1000502000,,107011300,2018,01,1000502000
1000300000,C,C,,,,F,075,A,D,,E,M,,,,,M,000,1,Q,,1000300000,F,1000310000,,107012316,2018,01,1000310000
6500000000,H,C,,,,F,090,A,G,,Z,,,,,,M,000,,H,,6500000000,B,6501000000,,000000000,2018,01,6501000000
1001500000,H,C,,,,F,075,A,H,,E,,,,F,,M,000,1,Y,,1001500000,P,1001501000,,000000000,2018,01,1001507000
1000800000,A,A,,,,M,091,J,G,,Z,X,,,,,,000,4,L,,1000700000,A,1000712000,,000000000,2018,01,
1000300000,C,C,,,,F,065,A,H,,D,X,,,,,M,000,1,K,,1000300000,A,1000302000,,107010815,2018,01,1000302000
1000300000,C,C,,,,F,091,A,G,,E,X,,,C,,M,088,1,I,,1000300000,B,1000302000,,106102516,2018,01,1000307000
1002100000,H,H,,,,F,077,A,P,,F,Y,,,,,M,057,1,I,,6700000000,A,6702000000,,107012800,2018,01,6702000000
1001800000,H,E,,,,F,077,A,X,,G,X,,,,,M,076,1,H,,1001800000,A,1001801000,,106110400,2018,01,1001801000
6500000000,H,C,,,,F,087,A,G,,G,X,,,,,M,000,1,M,,6500000000,E,6501300000,,107011400,2018,01,6501200000
1001300000,H,I,,,,F,058,J,H,,Z,Ma,,,,,M,000,1,C,,1001300000,A,1001317000,,106000000,2018,01,1001317000
1000900000,H,E,,,,Z,092,J,,,Z,X,,,,,,000,1,F,,1000900000,A,1000913000,,000000000,2018,01,
6400000000,H,C,,,,F,080,A,D,,G,X,,,F,,M,076,1,I,,6400000000,A,6400800000,,107012809,2018,01,6400800000
1000400000,H,C,,,,F,086,Q,H,,E,X,,,,,M,000,1,Q,,1000300000,C,,,000000000,2018,01,1000413000
6500000000,D,D,,,,F,000,A,G,,G,,,,C,,M,084,1,M,,6500000000,E,6501300000,,107011411,2018,01,6501200000
1001700000,D,D,,,,F,090,A,G,,E,X,,,C,,M,091,1,H,,1001700000,B,1001703000,,000000000,2018,01,1001705000
1001300000,D,D,,,,F,092,A,G,,D,X,,,C,,M,088,,I,,1001300000,C,1001309000,,106110000,2018,01,1001309000
6400000000,D,D,,,,F,094,A,G,,D,,,,,,M,089,,H,,6400000000,S,6400500000,,107011108,2018,01,6400200000
6500000000,D,D,,,,F,072,A,D,,F,M,,,,,M,047,1,C,,6500000000,B,6500700000,,000000000,2018,01,6500500000
1001900000,D,D,,,,F,097,A,G,,C,X,,,C,,,,,Q,,6600000000,B,6602400000,,106122410,2018,01,6602400000
6400000000,D,D,,,,F,050,A,X,,A,H,,,,,M,074,1,C,,6400000000,R,6401200000,,107011909,2018,01,6401700000
1001300000,D,D,,,,F,092,A,G,,D,X,,,C,,M,091,,I,,6400000000,A,6400900000,,000000000,2018,01,1001322000
1000300000,D,D,,,,F,077,A,D,,E,L,,,F,,M,050,1,C,,1000300000,B,1000301000,,000000000,2018,01,1000301000
1001500000,D,D,,,,F,091,A,H,,D,X,,,F,,M,086,1,I,,1001500000,B,1001501000,,000000000,2018,01,1001505000
6300000000,D,D,,,,F,067,A,D,,D,X,,,,,,000,1,N,,6300000000,B,6301100000,,106122419,2018,01,6300400000
1002100000,D,D,,,,F,092,A,G,,D,L,,,C,,M,060,1,F,,,M,,,000000000,2018,01,6702700000
6500000000,D,D,,,,F,092,O,G,,D,X,,,C,,M,088,1,H,,6500000000,B,6500500000,,107012600,2018,01,6500700000
1001900000,H,C,,,,M,067,A,H,,E,M,,,,,M,000,,O,,6600000000,B,,,107011900,2018,01,6602700000
1000300000,F,F,,,,F,092,A,G,,D,X,,,C,,M,091,1,H,,1000300000,X,,,000000000,2018,01,1000310000
1001900000,H,G,,,,F,094,A,G,,D,,,,C,,M,000,1,M,,,O,,,107012912,2018,01,
6400000000,F,F,,,,F,075,A,,,Z,X,,,,,M,053,1,P,,6400000000,X,6400900000,,000000000,2018,01,6400900000
6400000000,F,F,,,,F,072,A,,,Z,X,,,,,M,053,1,P,,6400000000,X,6400900000,,000000000,2018,01,6400900000
6500000000,H,I,,,,F,075,J,H,,Z,,,,,,M,000,1,R,,6500000000,Z,6500800000,,106121600,2018,01,
6400000000,F,F,,,,F,072,A,,,Z,X,,,,,M,053,1,P,,6400000000,X,6400900000,,000000000,2018,01,6400500000
6300000000,H,C,,,,F,066,A,D,,E,X,,,F,,M,000,1,M,,1000200000,E,1000202000,,107012921,2018,01,6300200000
1000300000,X,R,,,,M,080,A,X,,Z,X,,,,,M,066,1,Y,,1000300000,1,1000307000,,107010600,2018,01,1000307000
1001300000,H,F,,,,F,086,D,G,,G,X,,,C,,,,1,R,,1001300000,S,1001313000,,107013012,2018,01,1001313000
1000400000,H,E,,,,F,090,A,G,,E,X,,,C,,M,000,4,M,,1000300000,C,1000302000,,107011224,2018,01,1000405000
6400000000,H,E,,,,F,057,A,D,,F,X,,,,,M,050,5,N,,6300000000,E,,,000000000,2018,01,6400800000
1000500000,H,C,,,,F,092,A,G,,D,X,,,C,,M,074,1,H,,1000500000,B,1000512000,,000000000,2018,01,1000512000
6500000000,H,C,,,,F,083,A,X,,Z,,,,,,M,072,1,K,,6600000000,Z,6601200000,,000000000,2018,01,6500700000
1001400000,H,I,,,,M,074,M,H,,Z,X,,,,,M,051,1,D,,1001400000,A,,,107013000,2018,01,1001410000
6500000000,D,D,,,,F,082,A,H,,E,X,,,F,,M,082,1,J,,6500000000,E,6500700000,,107012508,2018,01,6500700000
1002100000,D,D,,,,F,078,A,D,,G,X,,,F,,M,067,1,D,,6700000000,A,6703100000,,088000000,2018,01,6703100000
1000500000,D,D,,,,F,090,A,G,,E,L,,,C,,M,067,1,Y,,1000500000,A,1000505000,,106110000,2018,01,1000505000
1001800000,D,D,,,,F,093,A,G,,D,X,,,C,,M,000,,R,,1000400000,E,1000402000,,106091622,2018,01,1001802000
6500000000,D,D,,,,F,075,A,D,,D,X,,,,,M,000,1,N,,6300000000,Z,6300100000,,107012215,2018,01,6500300000
6400000000,D,D,,,,F,089,A,G,,E,X,,,C,,M,082,1,H,,1001300000,B,1001301000,,107011314,2018,01,6401200000
1000400000,D,D,,,,F,092,A,G,,D,X,,,D,,M,089,1,I,,1000300000,B,1000304000,,106110000,2018,01,1000405000
6400000000,D,D,,,,M,085,A,G,,G,J,,,C,,M,081,1,Y,,6600000000,T,6601700000,,098083115,2018,01,6400900000
1001300000,D,D,,,,F,086,D,G,,H,X,,,C,,M,070,1,R,,1001300000,S,1001313000,,107013012,2018,01,1001313000
1001900000,D,D,,,,F,073,I,F,,E,,,,,,M,050,1,A,,6600000000,A,6600700000,,107012908,2018,01,6600900000
1001900000,F,F,,,,F,092,A,G,,D,,,,C,,M,090,1,H,,6600000000,,6602800000,,107012500,2018,01,6602800000
1000500000,F,F,,,,M,091,N,G,,E,X,,,C,,F,090,1,I,,6500000000,E,,,000000000,2018,01,1000511000
6500000000,H,E,,,,Z,000,J,,,Z,,,,,,,000,1,C,,6500000000,A,6500700000,,107013110,2018,01,6500700000
1000800000,F,F,,,,F,094,J,G,,D,X,,,C,,F,053,,C,,1000800000,C,1000802000,,000000000,2018,01,1000802000
1001900000,F,F,,,,F,094,A,,,Z,,,,,,,000,,,,,,,,000000000,2018,01,
1000500000,F,F,,,,Z,091,A,G,,E,X,,,C,,M,091,1,H,,1000500000,B,1000501000,,000000000,2018,01,1000512000
1000300000,F,F,,,,F,093,A,G,,D,X,,,C,,,000,5,L,,1000300000,S,1000301000,,000000000,2018,01,
1000300000,F,F,,,,F,093,A,G,,D,X,,,C,,,000,5,L,,1000300000,S,1000301000,,000000000,2018,01,1000308000
1001800000,H,C,,,,F,091,A,G,,Z,X,,,C,,M,000,1,P,,1001800000,D,,,106111022,2018,01,
1001300000,H,C,,,,F,089,A,D,,D,X,,,F,,M,083,1,D,,1001300000,A,1001304000,,000000000,2018,01,1001304000
6500000000,H,Z,,,,F,081,A,H,,E,M,,,,,,000,1,Y,,,Z,,,000000000,2018,01,6500100000
1000500000,F,F,,,,M,091,A,G,,E,X,,,C,,F,091,1,H,,1000500000,A,1000501000,,000000000,2018,01,1000501000
6400000000,H,E,,,,F,082,A,D,,Z,X,,,,,M,053,1,P,,6400000000,E,,,000000000,2018,01,6400900000
1000500000,H,C,,,,F,089,A,G,,E,X,,,C,,M,000,1,I,,1000500000,S,1000501000,,000000000,2018,01,1000501000
6500000000,H,C,,,,F,075,J,D,,Z,,,,,,M,068,1,Y,,6500000000,A,6500200000,,106061700,2018,01,6500200000
1001900000,D,D,,,,F,084,E,B,,D,X,,,F,,M,040,1,O,,6600000000,B,6601200000,,106101516,2018,01,6600100000
