OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,OCCUPATION,OTHEROCCUPATION,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,SCHOOL,DID,DSEXID,DBDATE,NUMOFSUSPECT,RELATION,OTHERRELATION,OCCURCITY,OCCURPLACE,OCCURTOWN,OTHEROCCURPLACE,LASTOCCURTIME,INFOTIMEYEAR,INFOTIMEMONTH,TOWNCODE
6500000000,H,C,,,,F,090,A,G,,D,X,,,C,,M,000,1,J,,6300000000,E,,,103032916,2014,04,6500100000
1001900000,H,C,,,,F,079,A,,,Z,,,,,,M,063,1,J,,6600000000,B,6600500000,,103040500,2014,04,6602800000
1001300000,Z,C,,,,F,087,A,G,,D,,,,C,,,,,,,,,,,000000000,2014,04,1001309000
6300000000,H,I,,,,F,063,J,Y,,Z,X,,,,,M,000,,Y,,6300000000,Z,,,103042100,2014,04,
1000300000,F,F,,,,F,090,A,G,,D,X,,,C,,M,085,1,I,,1000300000,B,1000302000,,103030000,2014,04,1000305000
1000200000,H,C,,,,F,082,A,,,Z,M,,,,,M,000,1,C,,1000200000,A,1000207000,,103042119,2014,04,1000207000
1000900000,F,F,,,,M,088,A,G,,D,X,,,D,,,,1,,,1000900000,A,,,103040000,2014,04,1000904000
1000300000,F,F,,,,F,089,A,G,,D,X,,,C,,M,000,1,H,,1000300000,F,1000305000,,000000000,2014,04,1000305000
1000800000,F,F,,,,F,091,A,G,,C,,,,C,,,,1,D,,1000800000,Y,1000803000,,000000000,2014,04,1000803000
1000700000,F,F,,,,F,088,A,G,,D,,,,C,,M,000,1,H,,1000900000,Y,1000904000,,000000000,2014,04,1000726000
6400000000,H,E,,,,F,090,A,G,,C,X,,,C,,M,083,1,D,,6400000000,B,6401300000,,000000000,2014,04,6401200000
1000200000,F,F,,,,M,093,A,G,,C,X,,,C,,,,1,C,,1000200000,A,1000210000,,000000000,2014,04,1000210000
1001800000,H,C,,,,F,056,A,P,,Z,,,,,,,,,Y,,,Y,,,102110000,2014,04,1001803000
1000300000,H,E,,,,F,089,A,G,,D,X,,,C,,,,1,M,,1000300000,A,1000302000,,102000000,2014,04,1000302000
1000800000,F,F,,,,F,087,A,G,,E,X,,,C,,M,000,1,Y,,6600000000,Z,6602800000,,100000000,2014,04,1000802000
1001300000,F,F,,,,F,088,J,,,D,,,,C,,,,,,,,,,,000000000,2014,04,1001301000
1000200000,F,F,,,,F,000,J,,,Z,,,,,,M,089,1,,,,,,,000000000,2014,04,
6500000000,F,F,,,,M,091,A,G,,C,X,,,C,,M,091,1,L,,6500000000,S,6500500000,,103040814,2014,04,6500500000
1000900000,F,F,,,,F,089,A,G,,D,,,,C,,M,087,1,R,,1000900000,Z,1000908000,,103040317,2014,04,1000908000
1001000000,F,F,,,,F,083,A,G,,G,,,,C,,M,000,1,D,,1001000000,A,1001004000,,103011910,2014,04,1001004000
6500000000,F,F,,,,F,087,J,G,,D,,,,C,,,,1,,,,,,,000000000,2014,04,6500600000
6300000000,H,C,,,,F,089,A,G,,D,X,,,C,,M,000,1,H,,6300000000,F,6300400000,,103040320,2014,04,6300600000
1000800000,H,I,,,,F,082,J,H,,Z,,,,,,M,070,1,D,,1000800000,S,1000808000,,103040600,2014,04,
1000700000,F,F,,,,F,085,J,G,,E,,,,C,,,,1,H,,,,,,000000000,2014,04,1000708000
1000300000,D,D,,,,F,087,A,G,,E,X,,,C,,,000,1,J,,1000300000,E,1000309000,,103040613,2014,04,1000303000
1001900000,D,D,,,,F,088,L,G,,D,X,,,C,,,000,1,M,,6600000000,E,6600100000,,102102512,2014,04,6600700000
1000400000,D,D,,,,F,078,A,D,,E,X,,,F,,M,070,1,B,,1001800000,B,1001801000,,098053001,2014,04,1000401000
6300000000,D,D,,,,F,068,A,,,Z,,,,,,M,076,1,N,,6500000000,Z,6500200000,,103040809,2014,04,6300400000
6500000000,D,D,,,,F,087,A,G,,E,X,,,C,,M,086,1,J,,6500000000,F,6501300000,,103033002,2014,04,6501300000
1000300000,H,E,,,,F,000,J,,,Z,,,,,,,,,,,,X,,,000000000,2014,04,1000301000
1001800000,F,F,,,,F,091,A,,,C,X,,,C,,M,000,,,,,,,,000000000,2014,04,1001802000
6300000000,H,C,,,,F,079,A,H,,G,X,,,E,,M,000,1,Y,,6300000000,Z,6300400000,,103040801,2014,04,6301200000
1000900000,F,F,,,,F,089,A,G,,D,L,,,C,,M,089,1,L,,1000900000,S,1000907000,,103040808,2014,04,1000907000
1001500000,F,F,,,,F,086,X,G,,E,X,,,C,,M,084,1,,,1001500000,B,1001512000,,103010101,2014,04,1001512000
6300000000,F,F,,,,Z,000,J,,,Z,,,,,,M,086,1,L,,6300000000,S,6301200000,,103040712,2014,04,6301200000
1002100000,F,F,,,,Z,000,J,,,Z,,,,,,F,087,1,H,,6700000000,A,6700900000,,000000000,2014,04,
1000400000,F,F,,,,F,098,J,,,Z,,,,,,M,098,1,L,,1000400000,S,1000401000,,103040816,2014,04,1000405000
6400000000,F,F,,,,F,087,A,G,,D,X,,,C,,M,088,1,H,,6400000000,G,,,102120000,2014,04,6402200000
6300000000,F,F,,,,F,089,A,G,,D,X,,,C,,M,084,1,H,,6300000000,G,,,000000000,2014,04,6300600000
1000300000,F,F,,,,M,089,A,G,,D,X,,,C,,F,088,,H,,1000300000,A,1000309000,,103032214,2014,04,1000309000
6400000000,F,F,,,,M,088,A,G,,D,X,,,C,,F,087,1,H,,6400000000,G,,,102120000,2014,04,6402300000
1000300000,F,F,,,,F,088,A,G,,D,X,,,C,,M,089,,H,,1000300000,B,1000309000,,103032214,2014,04,1000309000
1000300000,H,C,,,,F,089,J,G,,D,X,,,C,,M,000,1,L,,1000300000,B,1000313000,,103031402,2014,04,1000313000
1000300000,H,I,,,,F,072,J,Y,,Z,,,,,,M,000,1,Q,,,B,,,101000000,2014,04,
1001400000,H,C,,,,F,087,A,G,,D,X,,,C,,M,085,1,H,,1001400000,B,1001401000,,103040616,2014,04,1001401000
6300000000,F,F,,,,F,000,J,G,,D,,,,C,,M,000,1,H,,6300000000,E,6301200000,,103033109,2014,04,6301200000
1000200000,F,F,,,,F,000,A,G,,D,,,,C,,,,1,R,,1000200000,O,1000201000,,103040817,2014,04,1000201000
1001300000,C,C,,,,F,061,H,D,,E,X,,,,,M,000,,O,,1001300000,Z,1001305000,,103040816,2014,04,1001313000
1000200000,H,C,,,,F,085,A,G,,F,X,,,E,,M,077,1,H,,,,,,000000000,2014,04,1000202000
1000300000,Z,F,,,,F,075,J,,,Z,X,,,,,M,052,1,O,,6600000000,E,,,101111614,2014,04,1000301000
1001300000,F,F,,,,F,087,M,G,,D,,,,C,,M,085,1,H,,1001300000,A,1001326000,,103031000,2014,04,1001326000
1001300000,H,I,,,,F,061,A,Y,,Z,,,,,,M,000,1,O,,1001300000,B,,,103040900,2014,04,
6400000000,H,C,,,,F,089,A,G,,D,X,,,C,,M,089,1,H,,6400000000,B,6401200000,,103033119,2014,04,6401200000
1000400000,C,K,,,,F,087,J,,,Z,,,,,,,,,H,,,,,,000000000,2014,04,1000401000
1001900000,A,A,,,,F,062,A,D,,E,,,,,,M,059,1,N,,6600000000,Z,6600500000,,102051716,2014,04,6600400000
1002100000,F,F,,,,F,088,J,,,Z,,,,,,M,000,1,I,,6700000000,B,6703100000,,000000000,2014,04,6703500000
1001900000,F,F,,,,F,089,A,G,,D,X,,,C,,M,088,1,H,,6600000000,A,6602300000,,103040412,2014,04,6602300000
1001900000,F,F,,,,M,099,J,,,I,X,,,,,M,096,1,D,,6600000000,C,6600800000,,103040715,2014,04,6600800000
1000300000,F,F,,,,F,000,J,,,Z,,,,C,,M,088,1,M,,6600000000,C,6602700000,,103040522,2014,04,
1001900000,F,F,,,,F,088,J,G,,D,X,,,C,,F,088,1,H,,6600000000,Y,,,103030000,2014,04,
1001900000,F,F,,,,F,088,A,G,,D,X,,,C,,F,088,1,L,,6600000000,Y,6602800000,,103030000,2014,04,6601100000
1000500000,H,C,,,,F,045,A,D,,Z,,,,,,,,,J,,1000500000,E,,,102040000,2014,04,1000501000
1001900000,H,C,,,,F,089,J,G,,D,L,,,C,,M,040,1,C,,,A,,,000000000,2014,04,6601000000
1001900000,H,C,,,,F,070,C,D,,E,,,,,,,,1,M,,6600000000,B,6600400000,,103040322,2014,04,6601100000
1001900000,H,C,,,,F,073,E,,,Z,X,,,,,M,000,1,Y,,6600000000,A,,,103040703,2014,04,6600500000
1001900000,H,C,,,,F,069,J,D,,Z,X,,,,,M,000,,,,6600000000,E,,,103040500,2014,04,6600600000
6300000000,H,C,,,,F,091,A,G,,C,X,,,C,,M,039,1,C,,6300000000,A,6300800000,,103033000,2014,04,6300800000
1000300000,D,D,,,,F,036,A,X,,C,,,,,,M,027,1,Q,,1000300000,Z,1000301000,,103032811,2014,04,1000301000
6500000000,D,D,,,,F,000,A,D,,E,X,,,F,,M,067,1,J,,6500000000,B,6501000000,,103032800,2014,04,6501000000
6500000000,D,D,,,,M,081,A,D,,G,X,,,C,,,,1,R,,6300000000,E,6300600000,,103040712,2014,04,6500300000
1001700000,D,D,,,,F,079,A,D,,G,X,,,,,M,071,1,J,,6300000000,B,6301200000,,101112202,2014,04,1001705000
1001900000,D,D,,,,F,077,A,D,,G,,,,,,M,082,1,I,,6600000000,A,6600400000,,103040900,2014,04,6600400000
1000200000,D,D,,,,F,088,A,G,,D,X,,,C,,M,083,1,R,,1000200000,O,1000201000,,103040817,2014,04,1000201000
1002000000,D,D,,,,F,083,A,D,,E,X,,,F,,M,077,1,K,,1002000000,A,1002002000,,103030400,2014,04,1002002000
1000700000,D,D,,,,F,000,J,X,,I,,,,A,,M,052,1,C,,6600000000,B,6600400000,,000000000,2014,04,
1000900000,F,F,,,,F,084,A,G,,E,Y,,,C,,M,000,1,Y,,,,,,103040816,2014,04,1000920000
1000700000,C,C,,,,F,087,A,,,Z,,,,,,,,,,,,,,,000000000,2014,04,1000710000
6300000000,F,F,,,,M,089,A,G,,D,L,,,C,,F,000,1,Q,,6300000000,E,6300700000,,000000000,2014,04,6300700000
1000800000,H,C,,,,F,084,J,Y,,Z,X,,,,,,,,,,,Y,,,103040800,2014,04,1000811000
1000300000,A,A,,,,F,085,A,G,,Z,X,,,C,,,,1,R,,1000300000,Z,1000306000,,102070400,2014,04,1000306000
1000700000,H,C,,,,F,087,J,,,Z,,,,,,,,1,H,,,,,,000000000,2014,04,1000726000
6400000000,F,F,,,,M,088,A,,,Z,,,,C,,F,092,,Q,,6400000000,A,6400200000,,000000000,2014,04,6400200000
1000700000,H,E,,,,F,084,A,D,,Z,X,,,F,,M,057,1,C,,1000700000,B,1000712000,,000000000,2014,04,1000712000
6400000000,C,E,,,,F,097,A,G,,I,,,,B,,,,1,R,,6400000000,Z,6400300000,,000000000,2014,04,6400300000
1000300000,H,C,,,,F,076,A,H,,E,,,,,,M,000,1,M,,1000300000,E,1000302000,,103040920,2014,04,1000302000
6500000000,F,F,,,,F,091,A,G,,C,,,,D,,,000,1,F,,,,,,000000000,2014,04,6501400000
6500000000,F,F,,,,F,085,A,G,,E,X,,,C,,,,1,D,,,A,,,097000000,2014,04,6500200000
1002000000,F,F,,,,F,086,J,G,,E,X,,,C,,M,000,1,H,,1002000000,G,1002002000,,102110000,2014,04,1002002000
6500000000,F,F,,,,M,094,J,H,,C,D,,,C,,M,000,1,C,,6500000000,A,6500200000,,103042222,2014,04,6500200000
6500000000,F,F,,,,M,087,O,G,,D,,,,C,,F,090,1,L,,6500000000,S,6500500000,,103000000,2014,04,6500500000
1001300000,F,F,,,,F,093,A,G,,C,X,,,C,,M,000,1,C,,1001300000,A,1001320000,,103042222,2014,04,1001320000
6400000000,F,F,,,,F,084,A,G,,E,X,,,C,,M,085,1,L,,6400000000,S,6403000000,,103030000,2014,04,6401500000
6300000000,H,I,,,,F,000,J,G,,E,X,,,C,,M,000,1,H,,,X,,,000000000,2014,04,
6500000000,F,F,,,,F,093,A,,,C,,,,C,,,,,F,,,B,,,000000000,2014,04,6501800000
6400000000,F,F,,,,F,090,A,G,,D,X,,,C,,,,1,I,,6400000000,G,6401400000,,102000000,2014,04,6401400000
1000500000,F,F,,,,F,091,Q,G,,Z,X,,,,,M,087,1,L,,1000500000,S,1000518000,,103041707,2014,04,1000518000
1000300000,H,C,,,,F,087,A,H,,D,X,,,F,,M,084,1,H,,1000300000,B,1000310000,,103040900,2014,04,1000304000
6300000000,H,I,,,,F,086,J,Y,,Z,,,,,,M,083,1,I,,6300000000,Z,6300600000,,000000000,2014,04,
1000200000,F,F,,,,F,086,J,G,,E,X,,,C,,,,1,R,,1000200000,R,1000205000,,103042306,2014,04,1000205000
6500000000,F,F,,,,F,089,A,G,,D,,,,C,,M,090,1,L,,6500000000,S,6500100000,,103042114,2014,04,6500100000
6400000000,F,F,,,,F,093,M,G,,C,X,,,C,,M,092,2,L,,6400000000,T,6400400000,,103030000,2014,04,6401100000
1000900000,F,F,,,,F,085,A,G,,E,X,,,C,,,000,1,R,,1000900000,G,1000917000,,103042217,2014,04,1000917000
6400000000,Z,K,,,,F,088,J,G,,Z,X,,,,,,,1,H,,,,,,000000000,2014,04,6403000000
1000300000,H,E,,,,M,095,J,,,C,Z,,,C,,F,071,1,C,,1000300000,A,,,103000000,2014,04,1000308000
1000200000,F,F,,,,F,000,J,G,,E,X,,,C,,,,1,M,,1000200000,B,1000204000,,103020000,2014,04,
6500000000,F,F,,,,F,090,A,G,,D,X,,,C,,M,087,1,L,,6500000000,S,6500500000,,103000000,2014,04,6500500000
1001900000,H,I,,,,F,000,J,Y,,Z,X,,,,,M,000,1,D,,,X,,,000000000,2014,04,
6300000000,H,C,,,,F,092,A,G,,C,X,,,C,,M,000,2,M,,6300000000,F,,,103041600,2014,04,6300700000
1001000000,H,C,,,,F,075,A,H,,F,KMN,,,,,M,075,1,C,,1001000000,A,1001005000,,102090000,2014,04,1001005000
6500000000,F,F,,,,M,088,J,G,,D,,,,C,,,,1,,,,,,,000000000,2014,04,6500600000
1001900000,F,F,,,,F,088,A,G,,D,,,,C,,,,1,H,,6600000000,B,6601500000,,103040600,2014,04,6601500000
6300000000,F,F,,,,F,089,A,G,,D,Y,,,C,,M,087,1,L,,6300000000,S,6301200000,,103042313,2014,04,6301200000
6300000000,H,C,,,,F,081,A,G,,G,X,,,C,,M,000,1,R,,6300000000,N,6301200000,,103042302,2014,04,6301200000
1001900000,F,F,,,,F,087,A,G,,E,X,,,C,,,,1,H,,,B,,,000000000,2014,04,6602700000
6300000000,H,C,,,,F,080,J,D,,Z,,,,,,,,1,I,,6300000000,B,6300800000,,103041901,2014,04,6300800000
6300000000,D,D,,,,F,068,E,D,,D,,,,,,M,042,1,O,,6300000000,B,6300300000,,103041810,2014,04,6300600000
6500000000,D,D,,,,F,066,A,D,,G,X,,,,,M,061,1,K,,6500000000,E,6500300000,,103031522,2014,04,6500400000
6300000000,D,D,,,,F,083,A,D,,D,X,,,,,,,,Y,,6300000000,E,6300200000,,103042308,2014,04,6300400000
1001000000,D,D,,,,F,054,A,H,,E,X,,,,,,,1,J,,1001000000,A,1001005000,,103042121,2014,04,1001005000
6500000000,D,D,,,,F,089,A,G,,D,X,,,C,,M,089,,H,,6500000000,E,6500200000,,103032318,2014,04,6500200000
1001500000,D,D,,,,F,089,A,G,,D,X,,,C,,M,084,1,H,,1001500000,A,1001501000,,103042017,2014,04,1001501000
1001000000,D,D,,,,F,061,A,B,,D,X,,,,,,,1,R,,1002000000,Z,1002002000,,103032621,2014,04,1001005000
6500000000,H,C,,,,F,089,A,G,,D,,,,C,,M,000,1,C,,6500000000,A,6500200000,,103042000,2014,04,6500200000
1000500000,H,I,,,,M,086,J,G,,F,X,,,C,,M,000,2,C,,6600000000,B,6602300000,,103042322,2014,04,
1000700000,H,I,,,,F,099,J,G,,I,X,,,,,M,000,1,Y,,1000700000,S,1000701000,,103041400,2014,04,
1000300000,F,F,,,,F,090,A,G,,D,X,,,C,,M,090,1,H,,1000300000,S,1000301000,,103041606,2014,04,1000301000
6500000000,F,F,,,,F,086,J,,,Z,,,,,,M,000,1,I,,1000200000,B,1000205000,,102000000,2014,04,
1000300000,F,F,,,,F,086,A,G,,E,X,,,C,,M,000,1,Y,,1000300000,B,,,102070000,2014,04,1000304000
1002100000,H,C,,,,F,088,A,G,,E,,,,,,M,000,1,M,,6700000000,B,6703600000,,103042100,2014,04,6703500000
1001800000,F,F,,,,F,000,A,G,,D,Z,,,C,,M,085,1,C,,1001800000,A,1001801000,,103042000,2014,04,1001801000
1001000000,F,F,,,,F,085,A,G,,E,X,,,C,,M,000,1,,,1001000000,Z,,,103042307,2014,04,1001013000
1001300000,H,E,,,,F,093,A,G,,C,X,,,C,,M,077,1,D,,1001300000,B,1001308000,,000000000,2014,04,1001308000
6300000000,F,F,,,,M,000,J,,,G,,,,C,,M,000,1,L,,6300000000,B,,,103021105,2014,04,
1001400000,F,F,,,,F,087,M,G,,D,X,,,C,,M,000,1,D,,6500000000,B,,,096000000,2014,04,1001404000
1000500000,C,F,,,,F,087,J,G,,E,,,,C,,M,085,1,L,,6600000000,E,6601000000,,103032111,2014,04,1000507000
1001500000,H,C,,,,F,085,M,G,,E,L,,,C,,M,086,1,L,,1001500000,S,1001501000,,103040213,2014,04,1001505000
1000700000,F,F,,,,F,089,A,G,,D,,,,C,,,,1,Q,,1000700000,B,1000716000,,000000000,2014,04,1000716000
6500000000,F,F,,,,F,090,A,G,,D,X,,,C,,M,084,1,D,,6500000000,A,6500200000,,103042414,2014,04,6500200000
1000300000,F,F,,,,F,089,J,G,,D,,,,C,,M,087,1,L,,1000300000,B,1000311000,,000000000,2014,04,
6500000000,H,C,,,,F,080,A,H,,Z,X,,,,,M,086,1,J,,6500000000,B,6500100000,,103042404,2014,04,6500700000
1000300000,F,F,,,,F,090,A,G,,C,,,,C,,M,088,1,C,,1000300000,A,1000301000,,103042120,2014,04,1000301000
1001400000,F,F,,,,F,099,M,G,,I,X,,,B,,M,090,1,D,,1001400000,B,1001410000,,103010000,2014,04,1001410000
6400000000,F,F,,,,F,086,A,G,,E,L,,,C,,M,083,1,I,,6400000000,H,6403400000,,102080000,2014,04,6403100000
1002100000,H,Z,,,,M,092,A,G,,C,,,,C,,M,059,1,C,,6700000000,A,6700600000,,000000000,2014,04,6700600000
6500000000,F,F,,,,F,088,A,G,,D,,,,C,,,000,1,Y,,6500000000,O,6500100000,,101120000,2014,04,6500100000
1001900000,F,F,,,,M,087,A,G,,E,X,,,C,,F,088,1,H,,6600000000,A,6601500000,,103040600,2014,04,6601500000
1000900000,H,E,,,,F,000,J,G,,D,,,,C,,,,1,Y,,,,,,000000000,2014,04,1000908000
1001900000,F,F,,,,F,087,J,G,,E,,,,C,,M,086,1,Y,,6600000000,Z,6600900000,,102100000,2014,04,6600900000
1001900000,F,F,,,,F,088,A,G,,D,X,,,C,,M,000,1,Y,,6600000000,G,,,102120700,2014,04,6601100000
1000400000,F,F,,,,F,091,J,G,,C,,,,C,,M,000,1,C,,1000400000,A,1000410000,,000000000,2014,04,1000410000
1000300000,F,F,,,,F,090,A,G,,D,X,,,C,,M,000,1,Y,,1000300000,Y,,,103000000,2014,04,1000305000
1001000000,F,F,,,,F,000,J,G,,E,,,,C,,M,086,1,Y,,1002000000,R,1002001000,,103042407,2014,04,
1001500000,F,F,,,,F,089,J,G,,D,,,,C,,M,085,1,H,,1001500000,B,1001501000,,103020000,2014,04,1001501000
6500000000,H,C,,,,F,085,J,G,,E,J,,,C,,M,000,1,I,,,B,,,102101100,2014,04,6501300000
6300000000,H,C,,,,F,080,J,G,,G,,,,C,,,,1,I,,6300000000,B,6300800000,,103041901,2014,04,
6400000000,H,E,,,,F,088,A,G,,D,X,,,C,,M,000,2,M,,6400000000,E,,,102100000,2014,04,6400300000
1000700000,H,C,,,,F,070,A,H,,Z,L,,,,,,,1,R,,1000700000,O,1000703000,,103040000,2014,04,1000703000
1001900000,D,D,,,,F,067,A,D,,F,X,,,,,M,059,1,I,,6600000000,B,6600900000,,103041208,2014,04,6600300000
6400000000,D,D,,,,F,050,G,P,,G,X,,,,,M,053,,J,,,B,,,100112112,2014,04,6400900000
1000700000,C,K,,,,F,087,A,X,,D,,,,E,,,,,,,,,,,000000000,2014,04,1000708000
6500000000,F,F,,,,F,090,A,G,,D,X,,,C,,M,000,1,M,,6500000000,Z,6501700000,,103040700,2014,04,6501700000
1000300000,H,C,,,,F,071,A,D,,G,M,,,,,F,000,1,I,,1000300000,B,1000301000,,102100000,2014,04,1000302000
6500000000,H,I,,,,F,091,J,G,,C,,,,D,,M,000,1,Y,,,X,,,103000000,2014,04,
1000900000,H,C,,,,F,054,A,H,,Z,M,,,,,M,000,1,D,,1000900000,A,1000901000,,103041000,2014,04,1000901000
1000800000,F,F,,,,F,088,L,G,,D,X,,,C,,M,000,1,H,,1000800000,Y,1000802000,,102100000,2014,04,1000802000
1000700000,H,I,,,,M,000,J,G,,E,,,,C,,F,086,2,I,,,X,,,000000000,2014,04,
1000700000,H,I,,,,F,086,J,G,,E,,,,C,,M,000,1,I,,,X,,,000000000,2014,04,
1000300000,F,F,,,,F,090,A,G,,D,X,,,C,,,,1,R,,1000300000,O,1000308000,,103020000,2014,04,1000308000
1001900000,F,F,,,,Z,073,J,E,,H,X,,,,,M,000,1,P,,6600000000,S,6602900000,,103022014,2014,04,6602900000
1001900000,F,F,,,,F,087,A,G,,E,D,,,C,,M,000,1,L,,6600000000,S,6602000000,,096000000,2014,04,6602000000
1001900000,F,F,,,,M,088,A,G,,D,X,,,C,,F,089,1,H,,6600000000,A,6602300000,,103040412,2014,04,6602300000
1000400000,F,F,,,,F,085,Q,G,,E,,,,C,,M,083,1,H,,1000400000,G,,,102110000,2014,04,1000408000
1001400000,H,C,,,,F,086,O,H,,D,X,,,D,,M,077,1,H,,,,,,000000000,2014,04,1001415000
1000300000,F,F,,,,F,087,A,G,,D,,,,C,,M,000,1,J,,1000300000,E,1000304000,,103032203,2014,04,1000304000
6300000000,F,F,,,,Z,000,J,G,,E,,,,C,,M,086,1,L,,6300000000,S,6301000000,,103040819,2014,04,6300100000
1001500000,H,C,,,,F,069,A,H,,D,L,,,F,,M,000,1,Q,,1001500000,B,1001501000,,103040916,2014,04,1001501000
1001400000,H,C,,,,F,088,L,G,,D,X,,,C,,M,084,1,H,,1001400000,A,1001414000,,103040500,2014,04,1001414000
6500000000,F,F,,,,Z,000,J,,,Z,,,,,,,088,1,H,,6500000000,A,,,102101200,2014,04,6500300000
1000700000,F,F,,,,F,088,A,G,,D,X,,,C,,,000,1,J,,1000700000,H,1000707000,,103040514,2014,04,1000701000
1000300000,H,E,,,,F,090,A,G,,D,,,,C,,M,000,1,H,,,Y,,,000000000,2014,04,1000301000
1000900000,F,F,,,,F,088,A,G,,D,X,,,C,,,,,,,,,,,000000000,2014,04,1000911000
6500000000,F,F,,,,F,086,A,G,,E,,,,C,,M,086,1,H,,,,,,000000000,2014,04,6501600000
1001400000,H,E,,,,F,085,S,,,E,X,,,C,,M,000,1,,,1001400000,C,1001401000,,100000000,2014,04,1001401000
6500000000,H,I,,,,F,095,J,G,,C,,,,C,,M,000,1,D,,,D,,,103040000,2014,04,
6500000000,H,I,,,,F,096,J,G,,C,,,,C,,M,000,1,D,,,D,,,103040000,2014,04,
1000700000,F,F,,,,F,087,J,G,,E,,,,C,,,,1,H,,,B,,,103040800,2014,04,1000710000
6400000000,H,I,,,,F,070,A,Y,,Z,,,,,,M,042,1,D,,6400000000,A,6400400000,,103040000,2014,04,6400400000
1000700000,D,D,,,,F,058,A,D,,E,X,,,,,M,054,1,J,,1000700000,A,1000711000,,101022202,2014,04,1000711000
1000700000,D,D,,,,F,066,A,D,,E,X,,,,,M,069,1,I,,1000700000,A,1000701000,,103040912,2014,04,1000701000
6300000000,D,D,,,,F,091,A,G,,C,X,,,C,,M,039,1,C,,6300000000,A,6300800000,,103033018,2014,04,6300800000
6300000000,D,D,,,,F,088,A,G,,D,,,,C,,M,073,1,H,,6300000000,Z,6300900000,,103032718,2014,04,6300500000
1000300000,F,F,,,,F,090,A,,,D,X,,,C,,,,,,,,,,,103040910,2014,04,1000302000
1000400000,H,C,,,,F,091,A,G,,C,X,,,C,,,000,1,M,,1000400000,B,1000403000,,103030000,2014,04,1000402000
6500000000,F,F,,,,F,089,A,G,,D,X,,,D,,M,085,1,H,,6500000000,G,,,103041015,2014,04,6500300000
6500000000,F,F,,,,M,087,A,G,,E,X,,,C,,M,087,1,L,,6500000000,S,6500200000,,103030000,2014,04,6501400000
6500000000,F,F,,,,F,089,A,G,,D,X,,,C,,M,088,1,I,,6500000000,B,6502700000,,102110000,2014,04,6502800000
6500000000,F,F,,,,F,088,A,G,,D,Z,,,C,,M,000,1,Q,,6500000000,Y,6500300000,,000000000,2014,04,6500300000
6500000000,H,I,,,,M,087,J,G,,E,,,,C,,M,087,1,L,,6500000000,S,6500200000,,103040000,2014,04,
1000300000,F,F,,,,F,087,A,G,,D,,,,C,,M,000,1,M,,1000300000,B,1000301000,,103010100,2014,04,1000305000
1001700000,C,K,,,,F,087,J,,,Z,,,,,,,,,,,,,,,000000000,2014,04,
1002100000,F,F,,,,F,087,J,G,,E,,,,C,,M,086,1,H,,6700000000,G,6701200000,,103020000,2014,04,6701400000
1001300000,F,F,,,,M,089,M,G,,D,,,,C,,,087,1,J,,1001300000,Y,,,103040812,2014,04,1001328000
1000300000,H,C,,,,F,087,P,G,,D,X,,,D,,M,000,1,H,,1000800000,B,1000804000,,103032800,2014,04,1000302000
6300000000,F,F,,,,Z,089,J,,,Z,,,,,,M,088,,I,,6500000000,B,6501100000,,103020000,2014,04,6300900000
1001300000,F,F,,,,M,087,M,G,,D,H,,,C,,M,089,1,J,,1001300000,Y,,,103040800,2014,04,1001328000
6500000000,Z,A,,,,F,088,A,G,,D,X,,,,,,,,,,,,,,000000000,2014,04,6501200000
1000300000,H,C,,,,F,087,A,G,,D,X,,,C,,F,081,1,H,,1000300000,B,1000306000,,103040800,2014,04,1000301000
1000400000,H,C,,,,M,088,A,G,,D,,,,C,,M,000,1,Y,,6500000000,Z,6500200000,,103040700,2014,04,1000410000
6500000000,H,C,,,,F,086,A,G,,F,X,,,C,,M,085,1,I,,6500000000,G,,,103021400,2014,04,6500100000
6500000000,F,F,,,,M,086,A,G,,E,,,,C,,F,086,1,H,,,,,,000000000,2014,04,6500500000
1002100000,F,F,,,,F,090,A,G,,D,X,,,C,,M,089,1,L,,6700000000,B,6702800000,,103030000,2014,04,6702800000
6500000000,H,C,,,,F,076,A,H,,E,,,,,,,,1,R,,,B,,,103040921,2014,04,6500700000
1001900000,F,F,,,,F,090,J,G,,D,,,,C,,,,1,F,,6600000000,A,6600900000,,000000000,2014,04,6600900000
1002100000,F,F,,,,M,000,A,G,,D,X,,,C,,F,090,1,L,,6700000000,A,6702800000,,103030000,2014,04,6702800000
1001300000,F,F,,,,F,090,A,G,,C,X,,,C,,M,091,1,L,,1001300000,A,1001320000,,103041015,2014,04,1001320000
1001900000,F,F,,,,F,088,A,G,,D,,,,C,,M,088,1,J,,6600000000,S,6600800000,,103041012,2014,04,6600800000
6500000000,F,F,,,,F,089,A,G,,D,,,,C,,M,089,1,Y,,6500000000,Z,6500100000,,103040800,2014,04,6500100000
1000500000,F,F,,,,F,089,A,G,,D,X,,,C,,M,000,1,H,,1000500000,B,1000501000,,103020000,2014,04,1000501000
1000300000,F,F,,,,F,090,O,G,,C,X,,,C,,M,000,1,Y,,1000300000,A,1000304000,,000000000,2014,04,1000304000
1000700000,H,E,,,,F,085,J,,,Z,,,,C,,M,058,1,C,,1000700000,G,,,000000000,2014,04,1000707000
