OWNERCITYCODE,INFOERTYPE,INFOUNIT,OTHERINFOERTYPE,OTHERINFOUNIT,CLIENTID,SEXID,BDATE,IDTYPE,OCCUPATION,OTHEROCCUPATION,EDUCATION,MAIMED,OTHERMAIMED,OTHERMAIMED2,SCHOOL,DID,DSEXID,DBDATE,NUMOFSUSPECT,RELATION,OTHERRELATION,OCCURCITY,OCCURPLACE,OCCURTOWN,OTHEROCCURPLACE,LASTOCCURTIME,INFOTIMEYEAR,INFOTIMEMONTH,TOWNCODE
1000300000,F,F,,,,F,093,L,G,,C,,,,C,,M,000,1,D,,6500000000,B,6500600000,,105052903,2016,05,1000302000
6300000000,H,C,,,,F,089,A,G,,D,f,,,C,,M,000,1,L,,6300000000,S,6300200000,,105052713,2016,05,6300200000
6300000000,H,C,,,,F,082,A,D,,Z,X,,,,,M,000,1,J,,6300000000,P,,,000000000,2016,05,6300200000
1002100000,H,C,,,,F,090,A,G,,D,X,,,C,,M,082,,H,,6700000000,A,6702400000,,105052811,2016,05,6702400000
6300000000,H,C,,,,F,084,A,,,Z,,,,,,,000,3,R,,,F,,,105052201,2016,05,6301200000
1000700000,H,C,,,,F,090,A,G,,D,X,,,C,,M,090,,H,,1000700000,B,1000726000,,000000000,2016,05,1000726000
1002100000,F,F,,,,F,098,A,G,,C,X,,,C,,M,063,1,C,,6700000000,A,6700400000,,105052720,2016,05,6700500000
1000700000,D,D,,,,F,093,A,G,,C,X,,,C,,M,084,1,M,,1000700000,A,1000701000,,105052809,2016,05,1000701000
6400000000,D,D,,,,F,056,A,D,,E,X,,,,,M,054,1,O,,6400000000,U,6402400000,,105011900,2016,05,6402400000
6500000000,D,D,,,,F,085,A,G,,G,X,,,C,,M,090,,R,,6500000000,Z,6500500000,,105053015,2016,05,6500500000
1001400000,F,F,,,,M,094,O,G,,C,X,,,C,,,,,L,,,E,,,105000000,2016,05,1001403000
1001400000,F,F,,,,M,094,O,G,,C,X,,,C,,F,094,,Y,,,,,,105000000,2016,05,1001403000
1001400000,F,F,,,,F,094,O,,,C,,,,C,,M,094,1,D,,1001400000,A,1001403000,,105000000,2016,05,1001403000
1001400000,F,E,,,,M,097,O,,,C,,,,C,,,,,,,,,,,105000000,2016,05,1001403000
1001400000,F,F,,,,M,097,O,,,C,,,,C,,,,,,,,,,,105000000,2016,05,1001403000
6500000000,F,F,,,,M,090,A,G,,D,X,,,C,,M,090,1,J,,6500000000,B,6500100000,,105051500,2016,05,6500100000
6500000000,A,A,,,,F,074,A,D,,Z,,,,,,M,000,1,K,,,N,,,105043004,2016,05,6500500000
6300000000,F,F,,,,M,092,A,,,D,X,,,C,,F,091,,,,,,,,105000000,2016,05,6301200000
6300000000,F,F,,,,M,091,J,,,Z,X,,,C,,F,091,,,,,,,,105000000,2016,05,6301200000
6500000000,F,F,,,,F,088,O,G,,E,X,,,C,,M,082,1,Y,,6300000000,B,6301200000,,000000000,2016,05,6501400000
6500000000,F,F,,,,F,091,A,G,,D,X,,,C,,,,,,,6500000000,A,6500500000,,105030000,2016,05,6500500000
6500000000,F,F,,,,M,089,A,Y,,Z,,,,,,,,,,,,,,,000000000,2016,05,6501000000
6500000000,F,F,,,,F,087,A,G,,E,,,,C,,,000,1,M,,6500000000,B,6500700000,,105052920,2016,05,6500700000
1000300000,H,F,,,,F,092,A,G,,Z,,,,D,,,000,1,H,,1000300000,F,1000308000,,000000000,2016,05,1000308000
6300000000,H,C,,,,F,084,A,,,Z,,,,,,,,,,,6300000000,,6300700000,,000000000,2016,05,6300800000
1001300000,F,F,,,,M,089,J,G,,D,,,,C,,M,090,1,L,,1001300000,B,1001323000,,000000000,2016,05,1001304000
1000300000,F,F,,,,F,091,A,G,,D,,,,D,,,000,4,J,,1000300000,F,1000308000,,000000000,2016,05,1000308000
1002100000,F,F,,,,M,090,A,G,,D,X,,,C,,M,000,1,M,,6700000000,Z,6702400000,,000000000,2016,05,6702400000
1001900000,F,F,,,,F,091,A,G,,D,X,,,C,,,,1,J,,6600000000,B,6601200000,,105053000,2016,05,6601400000
6500000000,H,E,,,,F,000,J,G,,G,,,,,,M,090,1,R,,6500000000,Z,6500500000,,105053015,2016,05,
1000800000,C,K,,,,F,090,Q,G,,D,,,,C,,M,089,1,H,,1000800000,A,1000802000,,000000000,2016,05,1000802000
1001900000,F,F,,,,M,090,A,G,,D,X,,,C,,F,090,1,H,,6600000000,S,6600900000,,000000000,2016,05,6601700000
1000200000,F,F,,,,M,093,A,G,,C,X,,,C,,M,093,,L,,1000200000,T,1000203000,,000000000,2016,05,1000203000
1000500000,F,F,,,,F,092,A,G,,D,L,,,C,,M,091,1,L,,1000500000,S,1000505000,,105052600,2016,05,1000505000
1001500000,F,F,,,,F,090,O,G,,D,,,,C,,M,000,,,,,,,,000000000,2016,05,
6300000000,H,E,,,,F,086,A,G,,G,X,,,C,,M,040,1,C,,1000500000,A,1000501000,,000000000,2016,05,
1002100000,F,F,,,,F,089,A,G,,D,L,,,C,,M,087,1,C,,6700000000,A,6702300000,,000000000,2016,05,6702300000
6300000000,F,F,,,,F,000,A,G,,D,,,,C,,M,086,3,J,,,B,,,000000000,2016,05,
1002000000,F,F,,,,F,089,A,G,,D,,,,C,,,090,,I,,,,,,000000000,2016,05,1002002000
1001500000,F,F,,,,F,090,O,G,,D,,,,C,,M,086,1,,,,,,,000000000,2016,05,
6500000000,F,F,,,,F,091,J,G,,D,,,,C,,M,089,1,L,,6500000000,B,6500500000,,105053000,2016,05,
1000300000,F,F,,,,F,089,A,G,,D,X,,,C,,M,000,1,P,,1000300000,S,1000312000,,000000000,2016,05,1000312000
6400000000,F,F,,,,F,089,A,G,,D,X,,,C,,M,071,1,C,,6400000000,B,6403500000,,000000000,2016,05,6403500000
1000800000,H,H,,,,F,087,A,G,,E,X,,,C,,M,000,1,Y,,1000800000,E,,,000000000,2016,05,1000804000
1001900000,F,F,,,,F,094,J,,,C,X,,,C,,M,000,3,P,,6600000000,S,6601200000,,105052700,2016,05,6601200000
1000300000,H,C,,,,F,089,A,G,,D,,,,C,,,000,1,M,,1000300000,Z,1000307000,,105052521,2016,05,
1002000000,F,F,,,,M,090,J,G,,D,,,,C,,F,089,,I,,,,,,000000000,2016,05,1002002000
6300000000,F,F,,,,F,089,J,G,,E,,,,C,,M,085,,H,,,Y,,,105020000,2016,05,
6500000000,F,F,,,,F,000,J,G,,Z,,,,,,M,084,1,I,,6500000000,,6500300000,,000000000,2016,05,6500300000
1001900000,H,I,,,,Z,000,J,D,,Z,,,,,,M,000,1,O,,6600000000,U,,,000000000,2016,05,
6500000000,H,I,,,,F,061,J,,,Z,,,,,,M,000,1,Y,,6500000000,Z,,,000000000,2016,05,
1000800000,D,D,,,,F,091,A,G,,D,X,,,C,,M,084,,J,,1000800000,F,1000804000,,105052519,2016,05,1000804000
6300000000,D,D,,,,F,008,A,D,,G,X,,,,,,000,1,N,,6300000000,B,6301200000,,105053105,2016,05,6300100000
1001900000,D,D,,,,F,087,A,G,,E,D,,,C,,M,051,,C,,6600000000,A,6600600000,,105050820,2016,05,6600600000
1002100000,D,D,,,,F,079,A,Y,,Z,X,,,F,,M,000,1,N,,6700000000,Z,6703700000,,105053019,2016,05,6703100000
6300000000,D,D,,,,M,085,A,,,E,X,,,,,,,1,M,,6300000000,A,6300100000,,105053015,2016,05,6300100000
6500000000,D,D,,,,F,051,J,H,,A,X,,,,,M,049,1,J,,6500000000,O,6500800000,,105052216,2016,05,6500800000
1000400000,D,D,,,,F,089,A,X,,E,X,,,E,,M,074,1,R,,1000400000,Z,1000405000,,105053020,2016,05,1000405000
6500000000,D,D,,,,F,061,A,H,,D,Y,,,,,,000,1,R,,6500000000,Z,6500300000,,105052920,2016,05,6500300000
1000900000,H,F,,,,F,088,J,G,,E,X,,,C,,M,000,1,,,,,,,000000000,2016,05,1000912000
1000700000,F,F,,,,M,091,A,,,D,,,,C,,M,089,,L,,1000700000,S,1000725000,,105042511,2016,05,1000702000
1001300000,F,F,,,,M,089,A,,,E,X,,,C,,F,089,1,H,,,X,,,105013000,2016,05,1001305000
6300000000,F,F,,,,M,090,A,,,D,X,,,C,,M,000,,,,,,,,105053020,2016,05,6301100000
1000300000,F,F,,,,M,092,A,,,D,Y,,,C,,M,000,,,,,,,,105053109,2016,05,1000310000
1000300000,F,F,,,,F,094,J,,,C,,,,C,,,,,,,1000300000,,1000302000,,105052814,2016,05,1000302000
1000900000,F,F,,,,F,093,A,G,,C,,,,C,,M,000,1,R,,1000900000,C,1000913000,,105042316,2016,06,1000913000
1001400000,F,F,,,,M,090,M,G,,D,X,,,C,,F,090,,H,,1001400000,H,,,000000000,2016,06,1001409000
6300000000,F,F,,,,F,089,A,G,,E,,,,C,,M,089,1,H,,6300000000,A,6300100000,,000000000,2016,06,6300100000
1001900000,H,E,,,,F,091,A,G,,D,X,,,C,,,,1,H,,6600000000,Y,,,000000000,2016,06,6602700000
1000900000,F,F,,,,Z,000,J,,,Z,,,,,,M,092,1,Y,,1000900000,F,1000913000,,000000000,2016,06,
6500000000,F,F,,,,F,000,A,G,,E,,,,C,,M,088,1,M,,6500000000,B,6500100000,,105052919,2016,06,
6500000000,F,F,,,,F,088,A,G,,E,,,,C,,M,087,1,H,,6300000000,P,,,000000000,2016,06,6501000000
1001900000,H,E,,,,M,090,A,G,,D,X,,,C,,M,090,1,Y,,6600000000,3,6601100000,,105053116,2016,06,6601100000
1000300000,H,E,,,,M,091,A,G,,D,L,,,C,,M,090,1,Y,,1000300000,3,1000305000,,105053121,2016,06,1000305000
1001900000,H,E,,,,M,090,A,G,,D,X,,,C,,M,090,1,Y,,6600000000,3,6601100000,,105053116,2016,06,6601100000
6500000000,F,F,,,,F,091,A,G,,D,,,,C,,M,089,1,I,,,C,,,105040000,2016,06,
1002100000,F,F,,,,F,091,A,,,Z,X,,,,,,000,,M,,6700000000,B,6701500000,,105050000,2016,06,6701000000
6500000000,F,F,,,,F,087,A,G,,F,X,,,C,,,000,1,O,,6300000000,E,,,000000000,2016,06,6501300000
1000300000,F,F,,,,F,091,A,G,,D,X,,,C,,,091,1,I,,1000300000,C,1000311000,,105053112,2016,06,1000312000
1000800000,F,F,,,,F,089,L,G,,D,X,,,C,,M,067,1,Y,,1000800000,B,1000812000,,105052918,2016,06,1000812000
1000300000,F,F,,,,M,091,A,G,,D,X,,,C,,F,091,1,I,,1000300000,C,1000311000,,105060124,2016,06,1000312000
1000300000,F,F,,,,F,091,J,G,,Z,,,,C,,,000,1,M,,6500000000,B,6500100000,,105052223,2016,06,
1000300000,H,C,,,,F,093,K,G,,C,,,,C,,M,079,1,Y,,1000300000,A,1000312000,,000000000,2016,06,1000312000
6500000000,H,E,,,,F,081,A,,,Z,X,,,,,,,1,,,6500000000,A,,,000000000,2016,06,
6500000000,H,C,,,,F,087,A,G,,E,,,,C,,M,000,,,,6500000000,B,6500700000,,105052900,2016,06,6500700000
1000400000,D,D,,,,F,082,A,G,,G,X,,,C,,M,074,1,R,,1000400000,Z,1000405000,,105053020,2016,06,1000405000
1000400000,D,D,,,,F,097,A,G,,C,X,,,C,,M,050,1,Y,,1000400000,D,1000402000,,105050620,2016,06,1000402000
1002100000,D,D,,,,F,089,O,G,,E,X,,,C,,M,085,,I,,6700000000,E,6703700000,,105041015,2016,06,6703600000
1000400000,D,D,,,,F,089,A,G,,E,X,,,E,,M,082,1,I,,1000400000,B,1000402000,,105000000,2016,06,1000402000
1002100000,D,D,,,,F,085,A,F,,Z,X,,,,,M,067,1,F,,6700000000,B,6702700000,,105051914,2016,06,6703500000
1000300000,D,D,,,,F,085,A,D,,E,X,,,F,,M,075,1,K,,1000300000,U,1000307000,,105053014,2016,06,1000307000
6500000000,D,D,,,,F,091,A,G,,D,X,,,C,,M,056,5,H,,6500000000,F,6500500000,,105051521,2016,06,6500500000
1002100000,C,C,,,,F,089,A,G,,E,X,,,C,,M,087,,H,,,,,,000000000,2016,06,6702000000
1001300000,H,E,,,,F,092,A,,,C,X,,,C,,,000,,,,,,,,105040000,2016,06,1001301000
1002100000,F,F,,,,F,090,A,G,,D,X,,,C,,M,090,1,L,,6700000000,S,6702800000,,000000000,2016,06,6702900000
1002100000,H,E,,,,F,089,A,G,,Z,L,,,C,,,,,M,,6700000000,E,6703100000,,000000000,2016,06,6703100000
1002100000,F,F,,,,F,090,A,G,,D,X,,,C,,M,090,1,L,,6700000000,S,6702800000,,000000000,2016,06,6702800000
1001900000,H,E,,,,F,093,J,G,,C,,,,C,,M,096,1,,,6600000000,3,,,105052923,2016,06,6600800000
1001900000,H,E,,,,M,096,A,G,,C,L,,,C,,F,093,1,,,6600000000,3,,,105052923,2016,06,6602800000
1002100000,F,F,,,,F,089,A,G,,D,X,,,C,,M,090,1,L,,6700000000,S,6702800000,,000000000,2016,06,6702800000
6500000000,F,F,,,,F,088,A,G,,E,,,,C,,M,000,1,I,,6500000000,A,6501900000,,000000000,2016,06,6501900000
1000900000,F,F,,,,F,088,A,G,,E,X,,,C,,,,1,Y,,1000900000,A,1000908000,,000000000,2016,06,1000908000
1002100000,F,F,,,,F,095,A,G,,C,X,,,C,,M,091,1,D,,6700000000,B,6701400000,,105052800,2016,06,
6500000000,F,F,,,,M,091,A,G,,D,X,,,,,,000,1,Q,,6500000000,D,6500800000,,000000000,2016,06,6500800000
1000400000,H,H,,,,F,072,A,,,Z,X,,,,,,000,1,R,,6300000000,Z,6300700000,,105060200,2016,06,1000401000
6400000000,A,A,,,,F,091,A,G,,D,X,,,D,,M,000,1,I,,6700000000,B,,,000000000,2016,06,6400500000
1001900000,H,E,,,,M,087,A,G,,E,X,,,C,,M,090,1,Y,,6600000000,3,6601100000,,000000000,2016,06,6601100000
6300000000,C,F,,,,F,084,J,G,,G,,,,C,,,,,I,,,G,,,000000000,2016,06,
1001900000,F,F,,,,F,083,J,,,Z,,,,,,,,,F,,1000500000,A,,,000000000,2016,06,6600500000
1001800000,F,F,,,,F,092,J,G,,D,,,,,,M,091,1,H,,1001800000,B,,,000000000,2016,06,1001802000
6500000000,H,C,,,,F,062,A,X,,Z,,,,,,M,056,,A,,6500000000,A,6501100000,,105060100,2016,06,6501100000
1001800000,F,F,,,,M,091,J,G,,D,X,,,C,,F,092,1,I,,1001800000,A,,,000000000,2016,06,1001802000
1000300000,H,C,,,,F,089,A,G,,E,,,,E,,M,000,1,M,,1000300000,C,1000304000,,105051000,2016,06,1000306000
1001900000,F,F,,,,Z,000,J,,,Z,,,,,,M,000,,L,,6600000000,S,6600900000,,105051812,2016,06,6600900000
6400000000,A,Z,,,,F,082,A,,,Z,X,,,,,M,074,1,J,,1001300000,E,1001323000,,104121300,2016,06,6400500000
6500000000,H,C,,,,F,080,A,D,,E,X,,,D,,,,5,M,,6500000000,F,6501500000,,105053100,2016,06,6500200000
6500000000,F,F,,,,M,090,A,G,,D,X,,,C,,F,091,1,H,,,A,,,000000000,2016,06,6500500000
1000400000,D,D,,,,F,098,Q,G,,I,X,,,C,,M,091,1,R,,1000400000,I,1000402000,,105060119,2016,06,1000402000
6500000000,D,D,,,,F,072,A,D,,E,,,,,,M,067,1,A,,6500000000,A,6501100000,,105060200,2016,06,6501100000
1000700000,D,D,,,,F,082,A,G,,G,M,,,C,,M,065,1,M,,1000700000,E,1000710000,,105060111,2016,06,
6300000000,D,D,,,,F,099,A,X,,I,X,,,A,,M,093,1,Y,,6300000000,3,6300100000,,105052818,2016,06,6300100000
6500000000,D,D,,,,F,079,A,X,,E,X,,,,,,077,,J,,6500000000,A,6500300000,,105052901,2016,06,6500300000
6400000000,D,D,,,,F,070,A,D,,Z,X,,,,,,000,,A,,6400000000,C,6400900000,,105060203,2016,06,6400900000
1002100000,C,K,,,,F,090,A,G,,D,X,,,C,,M,083,,H,,,,,,000000000,2016,06,
6400000000,C,C,,,,F,091,A,G,,D,X,,,C,,,,,M,,6400000000,B,6400500000,,105020910,2016,06,6400900000
1000800000,H,I,,,,F,000,J,G,,D,D,,,C,,M,000,1,C,,1000800000,A,1000801000,,000000000,2016,06,1000801000
1000700000,C,C,,,,F,087,A,,,E,X,,,E,,M,000,1,J,,1000700000,E,1000702000,,105060100,2016,06,1000706000
6400000000,F,F,,,,F,089,A,G,,D,X,,,C,,M,000,,M,,,G,,,000000000,2016,06,6402000000
6500000000,F,F,,,,F,090,J,G,,D,X,,,C,,M,089,,M,,6500000000,G,,,000000000,2016,06,6502700000
1000300000,F,F,,,,F,092,Q,G,,D,X,,,C,,M,090,1,Y,,1000300000,T,1000313000,,105052816,2016,06,1000313000
1000900000,H,H,,,,F,100,A,,,I,X,,,A,,M,047,4,Y,,1000900000,A,1000914000,,000000000,2016,06,1000914000
1002100000,H,E,,,,F,091,M,G,,D,X,,,C,,M,091,,J,,,B,,,000000000,2016,06,6703200000
1000400000,H,C,,,,F,102,A,,,I,X,,,A,,M,000,4,C,,1000400000,D,,,000000000,2016,06,1000405000
1000300000,F,F,,,,F,092,Q,G,,D,X,,,C,,M,090,1,Y,,1000300000,T,1000313000,,105030000,2016,06,1000313000
1000800000,F,F,,,,F,091,A,G,,D,X,,,C,,M,062,1,C,,1000800000,B,1000801000,,000000000,2016,06,1000801000
1002100000,H,C,,,,F,063,A,D,,D,X,,,,,M,000,,M,,6700000000,D,6700800000,,000000000,2016,06,6700100000
6400000000,F,F,,,,F,089,A,G,,E,B,,,C,,M,000,1,I,,6300000000,,,,000000000,2016,06,6400900000
1001300000,F,F,,,,F,092,A,G,,D,J,,,C,,M,092,1,L,,1001300000,S,1001306000,,105060308,2016,06,1001306000
6500000000,F,F,,,,M,092,A,G,,D,X,,,C,,M,092,1,L,,6500000000,S,6500100000,,000000000,2016,06,6500100000
1000300000,F,F,,,,F,092,S,G,,C,L,,,C,,M,092,1,I,,1000300000,Z,1000302000,,105052820,2016,06,1000302000
6400000000,F,F,,,,M,090,A,G,,D,L,,,C,,F,091,1,I,,6400000000,F,6400900000,,105060321,2016,06,6400900000
1002100000,F,F,,,,F,099,A,G,,I,X,,,B,,M,093,1,Y,,,,,,000000000,2016,06,6700300000
1001400000,F,F,,,,F,088,O,G,,E,L,,,C,,M,088,,L,,1000500000,,,,105052818,2016,06,1001401000
1002100000,F,F,,,,F,085,A,G,,G,X,,,C,,M,082,,I,,,A,,,000000000,2016,06,6703100000
1001900000,H,C,,,,F,032,A,F,,D,X,,,,,,,1,J,,6600000000,I,6601100000,,000000000,2016,06,6601100000
6500000000,D,D,,,,F,092,A,G,,C,X,,,C,,M,092,1,L,,6500000000,S,6501000000,,105051312,2016,06,6501000000
1000800000,D,D,,,,M,085,A,H,,E,L,,,F,,M,044,1,D,,1000800000,A,1000811000,,105053122,2016,06,1000811000
6400000000,D,D,,,,F,085,A,G,,E,X,,,C,,M,058,1,Q,,6400000000,A,6400900000,,105060202,2016,06,6400900000
6400000000,D,D,,,,F,089,A,G,,D,X,,,C,,M,060,1,D,,6400000000,A,6401000000,,105052809,2016,06,6401000000
1002000000,D,D,,,,F,083,A,D,,G,X,,,E,,M,084,1,L,,1001000000,F,1001005000,,105051815,2016,06,1002002000
6500000000,D,D,,,,F,080,A,D,,E,,,,,,,,1,M,,6500000000,P,6500100000,,105060123,2016,06,6501300000
6300000000,D,D,,,,F,087,J,,,Z,X,,,,,,083,,,,,,,,102080000,2016,06,6301000000
1000200000,F,F,,,,M,092,A,G,,C,X,,,C,,,,,L,,,,,,000000000,2016,06,
1001900000,H,C,,,,F,091,A,G,,D,X,,,C,,M,000,1,P,,6600000000,G,6601600000,,000000000,2016,06,6601600000
1002100000,H,C,,,,F,083,A,H,,E,L,,,,,M,000,1,Y,,6700000000,A,6702000000,,105060120,2016,06,6702000000
1000400000,H,Z,,,,F,000,Q,G,,I,X,,,B,,M,059,1,C,,1000400000,A,1000402000,,000000000,2016,06,1000402000
1000500000,F,F,,,,F,000,J,G,,D,,,,C,,M,000,1,I,,,F,,,105060412,2016,06,
1002100000,F,F,,,,F,093,A,G,,C,X,,,C,,,000,1,R,,6700000000,G,6702400000,,105060118,2016,06,6702400000
1002100000,H,E,,,,M,090,A,G,,D,X,,,C,,F,091,1,Y,,,,,,000000000,2016,06,6701000000
1001800000,F,F,,,,F,091,J,G,,D,,,,C,,M,090,1,J,,1001800000,A,1001802000,,104010000,2016,06,1001802000
1001900000,F,F,,,,F,091,A,G,,D,X,,,C,,M,090,1,H,,6600000000,B,6602700000,,000000000,2016,06,6602700000
1001800000,F,F,,,,F,092,A,G,,D,X,,,,,F,000,,Y,,1001800000,B,1001801000,,000000000,2016,06,
1001900000,F,F,,,,M,090,A,G,,D,X,,,C,,F,091,1,H,,,T,,,000000000,2016,06,6602700000
1000800000,C,C,,,,F,088,A,H,,E,,,,E,,M,083,1,H,,1000800000,A,1000805000,,105040100,2016,06,1000801000
6500000000,H,C,,,,F,078,D,G,,H,,,,C,,,,1,J,,6500000000,A,6500100000,,105053001,2016,06,6501100000
6500000000,H,I,,,,F,102,J,H,,I,,,,B,,,,4,C,,6500000000,B,6501100000,,000000000,2016,06,
6500000000,C,C,,,,F,087,J,,,Z,,,,,,,,,H,,,,,,105051900,2016,06,
6500000000,F,F,,,,M,000,J,,,D,D,,,,,M,090,3,Y,,,S,,,105000000,2016,06,6500200000
1000400000,C,C,,,,F,081,A,H,,E,X,,,F,,M,053,1,C,,1000400000,B,1000403000,,000000000,2016,06,1000403000
6500000000,F,F,,,,F,090,A,G,,D,,,,C,,M,088,1,M,,1001700000,P,,,000000000,2016,06,
1001300000,F,F,,,,F,089,A,G,,E,X,,,C,,M,085,1,I,,1001300000,S,1001301000,,000000000,2016,06,1001306000
6500000000,H,C,,,,F,084,H,B,,Z,X,,,,,,,1,K,,6500000000,W,6501500000,,105053013,2016,06,6501500000
1000700000,H,E,,,,F,098,A,G,,C,X,,,C,,,056,1,Y,,1000700000,B,1000705000,,000000000,2016,06,1000705000
1001900000,H,I,,,,F,071,J,X,,Z,E,,,,,M,000,4,H,,6300000000,E,,,000000000,2016,06,
1000800000,J,J,,,,F,081,G,F,,Z,X,,,,,M,000,1,O,,1000800000,C,1000801000,,000000000,2016,06,1000801000
1002100000,D,D,,,,F,090,A,G,,D,X,,,C,,M,085,1,H,,6700000000,B,6703400000,,105040413,2016,06,6703600000
6400000000,D,D,,,,F,080,A,D,,G,X,,,F,,M,066,1,H,,6400000000,E,6400300000,,105052420,2016,06,6400300000
6500000000,D,D,,,,F,084,H,B,,E,,,,,,,,,K,,6500000000,A,6501600000,,105053013,2016,06,6501600000
1001900000,D,D,,,,F,092,A,G,,D,X,,,C,,M,086,1,H,,1001300000,E,1001316000,,105033122,2016,06,6600700000
1001700000,D,D,,,,M,098,A,G,,I,X,,,C,,M,000,,C,,1001700000,A,1001705000,,000000000,2016,06,1001705000
1001800000,D,D,,,,M,099,A,G,,I,X,,,C,,M,093,1,D,,1001800000,A,1001803000,,104070108,2016,06,
6500000000,D,D,,,,F,086,A,G,,G,X,,,C,,M,059,1,C,,6500000000,A,6500200000,,099070700,2016,06,6500200000
6500000000,D,D,,,,F,087,A,G,,E,,,,C,,M,059,1,C,,6500000000,A,6500200000,,102070100,2016,06,6500200000
1001900000,D,D,,,,F,087,J,G,,F,X,,,E,,M,000,,J,,6600000000,H,6601500000,,000000000,2016,06,6601500000
1000300000,F,F,,,,F,093,J,,,Z,,,,C,,,,,,,,,,,000000000,2016,06,1000312000
6300000000,D,D,,,,F,089,A,,,E,X,,,C,,M,000,,,,,,,,105060400,2016,06,6300900000
1001900000,H,C,,,,F,089,A,G,,E,X,,,E,,M,087,1,Y,,6600000000,A,6600700000,,105010902,2016,06,6600700000
6300000000,D,D,,,,F,082,A,D,,G,X,,,,,,,1,Y,,6300000000,P,6300400000,,105060402,2016,06,6300300000
1001900000,F,F,,,,Z,092,Q,G,,D,X,,,C,,M,090,1,I,,,S,,,000000000,2016,06,6602900000
1002100000,F,F,,,,F,087,A,G,,E,X,,,C,,,084,1,J,,6700000000,E,,,000000000,2016,06,6703600000
1001700000,C,K,,,,F,089,J,,,Z,,,,,,,,,,,,,,,000000000,2016,06,1001701000
6500000000,F,F,,,,Z,000,J,,,Z,,,,,,,000,,Y,,,B,,,000000000,2016,06,6500200000
1001900000,H,E,,,,F,080,A,H,,D,X,,,F,,M,075,1,D,,6600000000,A,6600800000,,000000000,2016,06,6600800000
1001900000,F,F,,,,F,090,A,G,,D,,,,C,,M,000,1,H,,,B,,,000000000,2016,06,6600900000
1000200000,H,C,,,,F,070,A,F,,E,Y,,,,,M,000,1,R,,1000200000,Z,1000205000,,105060400,2016,06,1000205000
6500000000,F,F,,,,F,092,A,G,,C,Y,,,C,,M,093,1,L,,6500000000,S,6500600000,,105060300,2016,06,6500600000
6400000000,F,F,,,,F,092,A,G,,D,L,,,C,,M,092,1,L,,6400000000,S,6400300000,,105060316,2016,06,6400300000
1001900000,F,F,,,,M,090,A,G,,D,,,,C,,,091,1,,,6600000000,A,6602500000,,000000000,2016,06,6602500000
1000800000,F,F,,,,F,091,A,G,,D,X,,,D,,M,000,3,,,,,,,000000000,2016,06,1000802000
6400000000,H,F,,,,F,094,A,G,,C,X,,,C,,M,000,1,R,,6400000000,O,6400400000,,105060509,2016,06,6400400000
1000300000,F,F,,,,M,090,A,G,,D,,,,C,,F,092,,I,,1000300000,A,1000304000,,105050000,2016,06,1000304000
1001800000,C,K,,,,F,089,A,,,Z,X,,,,,,,,,,,,,,000000000,2016,06,
1000700000,H,E,,,,F,089,A,,,D,X,,,,,,,,M,,,G,,,000000000,2016,06,1000701000
1001500000,F,F,,,,F,092,A,G,,D,X,,,C,,,,,H,,1001500000,B,1001504000,,105060615,2016,06,1001504000
6300000000,F,F,,,,M,094,J,G,,C,,,,C,,M,094,1,L,,6300000000,S,6301200000,,105051915,2016,06,
6300000000,F,F,,,,M,094,A,G,,C,,,,C,,M,094,1,,,6300000000,S,6301200000,,105051915,2016,06,6301200000
1000800000,C,C,,,,F,087,L,H,,F,X,,,E,,M,086,1,,,,B,,,000000000,2016,06,1000812000
1000300000,H,C,,,,F,090,A,G,,D,X,,,,,,000,,H,,1000300000,B,,,000000000,2016,06,1000303000
1001900000,F,F,,,,F,090,A,G,,D,X,,,C,,,,,,,,,,,000000000,2016,06,6600600000
6300000000,F,F,,,,M,089,A,G,,D,X,,,C,,,000,3,M,,6300000000,X,6300100000,,000000000,2016,06,6300100000
1001500000,H,C,,,,F,086,A,H,,E,L,,,F,,M,000,1,M,,6500000000,Z,6500100000,,105060523,2016,06,1001502000
1001400000,C,C,,,,F,083,A,G,,F,X,,,C,,M,084,1,L,,1001400000,A,1001401000,,105052918,2016,06,1001401000
1000700000,H,C,,,,F,091,A,G,,Z,X,,,C,,,,1,I,,1000700000,Z,,,000000000,2016,06,1000702000
1001400000,C,C,,,,F,088,O,G,,E,X,,,C,,M,088,1,L,,1001400000,E,1001401000,,105052817,2016,06,1001401000
1001900000,C,K,,,,F,089,J,G,,Z,,,,,,,,,,,,,,,000000000,2016,06,6602400000
1001300000,F,F,,,,F,086,A,G,,E,Lf,,,C,,M,000,1,Q,,1001300000,S,1001304000,,000000000,2016,06,1001304000
1001900000,F,F,,,,F,089,A,G,,E,X,,,C,,,000,,Y,,,S,,,000000000,2016,06,6600600000
6500000000,F,F,,,,M,090,A,G,,D,X,,,C,,,,,L,,6500000000,4,6502400000,,000000000,2016,06,6500100000
1000400000,D,D,,,,F,087,Q,H,,E,X,,,E,,M,058,4,Y,,6500000000,B,6500500000,,000000000,2016,06,1000412000
6400000000,D,D,,,,F,068,A,F,,E,X,,,,,M,056,1,A,,6400000000,A,6402500000,,105060513,2016,06,6402500000
1001900000,D,D,,,,F,079,C,,,Z,X,,,,,M,074,,R,,6600000000,Z,6601000000,,105041913,2016,06,6602000000
